Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
 World,Antarctica,2021,Exports & Imports,762,185,16.5,3.98,,49365.03,8287.64,0,0,5.23,1.06,1466,64.12,29.06,3.48,3.34,50,0,2.03,2518.6,10156.23,7.38,3.77,78771,68.97,28.31,37.18,109.14,754.3,0,1299.19,12674.83,0,
 World,Fr. So. Ant. Tr,2021,Exports & Imports,638,166,13.82,3.58,,33288.83,11905.17,0,0,3.02,0.3,1663,10.4,89.24,0.24,0.12,48,0,2.27,1133.78,21124.73,9.64,10.02,76938,72.58,23.11,65.9,133.73,754.3,0,1335.95,22258.51,0,7
 World,Antigua and Barbuda,2021,Exports & Imports,2398,1284,51.94,27.65,,1307071.03,251846.06,0,0.01,2.4,0.99,9314,12.3,78.67,0.03,9,285.84,0,48.96,112017.63,127472.66,10.42,5.99,445654,67.14,23.23,31.9,429,3000,0,55833.1,239490.28,0.02,27
 World,Australia,2021,Exports & Imports,4462,4376,96.64,94.25,,242700267.3,375821533.5,1.71,1.12,4.82,3.28,295148,50.7,41.89,0.77,6.65,3000,0,26612557.15,348773396.6,7218450.54,8.57,5.57,1457473,67.98,25.82,2.19,28.44,3000,0,95146552.32,355991847.1,0,31
 World,Austria,2021,Exports & Imports,4514,4502,97.77,96.96,,198047897.8,191822865.7,0.87,0.91,5.28,5.07,186609,39.8,57.5,0.26,2.43,3000,0,8404759.47,57447088.76,1296354.37,8.52,7.85,1367765,67.96,25.75,3.36,42.74,3000,0,16036443.33,58743443.13,0,52
 World,Azerbaijan,2021,Exports & Imports,3956,1752,85.68,37.73,,11106579.04,21473506.94,0.1,0.05,3.68,0.42,23976,41.91,44.99,1.12,11.98,180,0,47262.48,26052255.44,10249541.27,9.57,2.92,648911,68.07,23.96,16.98,198.7,3000,0,24199041.86,36301796.71,0,19
 World,Br. Antr. Terr,2021,Exports & Imports,1,1,0.02,0.02,,2.4,2.58,0,0,3.33,2.69,5,40,60,0,0,15,0,0,0.95,2.59,9.3,7.7,1611,51.21,35.82,320,3860,330.82,0,0.95,3.54,0,
 World,Burundi,2021,Exports & Imports,2446,522,52.98,11.24,,723845.37,126797.03,0,0,2.32,3.31,3883,16.2,83.6,0,0.21,99.25,0,0,94496.38,93832.38,10.32,8.35,258519,69.48,22.69,53.67,467.68,3000,0,78381.74,188328.76,0,47
 World,Belgium,2021,Exports & Imports,4535,4568,98.22,98.38,,465533358.8,431656064.5,1.96,2.15,5.69,4.69,253508,45.71,51.91,0.25,2.13,1685.2,0,27246887.24,118079443.3,1393997.57,8.58,7.38,1458598,67.9,25.83,2.59,33.47,3000,0,38553642.99,119473440.9,0,52
 World,Benin,2021,Exports & Imports,2872,1241,62.2,26.73,,4935820.7,1681746.55,0.01,0.02,1.52,0.32,9023,6.42,93.27,0.06,0.25,274.5,0,962.46,441404.17,1649087.74,9.75,6.51,460773,67.11,24.59,36.52,387.55,3000,0,872626.19,2090491.91,0,52
 World,Bonaire,2021,Exports & Imports,1679,157,36.37,3.38,,560984.56,75082.32,0,0,3.47,3.24,1138,52.72,43.67,0,3.6,112.71,0,0,65817.48,3890.44,8.15,9.38,68206,62.72,33.8,18.89,189.46,1627.9,0,3228.4,69707.66,0.27,
 World,Burkina Faso,2021,Exports & Imports,3009,1310,65.17,28.21,,3731370.02,4589194.07,0.02,0.02,1.65,0.49,10105,9.84,89.76,0.02,0.39,754.3,0,1299.89,576780.71,4251986.66,9.37,4.64,498505,68.27,24.85,36.44,302.87,2605.51,0,4333931.63,4828767.37,0,46
 World,Bangladesh,2021,Exports & Imports,4163,2678,90.17,57.68,,77389334.46,53190241.51,0.24,0.36,2.94,8.88,99144,28.75,68.7,0.06,2.5,754.3,0,1441759.86,76584183.83,444494.64,9.6,14.67,910161,70.12,23.02,4.91,58.03,3000,0,12087787.37,77028678.47,0,57
 World,Bulgaria,2021,Exports & Imports,4444,4413,96.25,95.05,,43419961.38,40402779.71,0.18,0.2,3.44,4.27,103721,34.73,61.94,0.22,3.12,1684.22,0,530472.65,10855678.33,1573420.68,8.7,7.58,1182619,68.92,24.85,5.45,65.53,3000,0,1944585.16,12429099.02,0,54
 World,Bahrain,2021,Exports & Imports,3930,2782,85.12,59.92,,16084058.19,16653741.46,0.08,0.07,4.49,3.27,41741,56.37,40.2,0.92,2.52,754.3,0,338394.38,11557816.79,1828267.54,8.95,5.33,908753,68.73,24.73,12.13,130.42,3000,0,1015666.44,13386084.33,0,26
 World,"Bahamas, The",2021,Exports & Imports,3124,894,67.66,19.25,,8176434.76,1660698.65,0.01,0.04,5.22,0.55,9598,16.76,79.6,0.1,3.53,274.5,0,15626.97,555365.65,810386.01,9.29,5.7,374693,68.1,24.49,23.82,265.67,2435.63,0,64476.49,1365748.28,3.38,13
 World,Bosnia and Herzegovina,2021,Exports & Imports,4093,2902,88.65,62.5,,10894319.77,8862071.77,0.04,0.05,1.09,1.82,89708,12.26,83.32,0.07,4.36,792.63,0,783749.33,10377528.06,4205828.11,9.11,7.87,997838,68.62,24.69,6.13,68.26,3000,0,3593672.27,14583356.17,0,23
 World,Saint Barthélemy,2021,Exports & Imports,1160,347,25.12,7.47,,65932.51,26521.16,0,0,4.84,7.95,2934,62.75,19.73,2.15,15.37,274.5,0,243.15,5741.06,1268.55,8.9,12,128307,68.02,22.85,35.51,363.6,3000,0,2471.14,7009.59,0.01,
 World,Belarus,2021,Exports & Imports,4325,4009,93.68,86.34,,38203523.35,33635557.6,0.15,0.18,2.15,3.64,108905,45.72,49.36,0.89,4.03,800.3,0,1481910.93,32643720,3863263.05,8.6,10.62,1332057,68.67,25.1,5.67,70.6,3000,0,6646705.64,36506983.05,0,21
 World,Belize,2021,Exports & Imports,2474,1009,53.58,21.73,,1174391.42,372554.61,0,0.01,3.76,2.98,8546,22.93,75.6,0.23,1.23,265,0,5212.43,379512.57,178285.87,9.56,16.76,408653,68.1,23.75,32.61,356.88,3000,0,253614.82,557798.44,0,33
 World,Bermuda,2021,Exports & Imports,2365,798,51.22,17.19,,2144555.18,224412.22,0,0.01,8.86,1.37,5611,54.86,31.35,2.71,11.09,274.5,0,1196.52,388919.57,15256.53,8.87,6.08,302455,68.83,25.07,50.99,277.67,1319.22,0,212017.83,404176.1,0,10
 World,Bolivia,2021,Exports & Imports,3553,1491,76.95,32.11,,6780714.02,10577010.78,0.05,0.03,2.71,1.16,19315,19,69.56,1.23,10.22,800.3,0,32206.52,6155786.63,4572458.95,9.53,6.45,547287,68,24.36,21.44,195.2,3000,0,4232375.93,10728245.58,0,73
 World,Brazil,2021,Exports & Imports,4311,4258,93.37,91.71,,220428599.8,315669596.7,1.44,1.02,5.34,12.12,288948,54.09,39,0.66,6.25,3000,0,11388003.46,322694103.4,3331876.53,8.7,10.61,1432896,67.96,25.69,2.21,29.27,3000,0,76489657.38,326025979.9,0,73
 World,Barbados,2021,Exports & Imports,2945,1598,63.79,34.42,,1634339.76,296452.13,0,0.01,2.76,6.29,11237,13.71,81.54,0.17,4.57,440.84,0,88989.55,205532.92,103098.35,9.76,16.74,532911,67.83,24.15,35.37,344.88,3000,0,141663.2,308450.81,180.46,25
 World,Brunei,2021,Exports & Imports,3250,1154,70.39,24.85,,5769097.75,10414175.9,0.05,0.03,3.83,0.2,11585,44.53,51.43,0.47,3.56,653.79,0,1306.18,5095524.05,4844346.62,8.56,2.75,438919,69.01,26.23,26.38,153.8,882.68,0,2272077.6,9939870.67,0,34
 World,Bhutan,2021,Exports & Imports,3389,494,73.4,10.64,,1125137.76,369861.39,0,0.01,3.7,0.45,3096,17.8,81.23,0.1,0.87,754.3,0,16.3,63910.01,306742.84,9.67,4.51,212237,64.51,23.44,71.45,754.43,2435.63,0,14165.76,370652.85,0,42
 World,Bunkers,2021,Exports & Imports,2726,183,59.04,3.94,,27642392.5,702188.22,0,0.13,4.1,0.78,1510,78.41,20.79,0.4,0.4,57.6,0,33.59,1246112.57,27373.78,8.23,2.96,64758,71.16,26.83,19.01,67.22,1684.22,0,515703.28,1273486.35,0,
 World,Bouvet Island,2021,Exports & Imports,51,66,1.1,1.42,,1139.04,191.53,0,0,9.39,11.94,359,66.3,32.31,0,1.39,160.4,0,0,222.04,82.34,8.89,12.82,33628,59.75,21.95,10.86,1703.06,729.17,0,31.18,304.38,0,2
 World,Botswana,2021,Exports & Imports,3894,1969,84.34,42.41,,7171105.65,5886117.63,0.03,0.03,2.08,0.93,11010,13.58,85.52,0.02,0.88,653.79,0,1.76,6926963.77,155810.94,9.59,7.38,725796,67.55,24.44,40.74,487.63,2605.51,0,88268.51,7082774.7,0,29
 World,Central African Republic,2021,Exports & Imports,1963,497,42.52,10.7,,381724.4,135999.79,0,0,4.51,2.47,4021,16.39,78.26,0,5.35,180,0,0,136631.88,29644.05,8.99,4.73,209136,66.05,25.18,48.27,407.81,1685.2,0,69110.53,166275.92,0,31
 World,Canada,2021,Exports & Imports,4528,4453,98.07,95.91,,486527828.5,516536729.4,2.35,2.24,3.99,4.03,370288,29.05,68.73,0.16,2.07,1412.4,0,72089839.49,471753974.1,10444782.63,8.6,6.7,1479955,67.83,26.02,1.75,22.84,3000,0,197090870.8,482198748.1,8.65,25
 World,Cocos (Keeling) Islands,2021,Exports & Imports,334,372,7.23,8.01,,11741.21,8644.57,0,0,5.43,3.15,3006,60.48,26.78,0.03,12.71,274.5,0,47.81,3437.09,4223.75,8.11,6.12,144064,67.64,25.35,32.3,303.73,1139,0,2805.36,7660.84,0,5
 World,Switzerland,2021,Exports & Imports,4517,4409,97.83,94.96,,324325397.5,389938284.8,1.77,1.5,3.73,2.8,424753,24.07,71.59,0.16,4.18,1246.03,0,132390246.9,454690726.1,7889791.45,8.44,6.06,1450959,67.91,25.98,1.52,19.37,3000,0,159666261.6,462580516.9,0.64,39
 World,Chile,2021,Exports & Imports,4271,3303,92.51,71.14,,86611503.05,100733224.4,0.46,0.4,2.61,2.13,109342,12.68,76.4,0.9,10.03,875.37,0,5743982.07,99097221.01,3087260.05,8.95,5.94,1165664,68.46,24.76,4.77,67.48,3000,0,10620601.44,102184481.1,0,84
 World,China,2021,Exports & Imports,4550,4612,98.55,99.33,,2182086483,3399159648,15.47,10.06,7.18,5.64,907624,63.15,33.08,0.45,3.33,2593.7,0,448626981,3619015430,714816.27,8.64,6.43,1524388,67.92,25.99,0.74,9.5,3000,0,703517137.3,3619730189,56.42,35
 World,Cote d'Ivoire,2021,Exports & Imports,3719,2147,80.55,46.24,,14563918.51,13738737.24,0.06,0.07,2.24,2.84,28039,13.3,83.9,0.35,2.45,1412.4,0,64228.71,17083126.45,613893.58,9.47,7.18,782250,68.52,24,16.26,192.38,3000,0,2886164.35,17697020.03,0,31
 World,Cameroon,2021,Exports & Imports,3439,2279,74.49,49.08,,8606053.09,5635068.99,0.03,0.04,4.61,2,28785,20.93,76.7,0.12,2.24,1412.4,0,9968.62,6794069.17,488950.61,9.39,4.09,664988,69.47,23.8,14.77,140.64,3000,0,3223846.95,7283019.78,0,22
 World,"Congo, Rep.",2021,Exports & Imports,3167,1506,68.59,32.44,,3418239.69,10461520.16,0.05,0.02,9.72,0.84,10287,38.61,56.95,1.18,3.27,653.79,0,11716.89,10199869.17,203287.25,9.16,2.78,540519,68.26,25.11,32.47,315.93,3000,0,5967972.34,10403156.42,0,19
 World,Cook Islands,2021,Exports & Imports,2151,308,46.59,6.63,,176552.96,31986.48,0,0,3.2,2.23,2074,25.51,74.01,0.05,0.43,50,0,1.94,19999.67,17590.58,8.89,9.25,125804,69.68,26.93,17.07,188.77,1684.22,0,26948.77,37590.25,0,26
 World,Colombia,2021,Exports & Imports,4211,3655,91.21,78.72,,59043744.11,45987182.08,0.21,0.27,2.58,4.04,117401,20.02,76.01,0.32,3.65,1412.4,0,2573315.6,47587912.9,863099.16,8.63,7.16,1229607,68.61,25.2,4.8,60.01,3000,0,29327716.33,48451011.91,0.14,73
 World,Comoros,2021,Exports & Imports,2000,392,43.32,8.44,,359339.1,56908.24,0,0,3.41,1.32,2589,12.44,87.14,0,0.42,274.5,0,0,48375.09,24531.72,9.96,7.57,131788,71.65,24.52,39.24,155.7,764.52,0,651.92,72906.8,0,48
 World,Cape Verde,2021,Exports & Imports,3012,650,65.24,14,,889615.27,127785.85,0,0,3.87,0.8,6901,6.16,79.76,2.06,12.03,361.85,0,518.52,67833.13,139598.8,8.85,12.89,285130,66.53,25.28,30.5,307.94,2435.63,0,10935.48,207431.93,0,35
 World,Costa Rica,2021,Exports & Imports,3898,2986,84.43,64.31,,17231167.51,21951640.38,0.1,0.08,2.75,4.15,66975,21.04,73.81,0.54,4.61,1412.4,0,1127945.23,24651718.62,819203.03,8.99,8.6,1024762,68.09,24.75,7.64,101.89,3000,0,9226630.85,25470921.65,0,38
 World,Cuba,2021,Exports & Imports,3158,790,68.4,17.01,,4040998.71,1722192.29,0.01,0.02,10.67,19.06,9671,55.9,28.31,1.53,14.26,2373.84,0,574523.65,1310897.14,249014.68,10.16,23.4,333642,67.58,24.45,21.74,253.21,3000,0,928436.4,1559911.82,0,63
 World,Curaçao,2021,Exports & Imports,2759,1875,59.76,40.38,,1137435.19,335214.63,0,0.01,10.42,4.09,12619,75.17,18.38,1.51,4.93,274.5,0,5323.86,282262.79,114420.25,9.69,5.97,619691,68.76,23.46,32.82,349.58,3000,0,84924.84,396683.04,0,
 World,Christmas Island,2021,Exports & Imports,721,308,15.62,6.63,,36033.42,14415.02,0,0,4.52,2.25,2459,58.85,27.08,0,14.07,48,0,0,5831.04,10351.46,8.14,4.17,130552,68.29,24.66,41.85,332.05,754.3,0,4409.91,16182.5,0,5
 World,Cayman Islands,2021,Exports & Imports,2585,904,55.99,19.47,,6226681.2,2459105.73,0.01,0.03,7.65,1.04,5607,51.86,34.42,2.34,11.38,780.88,0,30.9,4578883.96,91269.75,8.52,7.27,302435,67.01,26.37,37.01,320.03,2435.63,0,4098823.57,4670153.71,0,12
 World,Cyprus,2021,Exports & Imports,4289,3531,92.9,76.05,,12722995.53,3538296.4,0.02,0.06,4.12,9.35,22625,35.61,61.76,0.23,2.4,1412.4,0,23811.35,1447685.35,200110.06,9.86,10.89,686237,68.63,23.5,17.29,221.26,3000,0,150948.45,1647795.41,0,53
 World,Czech Republic,2021,Exports & Imports,4498,4485,97.42,96.6,,187354821,194479634.9,0.89,0.86,4.29,4.24,168093,39.56,58.35,0.25,1.84,1560.58,0,5434632.36,41106175.33,1440547.29,8.33,7.07,1284071,68.34,25.99,3.64,39.7,3000,0,11811612.24,42546722.61,0,53
 World,Germany,2021,Exports & Imports,4568,4595,98.94,98.97,,1350247246,1533570133,6.98,6.23,5.76,5.55,440657,45.19,52.35,0.26,2.21,3000,0,109898884,601338793.9,2854060.22,8.52,7.02,1511622,67.86,25.99,1.52,19.56,3000,0,162762616.8,604188854.3,3999.87,52
 World,Djibouti,2021,Exports & Imports,3240,756,70.18,16.28,,8271435.09,390707.95,0,0.04,7.06,6.96,6067,19.83,79.58,0.13,0.46,100,0,172.64,174030.28,28363.27,9.02,9.04,292837,70.62,25.55,37.7,147.26,1361.31,0,28737.62,202393.55,0,42
 World,Dominica,2021,Exports & Imports,1913,802,41.43,17.27,,692579.01,42218.82,0,0,1.98,1.99,6824,17.35,80.96,0.15,1.54,754.3,0,209.41,13102.8,14221.13,10,9.2,289839,66.4,24.7,25.06,352.87,3000,0,4877.52,27323.93,0,30
 World,Denmark,2021,Exports & Imports,4452,4442,96.43,95.67,,115556198,112370865.5,0.51,0.53,4.76,6.57,168695,40.69,56.73,0.24,2.34,2452.59,0,5556914.33,46998560.93,775553.94,8.73,8.27,1375034,68.26,25.42,3.65,47.9,3000,0,8418346.66,47774110.79,4.08,52
 World,Dominican Republic,2021,Exports & Imports,3959,2460,85.75,52.98,,23164382.53,11660592.37,0.05,0.11,3.7,4.95,55184,24.95,72.05,0.09,2.9,1412.4,0,1503535.3,11988988.9,396564.58,9.27,12.51,909024,68.61,24.36,8.32,107.48,3000,0,4038760.53,12385553.49,0,26
 World,Algeria,2021,Exports & Imports,3881,1982,84.06,42.69,,36981205.86,38607310.78,0.18,0.17,4.48,0.9,28338,21.15,67.99,1.9,8.97,1412.4,0,1781974.14,40292221.7,15224434.82,9.65,3.01,708704,68.88,23.54,15.23,174.24,3000,0,18469698.83,55516656.52,0,30
 World,East Asia & Pacific,2021,Exports & Imports,,4627,,99.66,,6000548059,7429197465,33.81,27.67,5.32,3.8,4505077,43.85,52.27,0.54,3.34,3000,0,1315884743,7618233673,3078222.81,8.68,6.3,1532665,67.86,26.04,0.15,1.92,3000,0,1816640848,7621311792,104.22,1091
 World,Europe & Central Asia,2021,Exports & Imports,,4633,,99.78,,7989929958,7998948362,36.41,36.84,5.13,4.09,7353505,38.37,57.59,0.38,3.66,3000,0,785442649.1,4251002861,24568.68,8.73,7.03,1533937,67.85,26.05,0.09,1.18,3000,0,1349149601,4251021515,5914.37,1935
 World,Ecuador,2021,Exports & Imports,3961,2511,85.79,54.08,,22545318.92,29339914.58,0.13,0.1,3.25,4.19,59817,19.9,74.45,0.4,5.25,1412.4,0,1634660.12,29805231.98,2201904.35,9.35,10.25,905227,69.23,23.81,7.95,97.41,3000,0,11683614.7,32007136.33,0,73
 World,"Egypt, Arab Rep.",2021,Exports & Imports,4244,3617,91.92,77.9,,96126371.71,40313972.09,0.18,0.44,2.68,2.99,134020,20.17,75.09,0.24,4.51,1412.4,0,1504421.34,38686440.12,3354650.01,9.1,7.61,1179783,68.86,24.66,4.11,53,3000,0,9932939.98,42041090.13,0,50
 World,Eritrea,2021,Exports & Imports,1848,364,40.03,7.84,,333228.82,671641.29,0,0,2,0.06,2164,14.14,83.6,0.14,2.13,60,0,0.03,8333.69,615892.14,9.54,3.33,141904,63.62,25.55,25.79,684.2,3000,0,399093.24,624225.83,0,42
 World,Western Sahara,2021,Exports & Imports,126,76,2.73,1.64,,36969.17,6680.22,0,0,2.15,0.19,505,10.89,89.11,0,0,25,0,0,244.69,6464.78,8.11,3.52,28187,70.65,25.75,94.46,106.34,729.17,0,44.84,6709.47,0,4
 World,Spain,2021,Exports & Imports,4535,4566,98.22,98.34,,381443236,361192020,1.64,1.76,5.45,7.38,337071,46.46,51.05,0.23,2.26,3000,0,22485646.47,121931405.7,932054.16,8.59,9.54,1488857,68.07,25.76,1.94,25.3,3000,0,37928401.4,122863459.9,0,52
 World,Estonia,2021,Exports & Imports,4363,4198,94.5,90.42,,26005445.66,18579882.85,0.08,0.12,4.27,3.12,55766,36.67,60.19,0.27,2.88,984.74,0,136851.73,4921269.82,354418.18,8.84,6.05,959547,69,24.43,9.05,103.85,3000,0,615642.91,5275688,0,52
 World,Ethiopia(excludes Eritrea),2021,Exports & Imports,3564,1877,77.19,40.43,,11592703.41,3858379.05,0.02,0.05,6.19,7.28,27353,25.52,70.53,0.19,3.76,754.3,0,332057.49,2975709.35,1016520.57,9.9,9.96,666498,68.32,23.68,13.51,181.44,3000,0,1662769.01,3992229.92,0,45
 World,Finland,2021,Exports & Imports,4432,4324,95.99,93.13,,81144280.02,82750835.55,0.38,0.37,4.9,3.5,114989,41.08,56.68,0.23,2,984.74,0,2704030.62,32290517.17,1939971.88,8.36,5.44,1175402,68.17,25.88,4.81,56.03,3000,0,6199697.55,34230488.69,0.36,52
 World,Fiji,2021,Exports & Imports,3227,1957,69.89,42.15,,2041042.24,752720.24,0,0.01,3.76,7.01,13460,26.55,71.59,0.09,1.78,2605.51,0,7831.91,645697.96,183752.91,9.74,14.26,768808,68.91,23.42,35.03,402.93,3000,0,403670.51,829450.87,0,23
 World,Falkland Island,2021,Exports & Imports,1145,202,24.8,4.35,,140357.77,338421.31,0,0,3.99,6.78,1933,64.15,31.14,2.95,1.76,40,0,78.22,29584.27,20358.43,8.1,8.34,97626,68.99,27.61,54.16,117.59,833.25,0,1145.9,49942.71,0,8
 World,France,2021,Exports & Imports,4562,4591,98.81,98.88,,682999825.6,590047737.8,2.69,3.15,5.81,6.51,372681,47.17,50.21,0.25,2.38,3000,0,45826037.53,251950744.7,6753562.86,8.65,8.17,1509114,67.92,25.91,1.79,23.19,3000,0,72259821.97,258702542.3,1765.27,52
 World,Free Zones,2021,Exports & Imports,1756,2731,38.03,58.82,,2837668.79,4467633.85,0.02,0.01,5.98,6.97,8785,67.31,31.71,0.36,0.61,155,0,11018.23,3430246.5,404600.65,8.66,9.1,917591,69.71,24.69,54.64,530.3,3000,0,454552.87,3834847.15,0,
 World,Faeroe Islands,2021,Exports & Imports,3079,943,66.69,20.31,,1296684.3,1617355.17,0.01,0.01,1.97,3.76,12087,14.07,76.69,0.94,8.29,168.78,0,27.64,1738826.82,243580.98,8.52,9.37,394654,67.21,26.44,19.19,188.34,1684.22,0,150247.17,1982407.8,0,9
 World,"Micronesia, Fed. Sts.",2021,Exports & Imports,1269,230,27.49,4.95,,132266.26,205703.17,0,0,9.59,3.8,1762,51.93,47.33,0,0.74,880.05,0,0,132035.24,1804.3,9.48,9.49,113647,69.32,24.6,37.74,354.54,2435.63,0,589.15,133839.54,0,18
 World,Gabon,2021,Exports & Imports,3158,1078,68.4,23.22,,2234757.75,6792613.83,0.03,0.01,7.12,1.24,9717,62.97,30.37,1.02,5.64,754.3,0,35000.74,7190132.59,59323.16,8.4,2.83,378897,67.59,26.42,22.31,211.54,3000,0,4438817.21,7249455.76,0,13
 World,United Kingdom,2021,Exports & Imports,4565,4596,98.87,98.99,,676658069.3,414174562,1.89,3.12,6.78,5.35,360283,54.21,42.16,0.32,3.31,2541.48,0,64784103.19,211450121.4,286268.76,8.69,6.58,1501544,67.92,25.92,1.86,23.82,3000,0,90991275.76,211736246.4,143.69,42
 World,Georgia,2021,Exports & Imports,3903,2266,84.54,48.8,,10158043.81,3912870.42,0.02,0.05,1.83,1.42,57344,11.14,82.03,0.09,6.74,754.3,0,279987.97,2772367.52,1787638.64,9.31,7.41,800199,67.59,24.51,7.3,102.95,3000,0,869150.37,4560006.17,0,29
 World,Ghana,2021,Exports & Imports,3878,2561,83.99,55.16,,21049629.31,15136899.34,0.07,0.1,2.8,1.35,41049,15.07,81.82,0.27,2.83,1412.4,0,74204.07,15921783.8,894783.06,9.31,5.22,904363,68.48,24.1,12.06,151.43,3000,0,9934644.31,16816566.86,0,37
 World,Gibraltar,2021,Exports & Imports,2866,717,62.07,15.44,,8443987.6,144495.61,0,0.04,4.3,4.14,8397,61.65,30.59,1.6,6.16,92.08,0,7.85,172745.17,18361.38,8.27,8.94,302253,66.7,26.28,31.14,221.39,1684.22,0,74241.24,191106.55,0,4
