Unnamed: 0,session.x,ccode1,ccode2,agree,year,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance
1722796,76,812,90,0.886666666666667,2021,-0.7526749,75.0,-0.02006335,77.0,0.73261155
192406,24,781,560,0.431034482758621,1969,0.3538482,42.0,2.910952,29.0,2.5571038
1656694,75,90,705,0.857894736842105,2020,0.1174667,96.0,-0.5315518,95.0,0.6490185
808785,51,94,830,0.908333333333333,1996,-0.1761082,60.0,-0.4330848,74.0,0.2569766
1348340,66,696,702,0.918604651162791,2011,-0.6887748,68.0,-0.3295869,62.0,0.3591879
46877,12,750,660,0.66,1957,-0.7619124,34.0,0.03678692,25.0,0.79869932
1650481,74,860,404,0.992307692307692,2019,-0.3644896,86.0,-0.4681904,65.0,0.1037008
839747,52,70,352,0.801136363636364,1997,-0.4591768,72.0,0.7511706,72.0,1.2103474
1708649,76,451,41,0.924242424242424,2021,-0.6363227,67.0,-0.06497932,71.0,0.57134338
69365,15,700,660,0.786458333333333,1960,-1.106816,103.0,-0.4254525,96.0,0.6813635
718903,48,212,940,0.742857142857143,1993,1.619708,64.0,0.3972718,35.0,1.2224362
637553,45,290,140,0.69375,1990,1.318303,81.0,-0.5089367,84.0,1.8272397
591017,43,390,552,0.697674418604651,1988,1.390035,134.0,-0.8161761,131.0,2.2062111
687510,47,155,42,0.897058823529412,1992,-0.1688797,72.0,0.3988433,34.0,0.567723
439587,37,235,553,0.794117647058823,1982,1.250878,158.0,0.7615911,153.0,0.4892869
1362260,67,135,339,0.818181818181818,2012,-0.07844944,69.0,0.9761286,69.0,1.05457804
1738793,77,349,770,0.619318181818182,2022,1.072519,88.0,-0.5101223,88.0,1.5826413
1574827,72,811,380,0.75,2017,-1.012869,89.0,0.8018388,90.0,1.8147078
322902,32,70,652,0.924418604651163,1977,0.3199346,87.0,-0.6849721,90.0,1.0049067
54669,14,20,840,0.768518518518518,1959,0.8838803,54.0,0.402502,54.0,0.4813783
1255967,64,305,920,0.941860465116279,2009,0.8640098,68.0,0.900025,68.0,0.0360151999999999
955145,55,704,359,0.888888888888889,2000,0.5011977,29.0,0.9262913,64.0,0.4250936
1454536,69,570,816,0.954545454545455,2014,-0.7951642,68.0,-1.111368,78.0,0.3162038
534993,41,95,690,0.950354609929078,1986,0.0924475,148.0,-0.4836489,147.0,0.5760964
1351473,66,775,93,0.88125,2011,-1.328139,54.0,-1.573134,68.0,0.244995
187020,24,483,490,0.9375,1969,-0.06139004,44.0,0.1308608,40.0,0.19225084
136491,21,305,439,0.729166666666667,1966,1.398561,50.0,0.3425128,48.0,1.0560482
1311768,65,701,90,0.958904109589041,2010,-0.7886084,57.0,-0.1830771,68.0,0.6055313
277345,29,696,2,0.472222222222222,1974,-0.4803214,72.0,2.111606,73.0,2.5919274
182461,24,310,95,0.573529411764706,1969,-1.711007,44.0,0.8189237,34.0,2.5299307
1395255,68,52,130,0.928571428571429,2013,-0.4408585,64.0,-1.330357,63.0,0.8894985
912739,54,402,812,0.973684210526316,1999,-0.732092,65.0,-1.170634,62.0,0.438542
341971,32,910,265,0.710843373493976,1977,0.6219274,83.0,-2.413882,91.0,3.0358094
223454,26,690,811,0.788235294117647,1971,-0.7128273,120.0,0.6841081,85.0,1.3969354
1548271,72,155,91,0.900826446280992,2017,-0.3538011,90.0,0.0894192,88.0,0.4432203
1541498,71,983,712,0.797872340425532,2016,0.7553151,67.0,-0.5226958,71.0,1.2780109
1605131,73,630,235,0.614130434782609,2018,-1.920915,92.0,0.9141612,95.0,2.8350762
848648,52,367,221,0.938271604938272,1997,1.447023,70.0,1.32802,67.0,0.119003
842575,52,150,450,0.902439024390244,1997,-0.05220672,69.0,-0.4599449,71.0,0.40773818
232188,27,345,572,0.91025641025641,1972,-0.3352405,102.0,0.2007034,78.0,0.5359439
750728,49,232,835,0.731481481481482,1994,1.269054,56.0,-0.8496208,66.0,2.1186748
1695996,76,140,696,0.868421052631579,2021,0.138674,76.0,-0.5695804,77.0,0.7082544
255438,28,551,694,0.913793103448276,1973,-0.5846163,90.0,-0.5280159,88.0,0.0566004
39920,11,670,616,0.824324324324324,1956,-0.9786387,58.0,-0.176442,39.0,0.8021967
1710416,76,500,317,0.594594594594595,2021,-0.7527235,74.0,1.215361,77.0,1.9680845
105497,18,811,530,0.96551724137931,1963,-0.5506945,31.0,-0.7551486,29.0,0.2044541
1658488,75,130,140,0.869791666666667,2020,-0.4364846,96.0,0.3268656,96.0,0.7633502
863596,52,750,950,0.76056338028169,1997,-1.171603,72.0,-0.4807716,57.0,0.6908314
1680676,75,666,705,0.287234042553192,2020,2.59196,95.0,-0.5315518,95.0,3.1235118
1029853,58,53,2,0.240740740740741,2003,-0.478479,68.0,2.915131,76.0,3.39361
1655904,75,58,625,0.951388888888889,2020,-0.543874,72.0,-1.104078,95.0,0.560204
659486,46,150,670,0.956521739130435,1991,-0.06453285,70.0,-0.8484589,74.0,0.78392605
1726760,76,987,760,0.517543859649123,2021,1.744723,58.0,-0.3322366,76.0,2.0769596
1135836,60,983,920,0.685897435897436,2005,1.904715,69.0,0.7521729,75.0,1.1525421
1329070,66,290,402,0.768292682926829,2011,1.039982,68.0,-0.3192333,59.0,1.3592153
50147,13,230,94,0.833333333333333,1958,1.872792,33.0,0.892173,33.0,0.980619
925573,54,781,325,0.71978021978022,1999,-0.411629,65.0,1.130413,68.0,1.542042
911841,54,375,640,0.895348837209302,1999,1.136203,68.0,0.6673142,65.0,0.4688888
432519,36,935,31,0.91358024691358,1981,-0.5195441,82.0,0.1948049,131.0,0.714349
1668775,75,390,663,0.708333333333333,2020,1.206844,96.0,-0.5556291,96.0,1.7624731
1102247,60,56,100,0.970238095238095,2005,-0.7016151,71.0,-0.4780053,74.0,0.2236098
635101,45,140,110,0.964285714285714,1990,-0.5089367,84.0,-0.8154904,86.0,0.3065537
1174998,62,54,990,0.882978723404255,2007,-0.5062962,45.0,0.1819586,68.0,0.6882548
515871,40,369,990,0.802158273381295,1985,-1.421188,149.0,0.3302044,142.0,1.7513924
1774958,78,345,230,0.811688311688312,2023,0.4641616,77.0,1.129384,87.0,0.6652224
475996,38,660,670,0.954861111111111,1983,0.1130351,145.0,-0.2962906,147.0,0.4093257
438396,37,165,900,0.719745222929936,1982,0.4005331,157.0,1.428556,158.0,1.0280229
186319,24,452,850,0.82051282051282,1969,-0.100285,41.0,-0.5547671,42.0,0.4544821
1675536,75,541,41,0.919354838709677,2020,-0.4806632,95.0,0.1607831,62.0,0.6414463
674972,46,652,694,1.0,1991,-0.946353,70.0,-0.8127799,75.0,0.1335731
1264270,64,438,380,0.703947368421053,2009,-0.7959637,61.0,0.9190637,68.0,1.7150274
894940,53,770,305,0.650602409638554,1998,-0.6983945,64.0,1.163366,64.0,1.8617605
113616,19,481,640,1.0,1964,,,,,
1444148,69,365,702,0.815068493150685,2014,0.05507694,78.0,-0.9158079,75.0,0.97088484
984809,56,652,571,0.892307692307692,2001,-1.27602,68.0,-0.4728273,55.0,0.8031927
937609,55,305,94,0.82089552238806,2000,1.072608,66.0,-0.06034057,60.0,1.13294857
842104,52,135,704,0.784313725490196,1997,-0.1973079,72.0,0.674152,38.0,0.8714599
296895,30,690,670,0.908333333333333,1975,-0.3652098,68.0,0.2270313,61.0,0.5922411
989909,56,812,344,0.703125,2001,-1.32257,61.0,0.8843108,68.0,2.2068808
806599,51,54,630,0.846938775510204,1996,-0.1733313,52.0,-1.946548,68.0,1.7732167
1523222,71,439,570,0.980769230769231,2016,-0.5713767,72.0,-0.7599878,75.0,0.1886111
79744,16,678,305,0.520547945205479,1961,-0.9280219,73.0,0.8431026,74.0,1.7711245
1517851,71,359,590,0.745192307692308,2016,0.8492725,75.0,-0.4642944,76.0,1.3135669
1390097,67,820,317,0.738636363636364,2012,-0.8035871,69.0,1.029323,69.0,1.8329101
253822,28,481,580,0.909638554216867,1973,-0.2791594,84.0,-0.5898913,89.0,0.3107319
274917,29,615,130,0.746153846153846,1974,-1.211922,72.0,0.6006316,66.0,1.8125536
555287,41,910,53,0.937956204379562,1986,0.09868342,141.0,0.2420206,149.0,0.14333718
600916,43,692,590,0.946969696969697,1988,-0.250941,136.0,-0.1114964,132.0,0.1394446
1704519,76,371,372,0.773333333333333,2021,0.1578706,76.0,0.8135352,76.0,0.6556646
1098446,59,946,93,1.0,2004,0.3937201,2.0,0.02753056,70.0,0.36618954
567077,42,420,100,0.948148148148148,1987,-0.226393,139.0,0.06688404,140.0,0.29327704
320201,31,820,31,0.908536585365854,1976,-0.1469346,87.0,0.7577806,82.0,0.9047152
1128657,60,702,115,0.924050632911392,2005,-0.2731931,68.0,-0.6115424,71.0,0.3383493
1361968,67,115,696,0.968354430379747,2012,-0.6486773,65.0,-1.053207,69.0,0.4045297
1635738,74,481,581,0.993055555555556,2019,-0.6999885,86.0,-0.5541362,73.0,0.1458523
1371462,67,373,221,0.767605633802817,2012,-0.5325816,63.0,0.9396959,65.0,1.4722775
647455,45,616,812,0.981707317073171,1990,-0.7628737,85.0,-0.7602697,83.0,0.0026039999999999
700310,47,541,350,0.806122448979592,1992,-0.5992612,50.0,0.9423117,73.0,1.5415729
72339,16,130,370,0.408450704225352,1961,0.7116165,71.0,-2.317283,74.0,3.0288995
1647836,74,771,590,0.98876404494382,2019,-0.5831444,91.0,-0.5403461,89.0,0.0427983
1596189,73,433,600,0.971910112359551,2018,-0.3304559,92.0,-0.4519652,92.0,0.1215093
1237947,63,696,530,0.887096774193548,2008,-0.8369565,76.0,-0.449917,74.0,0.3870395
1283380,65,20,434,0.662162162162162,2010,1.556826,68.0,-0.1590885,55.0,1.7159145
1592463,73,366,310,0.926315789473684,2018,1.147035,95.0,1.356959,95.0,0.209924
1344636,66,600,450,0.933333333333333,2011,-0.5986364,68.0,-0.2970075,62.0,0.3016289
666413,46,404,115,1.0,1991,-0.6708777,58.0,-0.6113401,75.0,0.0595376
113452,19,475,310,1.0,1964,,,,,
1309000,65,640,531,0.817073170731707,2010,0.4603953,66.0,-0.7443145,66.0,1.2047098
91681,17,678,651,0.946428571428571,1962,-0.7131456,29.0,-1.028509,45.0,0.3153634
1472645,70,101,221,0.574626865671642,2015,-1.62245,69.0,1.095997,71.0,2.718447
1485768,70,437,510,0.876923076923077,2015,-0.1614371,66.0,-0.8883018,72.0,0.7268647
153241,22,385,135,0.74468085106383,1967,1.539258,57.0,0.8989168,47.0,0.6403412
321806,32,40,200,0.5625,1977,-1.690015,89.0,2.095581,90.0,3.785596
157461,22,571,435,0.342105263157895,1967,0.9661855,38.0,-2.086504,54.0,3.0526895
1283149,65,2,305,0.546511627906977,2010,2.53114,67.0,0.7486909,68.0,1.7824491
1168938,61,812,316,0.668421052631579,2006,-0.8989906,82.0,1.123575,92.0,2.0225656
81051,16,812,920,0.746268656716418,1961,0.3017498,67.0,1.454077,74.0,1.1523272
1289772,65,165,900,0.75,2010,-0.136898,66.0,1.322392,68.0,1.45929
450748,37,630,553,0.821428571428571,1982,-0.5535387,144.0,0.7615911,153.0,1.3151298
1028088,57,987,540,0.378571428571429,2002,2.339522,66.0,-0.6935406,66.0,3.0330626
1631616,74,390,200,0.906593406593407,2019,1.139313,91.0,1.670448,91.0,0.531135
825125,51,553,221,0.76984126984127,1996,-0.312154,70.0,1.457624,66.0,1.769778
1101332,60,51,344,0.722772277227723,2005,-0.6237564,75.0,0.9933964,75.0,1.6171528
1393292,67,983,835,0.529411764705882,2012,1.300101,60.0,-0.875509,69.0,2.17561
1078582,59,380,500,0.650602409638554,2004,0.9635717,72.0,-0.231299,68.0,1.1948707
1774388,78,341,255,0.959770114942529,2023,1.132459,87.0,1.33508,87.0,0.202621
1548806,72,165,811,0.947826086956522,2017,-0.4761164,88.0,-1.012869,89.0,0.5367526
1509615,71,100,694,0.853448275862069,2016,-0.1860634,76.0,-0.8494126,78.0,0.6633492
1081239,59,437,483,0.952380952380952,2004,-0.2346895,68.0,-1.156547,19.0,0.9218575
1676081,75,552,780,0.865591397849462,2020,-0.4560584,93.0,-0.7609063,96.0,0.3048479
129865,20,670,690,0.958333333333333,1965,-0.4176135,38.0,-0.1895419,38.0,0.2280716
15143,5,450,40,0.826530612244898,1950,0.2125433,49.0,0.353189,53.0,0.1406457
1180567,62,212,140,0.760869565217391,2007,1.014989,79.0,-0.190989,78.0,1.205978
568004,42,437,53,0.897887323943662,1987,0.609963,144.0,0.1048101,142.0,0.5051529
297360,30,698,55,0.934426229508197,1975,0.1502856,66.0,0.4267306,63.0,0.276445
673700,46,616,140,0.986111111111111,1991,-0.7550665,72.0,-0.4644546,74.0,0.2906119
758166,49,451,40,0.890909090909091,1994,-0.6990515,58.0,-1.614873,63.0,0.9158215
966085,56,101,372,0.762820512820513,2001,-0.5458098,68.0,0.9093611,66.0,1.4551709
1743148,77,411,600,0.929824561403509,2022,-0.6040624,59.0,-0.4700761,84.0,0.1339863
1296934,65,369,402,0.810810810810811,2010,0.8562903,67.0,-0.3590516,57.0,1.2153419
255294,28,530,645,0.919753086419753,1973,-0.1112064,88.0,-0.7192817,83.0,0.6080753
37529,11,325,660,0.633928571428571,1956,1.597686,60.0,-0.5096212,56.0,2.1073072
1496004,70,690,790,0.958333333333333,2015,-1.018941,73.0,-0.7430552,72.0,0.2758858
1658452,75,115,947,0.93859649122807,2020,-0.5632764,92.0,0.1254365,59.0,0.6887129
1219332,63,310,95,0.821052631578947,2008,1.002297,76.0,-0.01354551,75.0,1.01584251
1193237,62,490,438,0.959183673469388,2007,-0.4510953,44.0,-0.8721722,77.0,0.4210769
1381509,67,591,484,0.925,2012,-0.1929525,21.0,-0.5674963,66.0,0.3745438
1791085,78,679,698,0.917647058823529,2023,-0.4240973,85.0,-0.9463238,87.0,0.5222265
185698,24,438,20,0.387096774193548,1969,-1.47646,31.0,1.723192,44.0,3.199652
238303,27,580,355,0.755,1972,-0.525024,101.0,-1.994667,101.0,1.469643
695930,47,433,983,0.761538461538461,1992,-0.7183985,68.0,1.003398,71.0,1.7217965
1482489,70,372,438,0.695652173913043,2015,0.8409745,72.0,-0.8246954,70.0,1.6656699
1692602,76,56,990,0.946428571428571,2021,-0.469931,74.0,-0.03617432,56.0,0.43375668
195084,25,92,94,0.983870967741935,1970,1.453877,41.0,1.018242,47.0,0.435635
448218,37,541,339,0.985507246376812,1982,-1.234899,154.0,-1.351774,73.0,0.116875
324156,32,110,402,0.964788732394366,1977,-0.6100008,88.0,-0.45764,71.0,0.1523608
170642,23,461,482,0.744897959183674,1968,0.07493796,50.0,0.556547,50.0,0.48160904
1413645,68,482,850,0.833333333333333,2013,-0.3962868,3.0,-0.9358073,64.0,0.5395205
917211,54,540,760,0.908045977011494,1999,-0.7279442,66.0,-0.7244971,66.0,0.0034471
290738,30,450,395,0.850877192982456,1975,1.055118,58.0,1.305607,68.0,0.250489
124199,20,375,830,0.58695652173913,1965,1.128828,40.0,-0.7661829,23.0,1.8950109
699483,47,516,482,0.971428571428571,1992,-0.3355908,51.0,-0.2824131,46.0,0.0531777
1174399,62,51,780,0.962365591397849,2007,-0.5265764,79.0,-0.6771574,79.0,0.150581
1736531,77,316,2,0.761363636363636,2022,1.481582,88.0,2.509641,88.0,1.028059
1444441,69,367,345,0.9125,2014,1.046759,80.0,0.6215403,80.0,0.4252187
451855,37,666,680,0.409090909090909,1982,2.114391,137.0,-1.156332,151.0,3.270723
461178,38,101,680,0.924460431654676,1983,-0.1633615,145.0,-1.150512,143.0,0.9871505
1455310,69,581,860,0.90625,2014,-0.8889702,35.0,-0.3268819,71.0,0.5620883
1046603,58,471,145,0.876623376623377,2003,-0.07776781,65.0,-0.1811219,75.0,0.10335409
400304,35,530,260,0.53,1980,-0.7338645,100.0,1.946792,103.0,2.6806565
732898,48,581,625,0.948275862068966,1993,-0.7650805,60.0,-1.860596,62.0,1.0955155
91372,17,663,820,0.677777777777778,1962,-0.5614596,45.0,0.4296646,46.0,0.9911242
1024402,57,812,696,0.980519480519481,2002,-1.02535,63.0,-1.109488,72.0,0.084138
1769101,78,140,510,0.95679012345679,2023,-0.3250673,85.0,-0.3766757,82.0,0.0516084
1246526,64,2,461,0.33125,2009,2.560973,68.0,-0.5156276,65.0,3.0766006
783423,50,346,983,0.870689655172414,1995,0.6412024,60.0,0.5844174,78.0,0.056785
262681,29,51,135,0.962121212121212,1974,0.1430913,67.0,0.1146557,72.0,0.0284356
629369,44,840,811,0.990566037735849,1989,-0.109968,116.0,-0.47559,106.0,0.365622
525205,40,652,432,0.960714285714286,1985,-1.446071,145.0,-0.4811807,150.0,0.9648903
890278,53,630,696,0.939189189189189,1998,-1.447444,61.0,-0.7668518,61.0,0.6805922
1483082,70,380,517,0.807692307692308,2015,0.6759736,73.0,-0.4500166,39.0,1.1259902
830802,51,702,983,0.817073170731707,1996,0.8102217,41.0,0.9290204,74.0,0.1187987
59506,14,660,616,0.833333333333333,1959,-0.1816246,52.0,-0.3391265,52.0,0.1575019
1339076,66,475,484,0.993150684931507,2011,-0.501502,51.0,-0.6270032,63.0,0.1255012
551150,41,690,615,0.96875,1986,-0.4836489,147.0,-1.218616,151.0,0.7349671
241192,27,698,385,0.76063829787234,1972,-0.3770464,94.0,1.237815,102.0,1.6148614
11603,4,390,530,0.490909090909091,1949,1.858837,62.0,0.1863583,55.0,1.6724787
419562,36,411,775,0.911764705882353,1981,0.1528312,38.0,0.280291,127.0,0.1274598
983994,56,625,56,0.953846153846154,2001,-1.539328,67.0,-0.7917844,59.0,0.7475436
1134667,60,940,696,0.883116883116883,2005,0.0761309,64.0,-0.9455112,74.0,1.0216421
1087343,59,572,591,1.0,2004,-0.4803615,50.0,-0.669506,52.0,0.1891445
268404,29,355,211,0.575342465753425,1974,-2.089661,73.0,1.692973,73.0,3.782634
1072677,59,235,436,0.661538461538462,2004,0.9952938,72.0,-0.9399884,52.0,1.9352822
511490,40,150,60,0.858695652173913,1985,0.653742,103.0,0.7222747,49.0,0.0685327
422436,36,484,482,0.889423076923077,1981,-0.7671898,122.0,0.3560077,114.0,1.1231975
1401981,68,223,155,0.741935483870968,2013,0.8271459,63.0,-0.1992765,63.0,1.0264224
1095431,59,790,230,0.705882352941177,2004,-0.6978521,70.0,1.0242,72.0,1.7220521
1519618,71,372,780,0.752380952380952,2016,0.9215742,72.0,-0.6547174,76.0,1.5762916
454969,37,790,771,0.984177215189873,1982,-0.04811817,158.0,-0.1339958,158.0,0.08587763
294144,30,580,390,0.681159420289855,1975,-0.7665121,69.0,1.60755,69.0,2.3740621
1773546,78,317,750,0.604651162790698,2023,1.286825,87.0,-0.2516552,86.0,1.5384802
504024,39,790,481,0.966442953020134,1984,-0.08249886,149.0,-0.1157526,150.0,0.03325374
1051189,58,571,520,0.929577464788732,2003,-0.4530537,73.0,-1.056801,56.0,0.6037473
1549017,72,200,983,0.717391304347826,2017,1.673716,89.0,0.951216,75.0,0.7225
1345955,66,640,367,0.928571428571429,2011,0.5362881,64.0,1.041702,68.0,0.5054139
1044543,58,432,211,0.728260869565217,2003,-0.7140842,76.0,1.226952,75.0,1.9410362
427762,36,670,94,0.921487603305785,1981,0.008712955,129.0,0.2849272,126.0,0.276214245
512790,40,212,370,0.516778523489933,1985,1.761729,153.0,-1.525498,151.0,3.287227
1316315,65,830,816,0.958333333333333,2010,-0.4891586,68.0,-1.313232,66.0,0.8240734
1337886,66,439,355,0.732954545454545,2011,-0.4861254,64.0,1.032269,67.0,1.5183944
534436,41,92,212,0.698275862068966,1986,0.6919992,116.0,1.822314,154.0,1.1303148
1454974,69,580,160,0.871212121212121,2014,0.02289619,66.0,-0.1517424,80.0,0.17463859
907312,54,305,438,0.702380952380952,1999,1.04853,68.0,-0.7496613,62.0,1.7981913
1167170,61,760,31,0.905660377358491,2006,-0.5183983,88.0,-0.1600701,91.0,0.3583282
817522,51,370,666,0.528169014084507,1996,0.5889024,73.0,2.663261,72.0,2.0743586
1339495,66,482,652,0.590909090909091,2011,-0.18235,21.0,-1.654483,64.0,1.472133
1206549,62,840,200,0.619565217391304,2007,-0.4369638,79.0,1.669436,79.0,2.1063998
680658,46,900,920,0.979166666666667,1991,1.176528,73.0,1.072042,73.0,0.104486
1594854,73,395,651,0.654255319148936,2018,0.8858618,95.0,-1.241556,94.0,2.1274178
668751,46,471,331,1.0,1991,-0.2699552,72.0,1.351013,1.0,1.6209682
534696,41,93,800,0.926573426573427,1986,-1.09111,149.0,-0.1714825,148.0,0.9196275
894123,53,731,552,0.932203389830508,1998,-1.880338,52.0,-1.093654,61.0,0.786684
1558015,72,402,770,0.797413793103448,2017,-0.5523686,87.0,-0.2266688,88.0,0.3256998
159570,22,678,520,0.941860465116279,1967,-1.891891,49.0,-1.151128,49.0,0.740763
721525,48,338,705,0.889830508474576,1993,0.9308709,63.0,0.5480232,61.0,0.3828477
1054386,58,666,522,0.292134831460674,2003,2.397867,75.0,-1.051649,74.0,3.449516
1197484,62,590,660,0.930232558139535,2007,-0.3738202,79.0,-0.7887974,76.0,0.4149772
768960,49,750,700,0.868421052631579,1994,-1.401117,68.0,-1.167687,57.0,0.23343
685249,47,91,820,0.929577464788732,1992,-0.1048354,71.0,-1.140201,74.0,1.0353656
856208,52,541,630,0.902439024390244,1997,-0.720644,69.0,-1.893672,69.0,1.173028
168169,23,369,651,0.754901960784314,1968,-1.692366,51.0,-1.33241,51.0,0.359956
1400625,68,200,93,0.492063492063492,2013,1.672239,64.0,-1.602399,63.0,3.274638
1274202,64,692,380,0.666666666666667,2009,-0.962622,67.0,0.9190637,68.0,1.8816857
1275915,64,705,369,0.740963855421687,2009,-0.2053357,68.0,0.9678121,66.0,1.1731478
1408022,68,370,570,0.890909090909091,2013,-0.3249042,57.0,-0.7167285,60.0,0.3918243
459240,38,57,365,0.66875,1983,0.3501235,80.0,-1.872234,149.0,2.2223575
1756600,77,710,93,0.873563218390805,2022,-1.092473,87.0,-1.718362,88.0,0.625889
442025,37,369,370,0.996835443037975,1982,-1.891639,158.0,-1.883821,158.0,0.0078180000000001
219732,26,516,461,0.928571428571429,1971,-0.383712,118.0,0.165201,114.0,0.548913
1104559,60,100,343,0.752631578947368,2005,-0.4780053,74.0,0.9701085,74.0,1.4481138
1344021,66,581,339,0.641176470588235,2011,-0.8595265,57.0,1.025749,66.0,1.8852755
1595037,73,402,600,0.952941176470588,2018,-0.4369623,86.0,-0.4519652,92.0,0.0150029
1651544,74,940,970,0.826086956521739,2019,-0.116308,69.0,0.3292419,64.0,0.4455499
738027,48,712,710,0.513888888888889,1993,2.050475,37.0,-1.470747,62.0,3.521222
979795,56,510,385,0.716049382716049,2001,-0.8900775,68.0,1.229726,69.0,2.1198035
420931,36,439,666,0.485436893203884,1981,0.1576925,131.0,2.385912,106.0,2.2282195
1644960,74,698,616,0.971910112359551,2019,-0.9452903,90.0,-0.7294698,90.0,0.2158205
1548403,72,155,701,0.970930232558139,2017,-0.3538011,90.0,-0.8893476,66.0,0.5355465
452808,37,694,830,0.945205479452055,1982,-0.347335,156.0,0.2691565,148.0,0.6164915
19271,6,670,2,0.42,1951,-0.5362845,25.0,1.74761,25.0,2.2838945
608277,44,70,501,0.941441441441441,1989,-0.3742231,114.0,0.1123502,113.0,0.4865733
346967,33,205,339,0.532608695652174,1978,1.514196,127.0,-1.981316,46.0,3.495512
535679,41,130,110,0.949664429530201,1986,-0.0070831,151.0,-0.6016289,152.0,0.5945458
1660500,75,210,565,0.696808510638298,2020,1.200768,96.0,-0.5989366,94.0,1.7997046
1261127,64,373,946,0.625,2009,-0.2300954,62.0,1.002899,4.0,1.2329944
241427,27,710,160,0.766233766233766,1972,-0.7136118,77.0,0.7026602,102.0,1.416272
1725188,76,940,552,0.858490566037736,2021,-0.3324697,55.0,-0.711307,75.0,0.3788373
8375,3,560,2,0.75,1948,1.220117,96.0,1.886102,103.0,0.665985
1226470,63,432,439,0.982954545454545,2008,-0.5911692,73.0,-0.4341499,71.0,0.1570193
1026716,57,946,212,0.8,2002,-0.2472922,7.0,1.164411,75.0,1.4117032
908931,54,344,771,0.758241758241758,1999,0.9195964,66.0,-0.8138573,68.0,1.7334537
707264,47,732,522,0.852941176470588,1992,0.5512035,73.0,-0.6920615,69.0,1.243265
1497041,70,701,317,0.625,2015,-0.942043,60.0,1.078366,73.0,2.020409
729070,48,483,581,0.983050847457627,1993,-0.8071657,62.0,-0.7650805,60.0,0.0420851999999999
1599920,73,510,92,0.966292134831461,2018,-0.8045957,89.0,-0.488572,93.0,0.3160237
894551,53,750,56,0.762820512820513,1998,-0.6671006,64.0,-0.5862494,60.0,0.0808512
1327509,66,220,341,0.927083333333333,2011,1.304824,68.0,0.8731655,67.0,0.4316585
1658762,75,135,520,1.0,2020,-0.1466351,95.0,-0.6126818,1.0,0.4660467
1235832,63,645,461,0.923529411764706,2008,-0.6667754,69.0,-0.6122261,76.0,0.0545493
515516,40,360,645,0.940972222222222,1985,-0.7373691,150.0,-0.8939447,149.0,0.1565756
138813,21,420,600,0.555555555555556,1966,0.4281674,9.0,-0.5230224,50.0,0.9511898
849241,52,370,551,0.818181818181818,1997,0.4121582,72.0,-0.2836623,63.0,0.6958205
359163,33,663,290,0.733050847457627,1978,-0.09328319,120.0,-1.825366,124.0,1.73208281
487252,39,165,620,0.895104895104895,1984,0.2245003,148.0,-1.248312,146.0,1.4728123
824885,51,551,790,0.922535211267606,1996,-0.4482896,71.0,-0.633703,74.0,0.1854134
1694007,76,92,365,0.710526315789474,2021,-0.4471666,76.0,0.1087701,77.0,0.5559367
34906,11,20,850,0.575,1956,1.360816,60.0,-0.8173829,60.0,2.1781989
424324,36,551,692,0.950381679389313,1981,-0.2854477,133.0,-0.3176544,132.0,0.0322067
1708890,76,452,331,0.753521126760563,2021,-0.4361151,71.0,0.6783312,76.0,1.1144463
1682395,75,701,692,0.977611940298508,2020,-0.6925012,67.0,-0.5319016,96.0,0.1605996
909915,54,359,501,0.682352941176471,1999,0.9938084,65.0,-0.5604265,65.0,1.5542349
569001,42,461,390,0.732394366197183,1987,-0.03399615,144.0,1.395627,142.0,1.42962315
1224440,63,373,780,0.956989247311828,2008,-0.3599396,74.0,-1.023965,76.0,0.6640254
1444350,69,366,760,0.673076923076923,2014,1.040483,80.0,-0.5859926,78.0,1.6264756
978406,56,471,565,0.981818181818182,2001,-0.6027859,51.0,-0.6456041,62.0,0.0428182
249072,28,290,840,0.764367816091954,1973,-2.163404,90.0,0.1206964,87.0,2.2841004
547653,41,571,404,0.982269503546099,1986,-0.1249679,153.0,-0.3887062,142.0,0.2637383
529738,40,830,338,0.96484375,1985,0.0007258588,139.0,-0.2374687,142.0,0.2381945588
943104,55,390,451,0.753731343283582,2000,1.192658,67.0,-0.5505514,58.0,1.7432094
497519,39,552,80,0.90625,1984,-0.5620486,133.0,0.2089364,84.0,0.770985
546437,41,522,591,0.966292134831461,1986,-0.1565312,143.0,-0.9755291,98.0,0.8189979
205902,25,645,520,0.990909090909091,1970,-1.446805,63.0,-1.167288,58.0,0.279517
5542,2,670,678,0.921052631578947,1947,0.221159,32.0,0.3291449,19.0,0.1079859
650532,45,740,40,0.630952380952381,1990,1.524072,84.0,-1.714248,85.0,3.23832
1459719,69,698,812,0.973684210526316,2014,-1.350122,79.0,-1.124451,77.0,0.225671
1535200,71,712,40,0.8,2016,-0.5226958,71.0,-1.881384,77.0,1.3586882
488581,39,260,130,0.550335570469799,1984,1.873198,151.0,-0.1107474,149.0,1.9839454
1202094,62,702,780,0.959459459459459,2007,-0.3246836,66.0,-0.6771574,79.0,0.3524738
1130615,60,760,411,1.0,2005,-0.4678994,68.0,-0.1757545,2.0,0.2921449
340202,32,775,55,0.970588235294118,1977,-0.4361308,91.0,0.110813,17.0,0.5469438
