Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
 World,"Gambia, The",2020,Exports & Imports,2513,465,54.45,10.02,,1451133.34,344007.27,0,0.01,4.88,3.42,3594,15,81.8,0.06,3.14,243,0,4.94,250288.57,88416.33,9.44,6.62,208515,70.33,23.13,55.48,323.65,3000,0,242590.67,338704.91,0,43
 World,Guinea-Bissau,2020,Exports & Imports,2060,197,44.64,4.24,,330911.69,181305.55,0,0,1.83,0.98,1314,11.04,88.89,0,0.08,50,0,0,44662.75,138813.91,9.1,11.01,107345,69.86,24.78,68.26,369.71,1331.46,0,9163.52,183476.66,0,43
 World,Equatorial Guinea,2020,Exports & Imports,2567,404,55.62,8.7,,1290573.03,3145735.44,0.02,0.01,6.01,0.88,2177,22.74,76.99,0,0.28,274.5,0,0,3888112.05,106722.98,7.23,2.88,193577,68.18,26.63,65.5,396.37,1496.51,0,2990445.17,3994835.04,0,24
 World,Greece,2020,Exports & Imports,4447,4332,96.36,93.3,,54033021.65,31210973.21,0.18,0.31,4.49,5.39,86229,41.5,54.08,0.67,3.75,1362.62,0,907945.36,11580978.92,422939.55,9.09,11.54,1169184,70.04,23.57,12.27,74.33,3000,0,2490730.14,12003918.47,0,52
 World,Grenada,2020,Exports & Imports,2311,581,50.08,12.51,,320435.34,35113.08,0,0,0.99,0.87,4044,8.43,91.52,0,0.05,232.3,0,0,13052.34,23995.43,9.46,13.03,251780,68.15,24.34,70.15,397.6,3000,0,5234.08,37047.77,0,33
 World,Greenland,2020,Exports & Imports,2866,424,62.1,9.13,,797252.77,1356629.36,0.01,0,1.23,1.76,5064,6.28,88.39,0.04,5.29,360.98,0,0.86,1872249.57,146796.18,8.31,12.2,183393,66.06,27.38,40.11,197.27,3000,0,16577.1,2019045.75,0,5
 World,Guatemala,2020,Exports & Imports,3883,2899,84.14,62.44,,16111229.06,11339473.5,0.07,0.09,2.86,7.45,44764,22.38,72.71,0.46,4.45,1545.16,0,1012882.27,11276802.57,566730.38,9.12,15.13,1029256,70.64,23.25,19.13,121.33,3000,0,4196045.22,11843532.96,0,34
 World,Guam,2020,Exports & Imports,1705,475,36.94,10.23,,615869.81,36866.66,0,0,6.93,5.67,3764,70.88,24.81,0.48,3.83,820.34,0,63.6,34471.63,4949.93,9.57,11.29,437321,69.32,22.43,142.77,816.58,3000,0,14817.78,39421.56,0,3
 World,Guyana,2020,Exports & Imports,2966,892,64.27,19.21,,2220176.27,2361922.34,0.01,0.01,1.47,0.59,8200,8.05,90.05,0.24,1.66,754.3,0,93718.87,747205.43,1821114.42,10,7.44,376379,67.49,23.45,39.93,375.79,3000,0,1910619.64,2568319.84,0,42
 World,"Hong Kong, China",2020,Exports & Imports,4472,4267,96.9,91.9,,583506314.1,99221460.07,0.57,3.39,6.35,3.21,304934,67.09,29.92,0.86,2.14,1496.51,0,7107561.29,134986900.6,376865.08,8.42,5.92,1408886,70.07,24.41,3.6,21.92,3000,0,68945191.75,135363765.7,0,18
 World,Heard Island and McDonald Isla,2020,Exports & Imports,36,45,0.78,0.97,,2099.57,412.19,0,0,5.56,4.23,300,80,11.67,1,7.33,32.63,0,8.96,600.04,175.54,8.6,7.96,15734,78.96,16.6,19.33,213.33,1331.46,0,496.73,775.57,0,3
 World,Honduras,2020,Exports & Imports,3699,2390,80.15,51.48,,10087121.27,8447682.26,0.05,0.06,1.57,7.46,29174,17.55,78.38,0.5,3.57,1331.46,0,1074143.12,8361731.04,919957.98,9.46,13.43,849699,70.58,22.8,26.53,166.33,3000,0,4203503.38,9281689.02,0,33
 World,Croatia,2020,Exports & Imports,4387,4142,95.06,89.21,,26583181.33,14190745.79,0.08,0.15,2.43,4.14,49734,32.03,63.49,0.68,3.8,984.05,0,323384.65,2987475.97,419083.1,9,9.05,1090915,69.66,23.75,17.02,127.59,3000,0,859861.17,3406559.07,0,58
 World,Haiti,2020,Exports & Imports,3021,903,65.46,19.45,,4239347.57,1042077.73,0.01,0.02,5.5,5.33,10300,24.98,72.96,0.05,2.01,274.5,0,10435.9,989940.2,67403.07,9.92,13.7,463334,71.64,21.92,48.55,241.11,3000,0,897850.04,1057343.27,0,35
 World,Hungary,2020,Exports & Imports,4461,4419,96.66,95.18,,107992333.9,114611461.9,0.66,0.63,4.73,4.87,113112,40.98,55.83,0.46,2.73,1366.74,0,4331064.49,23769547.36,478982.94,8.8,7.8,1159762,69.46,24.07,9.2,57.17,3000,0,8631502.85,24248530.3,0,53
 World,Indonesia,2020,Exports & Imports,4407,4154,95.49,89.47,,138547770.7,188333653,1.09,0.81,4.4,4.51,252182,43.95,52.15,0.74,3.15,3000,0,17464802.15,168717713.4,25741909.59,8.66,8.12,1372543,70.18,24.45,4.11,25.14,3000,0,63113521.93,194459623,0,41
 World,India,2020,Exports & Imports,4456,4529,96.55,97.54,,297206501.2,267882319.6,1.54,1.73,5.75,6.08,533882,51.22,44.6,0.53,3.65,3000,0,19411838.51,307272550.1,1094962.44,8.51,8.9,1496719,69.34,24.87,2.16,14.07,3000,0,66050502.65,308367512.6,0,49
 World,British Indian Ocean Ter.,2020,Exports & Imports,634,186,13.74,4.01,,44805.26,13663.33,0,0,7.14,0.14,978,24.64,75.15,0,0.2,48,0,0,1011.27,88716.87,8.72,3.34,94292,74.63,22.4,118,168.71,1167.01,0,75885.65,89728.14,0,9
 World,Ireland,2020,Exports & Imports,4432,4284,96.03,92.27,,82503564.7,212879539.6,1.23,0.48,4.95,4.6,85310,45.69,51.55,0.45,2.32,984.05,0,14534338.48,88305272.44,500317.16,8.85,5.6,1100666,69.96,23.61,10.25,72.71,3000,0,31693562.27,88805589.6,0,52
 World,"Iran, Islamic Rep.",2020,Exports & Imports,3853,3052,83.49,65.73,,27300150.38,12633392.96,0.07,0.16,6.26,4.08,66582,61.6,24.77,1.74,11.9,754.3,0,283735.52,13219833.05,461540.94,9.03,6.51,1035266,69.59,23.72,13.4,90.65,3000,0,3487326.6,13681373.98,0,23
 World,Iraq,2020,Exports & Imports,4023,1320,87.17,28.43,,52183536.56,64895286.49,0.37,0.3,8.75,0.77,13956,63.54,26.05,3.07,7.34,274.5,0,3696.92,63000605.13,8233000.87,9.54,3.13,470016,68.75,23.06,33.58,242.3,3000,0,65523835.71,71233606.01,0,34
 World,Iceland,2020,Exports & Imports,3698,2059,80.13,44.35,,4947466.27,4410522.25,0.03,0.03,2.62,1.81,50434,16.88,78.51,0.99,3.61,3000,0,41989.28,4355113.38,2655095.98,9.16,7.19,768907,70.65,23.33,14.21,77.68,3000,0,410379.77,7010209.35,0,39
 World,Israel,2020,Exports & Imports,4322,3792,93.65,81.67,,67039667.12,53869976.19,0.31,0.39,3,1.99,201172,19.06,75.91,0.49,4.55,1366.74,0,1618780.33,55294203.76,1100728.76,8.51,5.83,1221941,70.02,24.24,4.75,30.09,3000,0,12430821.16,56394932.52,0,14
 World,Italy,2020,Exports & Imports,4550,4591,98.59,98.88,,411111675.1,491963946,2.83,2.39,5.86,6.47,375831,49.14,48.02,0.46,2.38,1545.16,0,37137504.47,209691343.3,659324.78,8.62,8.61,1493626,69.35,24.72,3.07,20.49,3000,0,58403743.69,210350668.1,0,52
 World,Jamaica,2020,Exports & Imports,3253,1850,70.49,39.84,,4329875.12,1055804.76,0.01,0.03,2.8,3.72,17616,13.63,82.03,0.2,4.14,949.02,0,176744.75,844921.64,179092.26,10.73,13.25,584989,68.74,21.53,41.47,281.44,3000,0,392146.75,1024013.9,0,34
 World,Jordan,2020,Exports & Imports,4050,2483,87.76,53.48,,16908943.09,7839863.03,0.05,0.1,2.48,3.02,50603,14.2,83.28,0.38,2.15,1221.48,0,1170327.81,6333001.34,1139097.63,9.77,11.37,861740,69.69,22.89,17.41,109.1,3000,0,3428701.4,7472098.96,0,33
 World,Japan,2020,Exports & Imports,4519,4506,97.92,97.05,,534597762,721200740.1,4.16,3.11,3.74,4.05,458631,35.3,63.06,0.34,1.3,1545.16,0,137525294.9,713451153.3,829143.49,8.5,6.34,1489551,69.66,24.77,2.46,15.64,3000,0,238089264.2,714280296.8,0,23
 World,Kazakhstan,2020,Exports & Imports,4271,2991,92.55,64.42,,40851880.36,40956029.13,0.24,0.24,1.76,1.59,44698,34.97,59.06,1.28,4.69,754.3,0,257659.12,48564515.13,6842973.9,8.94,3.97,1057284,69.05,24.4,19.01,135.79,3000,0,37293328.7,55407489.03,0,19
 World,Kenya,2020,Exports & Imports,4001,3240,86.7,69.78,,17994193.66,6163625.99,0.04,0.1,2.73,7.94,45916,22.79,75.1,0.15,1.96,1331.46,0,453393.44,6581736.68,716792.58,9.04,13.31,1117044,69.44,23.72,21.3,145.06,3000,0,1997443.43,7298529.26,0,33
 World,Kyrgyz Republic,2020,Exports & Imports,3629,2005,78.63,43.18,,7541790.82,1813194.36,0.01,0.04,0.95,0.33,16521,10.01,84.78,1.19,4.03,754.3,0,2031.17,297571.95,2415249.96,9.36,6.54,741128,69.6,23.15,43.5,281.98,3000,0,2030979.22,2712821.91,0,21
 World,Cambodia,2020,Exports & Imports,3885,2061,84.18,44.39,,25645885.43,25225552.03,0.15,0.15,2.17,5.52,59025,21.48,75.53,0.05,2.94,603.4,0,125729.72,25808130.7,4066525.68,9.62,13.07,674716,72.21,21.92,9.11,58.01,3000,0,15299731.43,29874656.38,0,47
 World,Kiribati,2020,Exports & Imports,1548,160,33.54,3.45,,142992.55,106667.97,0,0,7.17,3.44,972,40.02,59.05,0.1,0.82,1167.01,0,0.7,24813.07,4752.07,7.83,9.77,107748,70.83,26.5,110.8,184.47,1167.01,0,633.39,29565.13,0,27
 World,St. Kitts and Nevis,2020,Exports & Imports,2188,526,47.41,11.33,,304472.75,70625.04,0,0,1.49,0.9,3576,11.66,87.92,0,0.42,45,0,0,37532.91,26448.29,9.97,7.37,213534,69.14,23.34,81.26,367.7,1545.16,0,8428.05,63981.2,0,31
 World,"Korea, Rep.",2020,Exports & Imports,4491,4399,97.31,94.74,,415795547.4,576598049,3.32,2.42,3.47,2.91,402872,31.04,67.67,0.25,1.04,1547.07,0,56434531.15,572670565.7,7167033.75,8.46,5.36,1454669,69.86,24.55,2.77,17.41,3000,0,158004412.2,579837599.4,0,43
 World,Kuwait,2020,Exports & Imports,4077,2075,88.34,44.69,,29485722.62,44095160.87,0.25,0.17,3.58,1.72,34722,46.43,50.81,1.68,1.08,754.3,0,85012.76,39630466.28,430283.07,9.08,3.19,794631,70,23.71,21.28,122.73,3000,0,28268950.49,40060749.35,0,29
 World,Lao PDR,2020,Exports & Imports,3426,1408,74.24,30.33,,5986240.93,6720652.71,0.04,0.03,1.82,1.43,17924,10.73,85.73,0.07,3.47,603.4,0,9982.78,1726541.36,1921014.24,10.31,8.37,413070,69.59,21.26,27.14,183.7,3000,0,1398125.11,3647555.6,0,54
 World,Lebanon,2020,Exports & Imports,3906,2879,84.64,62.01,,11579722.22,3772095.08,0.02,0.07,5.15,2.93,77840,24.91,67.43,0.45,7.21,3000,0,273801.4,2941285.81,1571266.91,9.54,9.78,1043801,69.35,23.3,12.53,86.03,3000,0,1929199.76,4512552.72,0,29
 World,Liberia,2020,Exports & Imports,2896,600,62.75,12.92,,12464696.54,1104846.54,0.01,0.07,4.54,0.38,4522,14.84,85.05,0.02,0.09,754.3,0,0.5,346663.84,1242371.13,8.6,3.93,293669,67.07,25.24,71.8,427.44,3000,0,272772.55,1589034.97,0,44
 World,Libya,2020,Exports & Imports,3414,554,73.98,11.93,,12440126.19,9346193.07,0.05,0.07,5.69,0.36,4173,61.51,24.56,2.11,11.81,57.6,0,1806.87,10217742.61,3695715.56,8.54,3.24,201839,67.09,24.96,54.04,330.43,3000,0,11765967.57,13913458.17,0,42
 World,St. Lucia,2020,Exports & Imports,2287,986,49.56,21.24,,1271575.04,79081.49,0,0.01,0.64,0.34,4789,6.79,92.75,0.04,0.42,274.5,0,1900.98,26810.1,80510.96,9.81,11.32,337072,69.84,23.2,64.48,425.1,3000,0,60939.36,107321.06,0,35
 World,Latin America & Caribbean,2020,Exports & Imports,,4575,,98.54,,866056199.4,1037715510,5.98,5.04,3.52,6.5,1550379,30.41,63.16,0.82,5.61,3000,0,188414800.5,1092954956,9327837.53,8.75,9.88,1510456,69.35,24.78,0.75,4.97,3000,0,472105993.4,1102282793,0,1572
 World,Sri Lanka,2020,Exports & Imports,4055,3126,87.87,67.33,,14825151.19,10592123.08,0.06,0.09,4.36,7.04,97609,31.63,59.55,1.43,7.39,1331.46,0,764595.34,13507802.56,212610.98,9.41,12.77,1102640,70.41,22.81,10.12,66.54,3000,0,6900608.92,13720413.55,0,36
 World,Lesotho,2020,Exports & Imports,3553,1198,76.99,25.8,,1247174.04,965692.74,0.01,0.01,0.79,1.26,4935,9.42,89.6,0,0.97,52.14,0,0,469535.65,819575.87,9.61,10.12,433108,71.1,23,86.16,431.12,3000,0,394984.4,1289111.52,0,40
 World,Lithuania,2020,Exports & Imports,4411,4334,95.58,93.34,,30316533.12,26770017.54,0.15,0.18,5.28,7.11,77474,44.45,50.63,0.39,4.54,1479.78,0,647485.43,8178107.36,300729.81,8.7,10.68,1166329,70,23.81,12.12,81.14,3000,0,2582901.71,8478837.17,0,52
 World,Luxembourg,2020,Exports & Imports,4294,4196,93.04,90.37,,23381436.51,15526159.02,0.09,0.14,5.49,4.25,37614,49.53,48.75,0.41,1.3,637.66,0,54796.45,2727808.6,95867.69,8.83,6.09,886358,69.27,23.73,20.19,144.75,3000,0,535387.53,2823676.29,0,52
 World,Latvia,2020,Exports & Imports,4345,4255,94.15,91.64,,20194925.83,14155192.93,0.08,0.12,4.5,6.86,48401,41.74,52.82,0.36,5.07,1545.16,0,251666.29,2920711.4,406105.5,8.71,9.36,969854,70.65,23.62,17.04,97.71,3000,0,1128422.22,3326816.9,0,52
 World,Macao,2020,Exports & Imports,3085,1575,66.85,33.92,,9459138.28,1409979.98,0.01,0.06,4.55,4.81,22549,59.57,33.24,0.76,6.43,754.3,0,212203.36,1233736.58,232944.37,9.93,10.86,578171,71.53,21.4,22.63,158.65,2739.7,0,630925.08,1466680.95,0,2
 World,Morocco,2020,Exports & Imports,4217,3193,91.38,68.77,,39192145.15,29534543.58,0.17,0.23,3.66,4.42,114590,21.6,73.61,0.19,4.59,1331.46,0,10234390.04,43879920.43,1263043.58,9.09,10.57,1071052,70.71,23.1,6.92,50.86,3000,0,20284654.6,45142964.02,0,33
 World,Moldova,2020,Exports & Imports,3859,1977,83.62,42.58,,5460593.77,3073723.55,0.02,0.03,1.07,2.55,52417,9.09,82.25,0.25,8.4,422.55,0,254625,4134146.46,900558.02,9.67,11.64,715241,69.29,22.85,13.6,93.64,3000,0,1636473.14,5034704.49,0,25
 World,Madagascar,2020,Exports & Imports,3385,1521,73.35,32.76,,2934677.3,2781115.53,0.02,0.02,1.83,3.02,29388,15.76,81.78,0.04,2.42,754.3,0,82166.22,3361348.64,378335.5,10.27,10.38,590525,72.06,21.22,20.78,114.29,3000,0,1225283.76,3739684.14,0,53
 World,Maldives,2020,Exports & Imports,3370,716,73.02,15.42,,1447390.55,222932.79,0,0.01,5.4,12.99,5574,50.14,38.14,1.56,10.15,168.65,0,238.5,233177.55,22006.06,9.49,13.8,289180,69.43,22.8,66.2,336.85,3000,0,6299.54,255183.61,0,28
 World,Middle East & North Africa,2020,Exports & Imports,,4565,,98.32,,799203916.7,753369597.6,4.34,4.65,4.34,2.46,1306897,37.28,57.07,0.92,4.73,3000,0,91978788.79,803296617.8,580645.07,8.59,5.26,1511162,69.34,24.77,0.89,5.91,3000,0,427545947,803877262.9,0,666
 World,Mexico,2020,Exports & Imports,4457,4255,96.58,91.64,,348021000.3,445677848.2,2.57,2.02,3.27,4.54,271228,26.89,69.71,0.8,2.6,1331.46,0,91099118.88,445419790.1,11466550.5,8.57,8.89,1406542,69.64,24.55,4.08,26.01,3000,0,214920001.4,456886340.6,0,69
 World,Marshall Islands,2020,Exports & Imports,2365,452,51.25,9.74,,15084717.11,830784.88,0,0.09,6.53,0.95,2444,69.97,28.07,0.08,1.88,142.19,0,0.65,1173732.91,93656.59,8.61,5.84,179619,66.9,25.67,86.01,460.52,3000,0,549379.15,1267389.5,0,13
 World,North Macedonia,2020,Exports & Imports,3869,2513,83.84,54.12,,7831161.31,7543472.64,0.04,0.05,1.02,1.47,71245,8.71,82.48,0.21,8.6,754.3,0,686569.86,11212412.3,2029081,9.27,8.13,860237,70.47,22.73,11.68,70.43,3000,0,3189042.79,13241493.31,0,22
 World,Mali,2020,Exports & Imports,3101,1237,67.19,26.64,,4618842.88,5100250.58,0.03,0.03,1.77,0.16,12114,9.2,89.03,0.03,1.74,60,0,94.92,208199.42,5151064.16,9.25,5.39,485521,69.52,23.81,42.62,224.58,3000,0,5136423.31,5359263.58,0,44
 World,Malta,2020,Exports & Imports,4180,3310,90.57,71.29,,15168730.02,4152382.34,0.02,0.09,5.26,2.47,19428,42.8,56.04,0.25,0.91,330,0,29523.82,2062516.49,64851.73,9.05,4.95,565656,69.67,23.43,25.86,175.19,1598.29,0,917305.13,2127368.22,0,53
 World,Myanmar,2020,Exports & Imports,3965,2063,85.92,44.43,,26304761.69,19507095.55,0.11,0.15,2.12,5.04,47943,17.69,79.14,0.06,3.12,760.57,0,182332.62,15039011.83,4270104.56,9.93,11.87,685511,71.55,21.62,13.19,84.33,3000,0,9643747.89,19309116.38,0,50
 World,Mongolia,2020,Exports & Imports,3241,1023,70.23,22.03,,4675189.99,6244055.87,0.04,0.03,5.17,1.11,12113,26.38,65.33,2.19,6.09,754.3,0,6165.93,2620727.78,3527363.86,9.61,3.82,397803,70.64,22.92,35.8,175.99,3000,0,5172419.49,6148091.64,0,16
 World,Northern Mariana Islands,2020,Exports & Imports,980,152,21.24,3.27,,112812.84,8130.04,0,0,7.1,2.22,1146,62.83,35.6,0.35,1.22,754.3,0,277.96,4683.09,3850.19,8.52,9.72,79991,70.33,25.69,114.31,164.14,1331.46,0,3323.31,8533.28,0,3
 World,Montenegro,2020,Exports & Imports,3595,1452,77.9,31.27,,2494803.24,458765.06,0,0.01,1.67,1.47,19941,9.84,76.05,0.08,14.03,754.3,0,12746.1,171749.7,371505.61,8.95,6.24,490592,69.42,24.01,25.86,135.67,3000,0,142880.66,543255.31,0,19
 World,Mozambique,2020,Exports & Imports,3869,1609,83.84,34.65,,10990206.96,4924851.25,0.03,0.06,2.26,1.69,11589,12.9,84.98,0.06,2.06,630,0,124.13,2999725.85,3058546.69,9.33,8.27,571373,68.95,23.87,39.31,314.51,3000,0,2155045.63,6058272.54,0,47
 World,Mauritania,2020,Exports & Imports,3018,815,65.4,17.55,,2869930.58,3405707.92,0.02,0.02,6.54,0.94,7651,24.65,74.4,0.03,0.93,156,0,19.88,864752.89,2614673.57,9.97,5.13,349580,70.95,21.82,45.05,284.97,3000,0,1105003.98,3479426.46,0,28
 World,Montserrat,2020,Exports & Imports,790,202,17.12,4.35,,20284.79,7596.74,0,0,3.24,1.05,1301,21.29,78.71,0,0,350,0,0,1049.82,5665.56,7.93,5.54,102893,69.56,26.81,93.93,193.08,3000,0,591.66,6715.38,0,35
 World,Mauritius,2020,Exports & Imports,3754,2749,81.34,59.21,,3481524.93,2004622.13,0.01,0.02,1.6,3.22,40504,17.76,79.16,0.2,2.89,754.3,0,780555.78,2309677.52,336616.62,8.82,15.65,956796,70.92,23.26,20.72,116.95,3000,0,1147457.59,2646294.15,0,42
 World,Malawi,2020,Exports & Imports,3220,880,69.77,18.95,,1398440.94,793424.11,0,0.01,1.19,6.81,6638,11.04,88.55,0.12,0.29,1221.48,0,18220.01,792180.29,151286.79,9.65,38.71,369486,68.13,24.84,69.58,321.93,3000,0,686347.59,943467.07,0,52
 World,Malaysia,2020,Exports & Imports,4470,4288,96.86,92.35,,199555730.2,329392516.2,1.9,1.16,3.72,2.82,258015,50.62,45.89,0.85,2.65,1331.46,0,8239942.32,322955674.5,13174058.6,8.56,4.89,1424545,69.58,24.61,4.1,27.98,3000,0,123087408,336129733.1,0,42
 World,North America,2020,Exports & Imports,,4640,,99.94,,2718949114,1787811130,10.3,15.82,6.07,4.81,1091271,51.82,44.02,0.64,3.52,3000,0,257432024.3,1790195816,2149873.04,8.72,6.65,1534978,69.22,24.93,1.08,7.15,3000,0,612090924.8,1792337619,8069.8,53
 World,Namibia,2020,Exports & Imports,3934,2518,85.24,54.23,,4334574.62,4174184.9,0.02,0.03,3.77,3.36,22902,18.74,78.98,0.02,2.26,1494.23,0,52572.46,4300374.08,363410.92,9.07,7.69,873104,69.23,23.97,30.38,228.76,3000,0,1200748.98,4663785,0,26
 World,New Caledonia,2020,Exports & Imports,3265,830,70.75,17.88,,2151706.3,1899380.2,0.01,0.01,3.05,0.95,7068,15.22,81.23,0.01,3.54,1167.01,0,73.81,1277742.45,610537.19,8.27,3.11,293217,68.85,26.13,44.69,163.26,1598.29,0,6792.26,1888279.65,0,5
 World,Niger,2020,Exports & Imports,2560,1119,55.47,24.1,,1591449.2,2372693.88,0.01,0.01,2.49,9.2,9091,12.28,85.36,0.02,2.34,630,0,73.85,277983.91,717370.16,9.33,5.6,414135,68.26,23.53,55.49,318.71,3000,0,735395.22,995354.07,0,44
 World,Norfolk Island,2020,Exports & Imports,874,86,18.94,1.85,,49204.43,2430.56,0,0,5.33,3.13,214,53.27,46.73,0,0,35,0,0,1586.84,804.13,6.37,5.13,32426,65.18,31.84,58.41,393.46,385.7,0,206.82,2390.97,0,5
 World,Nigeria,2020,Exports & Imports,4006,3019,86.8,65.02,,43035709.4,38421839.01,0.22,0.25,4.28,1.05,43248,36.89,53.8,1.97,7.33,1331.46,0,170922.7,52434344.97,1073801.61,9.19,3.13,1025215,69.84,23.68,21.3,132.39,3000,0,42636924.47,53508146.58,0,36
 World,Nicaragua,2020,Exports & Imports,3387,1833,73.39,39.48,,5616085.84,5885170.63,0.03,0.03,1.87,5.75,23523,16.09,79.25,0.43,4.23,1331.46,0,353272.04,5490697.18,402503.52,10.07,18.5,704220,70,22.42,32.81,194.12,3000,0,3653521.96,5893200.69,0,35
 World,Niue,2020,Exports & Imports,1093,224,23.68,4.82,,23662.31,78977.21,0,0,4.52,0.09,1293,29.62,69.06,0,1.31,123.62,0,0,778.28,78291.71,8.89,3.34,92757,73.28,22.31,70.53,245.94,1167.01,0,398.84,79070,0,20
 World,Netherlands,2020,Exports & Imports,4545,4583,98.48,98.71,,545605997.2,474152180.5,2.73,3.17,6.01,6.8,271774,50.34,47,0.41,2.24,2739.7,0,16549693.85,102624982.4,297792.53,8.72,8.91,1475749,69.31,24.71,4.27,28.2,3000,0,25563552.67,102922775,0,52
 World,Norway,2020,Exports & Imports,4430,3906,95.99,84.13,,76864532.35,83455685.99,0.48,0.45,2.72,1.47,194693,18.82,74.87,1.16,5.15,1366.74,0,1423189.08,111287932.7,17641856.98,8.55,4.91,1312518,69.58,24.54,5.33,34.33,3000,0,53332572.35,128929789.7,0,36
 World,Nepal,2020,Exports & Imports,3989,1487,86.44,32.03,,8228577.59,908329.65,0.01,0.05,1.86,1.22,23279,13.85,85.18,0.02,0.95,800.3,0,1205.02,474725,483066.01,9.89,11.85,511717,71.81,21.73,18.55,123.58,3000,0,148474.78,957791.01,0,42
 World,Nauru,2020,Exports & Imports,1130,331,24.49,7.13,,116090.72,131930.41,0,0,5.18,3.14,2635,33.09,54.12,0.08,12.71,158.86,0,11.82,17357.75,1560.21,7.92,6.48,151496,69.74,23.76,69.3,304.63,1167.01,0,1870.99,18917.96,0,14
 World,New Zealand,2020,Exports & Imports,4291,3686,92.98,79.39,,33509520.18,40324225.1,0.23,0.2,6.28,19.42,143844,50.71,37.75,1.35,10.19,3000,0,9481956.94,38750209.27,1044773.54,8.98,20.54,1314240,69.46,24.18,7.62,50.52,3000,0,18608145.83,39794982.8,0,25
 World,"Other Asia, nes",2020,Exports & Imports,4440,4341,96.21,93.5,,270433817.5,519819926.7,3,1.57,5.65,2.25,298434,67.14,28.01,0.89,3.96,1167.01,0,111395116.3,444652373.7,2045264.39,8.4,3.75,1409629,70.15,24.61,3.29,21.45,3000,0,165833460,446697638.1,0,
 World,Oman,2020,Exports & Imports,4152,2417,89.97,52.06,,28627678.88,35056159.92,0.2,0.17,5.05,2.38,30593,55.22,39.5,1.53,3.75,754.3,0,132857.02,30396809.2,943836.16,9.3,3.78,818296,68.73,23.95,24.9,170.95,3000,0,15694237.88,31340645.36,0,32
 World,Pakistan,2020,Exports & Imports,4161,3409,90.16,73.42,,45816399.65,22836196.58,0.13,0.27,4.73,8.62,127336,37.02,55.32,0.89,6.76,1545.16,0,2823708.61,30385103.61,1007419.51,9.14,14.61,1131299,70.23,23.45,7.39,48.77,3000,0,17024200.8,31392523.12,0,36
 World,Panama,2020,Exports & Imports,3838,3133,83.16,67.48,,35190544.08,5309834.4,0.03,0.2,4.92,4.06,55135,31.57,65.51,0.14,2.78,611.5,0,123994.23,5497365.1,692047.5,8.96,8.6,1044288,70.71,23.45,15.08,95.5,3000,0,2603320.35,6189412.61,0,48
 World,Pitcairn,2020,Exports & Imports,142,157,3.08,3.38,,2848.68,3226.98,0,0,5.87,0.88,1426,8.91,72.58,0,18.51,294.12,0,0,507.98,4037.22,9.27,12.79,75608,61.37,21.89,149.65,738.43,1494.23,0,3387.42,4545.2,0,9
 World,Peru,2020,Exports & Imports,4134,3311,89.58,71.31,,33305859.69,46308868.9,0.27,0.19,2.25,1.94,88341,17.21,77.11,0.48,5.2,1331.46,0,2568839.07,40007820.9,10215364.13,9.02,7.3,1134267,70.47,23.42,10.98,67.43,3000,0,28889008.62,50223185.03,0,61
 World,Philippines,2020,Exports & Imports,4324,3388,93.69,72.97,,116625328,87312411.13,0.5,0.68,3.39,1.98,154142,23.04,71.51,1.14,4.32,1392.36,0,2793818.15,80040406.98,7807854.14,9.09,5.13,1174149,70.2,23.57,6.68,40.78,3000,0,29796669.81,87848261.12,0,43
 World,Palau,2020,Exports & Imports,1460,158,31.64,3.4,,96740.77,15449.86,0,0,13.08,0.46,742,71.43,28.17,0.13,0.27,30,0,16.27,4465.09,9806.36,10.53,3.6,64962,76.31,20.79,28.57,225.34,655.54,0,13073.53,14271.45,0,6
 World,Papua New Guinea,2020,Exports & Imports,3219,739,69.75,15.92,,3941050.76,10016653.34,0.06,0.02,3.03,2.78,6741,18.68,80.86,0.01,0.45,754.3,0,0.31,8950925.72,1363353.73,8.43,5.59,302504,68.35,26.66,31.26,192.69,3000,0,4067319.27,10314279.44,0,21
 World,Poland,2020,Exports & Imports,4526,4523,98.07,97.42,,265842883.4,242107023.5,1.4,1.55,4.9,6.39,193314,46.15,50.36,0.37,3.12,1545.16,0,7206181.87,46611376.27,754933.29,8.68,9.1,1391117,69.47,24.4,5.89,38.27,3000,0,16765819.61,47366309.56,0,53
