year,country_a,country_b,un_dist,sector,value_export,value_import,D
2014,ARE,THA,0.4126147,bec_3,2351434056.0868454,198832632.0854649,0.7064638634565895
2014,ARE,THA,0.4126147,bec_4,3219378573.6053305,114393610.68997052,0.7064638634565895
2014,ARE,THA,0.4126147,bec_5,3317627706.1275973,198310795.7883933,0.7064638634565895
2014,ARE,THA,0.4126147,bec_6,235172505.2640788,43117842.26044314,0.7064638634565895
2014,ARE,THA,0.4126147,bec_7,376874477.696511,20978627.405414607,0.7064638634565895
2014,ARE,THA,0.4126147,bec_8,316008500.3401896,24594539.413210925,0.7064638634565895
2015,ARE,THA,0.3348104,bec_1,547191349.911107,76028779.29792564,0.795138890524737
2015,ARE,THA,0.3348104,bec_2,236388996.4036898,2010038362.108552,0.795138890524737
2015,ARE,THA,0.3348104,bec_3,1909775459.5674388,282589845.28171283,0.795138890524737
2015,ARE,THA,0.3348104,bec_4,2140543231.3296623,152443231.29531267,0.795138890524737
2015,ARE,THA,0.3348104,bec_5,1891009513.493504,226106743.499154,0.795138890524737
2015,ARE,THA,0.3348104,bec_6,200171483.39124808,65426568.88941881,0.795138890524737
2015,ARE,THA,0.3348104,bec_7,227070942.54327995,27836606.80862139,0.795138890524737
2015,ARE,THA,0.3348104,bec_8,137337407.36006975,29806982.81930273,0.795138890524737
2016,ARE,THA,0.3290056,bec_1,380343006.1991659,85196438.23426926,0.7821868941114216
2016,ARE,THA,0.3290056,bec_2,172679133.47696614,1658294717.080654,0.7821868941114216
2016,ARE,THA,0.3290056,bec_3,1254407135.1116962,303228238.95066524,0.7821868941114216
2016,ARE,THA,0.3290056,bec_4,1556304202.5435238,175952046.04093713,0.7821868941114216
2016,ARE,THA,0.3290056,bec_5,1496264955.4997892,315492078.0529958,0.7821868941114216
2016,ARE,THA,0.3290056,bec_6,170551863.13137063,81846119.57014498,0.7821868941114216
2016,ARE,THA,0.3290056,bec_7,170410336.3591664,28487026.19050767,0.7821868941114216
2016,ARE,THA,0.3290056,bec_8,129733511.6783212,35106535.87982551,0.7821868941114216
2017,ARE,THA,0.1113144,bec_1,328254383.543428,77643822.82382658,0.8810274588545606
2017,ARE,THA,0.1113144,bec_2,214331297.08912936,1698866696.0211265,0.8810274588545606
2017,ARE,THA,0.1113144,bec_3,1699154523.5193222,265881089.2639645,0.8810274588545606
2017,ARE,THA,0.1113144,bec_4,1591413296.343246,127862584.48295446,0.8810274588545606
2017,ARE,THA,0.1113144,bec_5,1632223722.2279484,252282629.09554824,0.8810274588545606
2017,ARE,THA,0.1113144,bec_6,525920570.1291647,78776526.51418886,0.8810274588545606
2017,ARE,THA,0.1113144,bec_7,256718474.55391163,27211135.84636904,0.8810274588545606
2017,ARE,THA,0.1113144,bec_8,238460532.59384945,77102139.9520217,0.8810274588545606
2018,ARE,THA,0.2748561,bec_1,484141509.5040699,49824574.85932551,0.7944591258343194
2018,ARE,THA,0.2748561,bec_2,333378840.51120937,1784679810.038957,0.7944591258343194
2018,ARE,THA,0.2748561,bec_3,2274630547.1655254,181885661.9910997,0.7944591258343194
2018,ARE,THA,0.2748561,bec_4,2634021162.6930456,79569933.6211136,0.7944591258343194
2018,ARE,THA,0.2748561,bec_5,1909376797.1236105,131368694.9841698,0.7944591258343194
2018,ARE,THA,0.2748561,bec_6,571532007.3892425,42383553.13293254,0.7944591258343194
2018,ARE,THA,0.2748561,bec_7,399048865.3587094,21851732.45124679,0.7944591258343194
2018,ARE,THA,0.2748561,bec_8,286188990.2545869,41772102.92115496,0.7944591258343194
2019,ARE,THA,0.1872709,bec_1,381201455.89262223,75415836.44236234,0.793280268295154
2019,ARE,THA,0.1872709,bec_2,188347500.54371315,1498642359.0061812,0.793280268295154
2019,ARE,THA,0.1872709,bec_3,1263995432.8016822,193580976.6596568,0.793280268295154
2019,ARE,THA,0.1872709,bec_4,1919177144.1462443,115849290.8005427,0.793280268295154
2019,ARE,THA,0.1872709,bec_5,1650215937.4951236,170129229.22307053,0.793280268295154
2019,ARE,THA,0.1872709,bec_6,391425557.2236851,46269844.02434544,0.793280268295154
2019,ARE,THA,0.1872709,bec_7,258078219.59759915,25302348.99442129,0.793280268295154
2019,ARE,THA,0.1872709,bec_8,134000480.29933004,16647938.849419506,0.793280268295154
2020,ARE,THA,0.2734315,bec_1,341003194.1256115,67986011.31318553,0.7791393250929484
2020,ARE,THA,0.2734315,bec_2,229101992.7161196,1245227055.417693,0.7791393250929484
2020,ARE,THA,0.2734315,bec_3,953139979.6332072,206327425.6724113,0.7791393250929484
2020,ARE,THA,0.2734315,bec_4,783103418.9599435,75114560.86865565,0.7791393250929484
2020,ARE,THA,0.2734315,bec_5,1382254040.659169,161258800.98073724,0.7791393250929484
2020,ARE,THA,0.2734315,bec_6,350463461.2039455,52731742.64946126,0.7791393250929484
2020,ARE,THA,0.2734315,bec_7,188226847.4026232,22566297.59631668,0.7791393250929484
2020,ARE,THA,0.2734315,bec_8,106407161.29938056,21604233.50153949,0.7791393250929484
2021,ARE,THA,0.2498037,bec_1,505840313.0566964,63383720.14358036,0.7986341052121326
2021,ARE,THA,0.2498037,bec_2,436177479.9253553,1615782954.6345885,0.7986341052121326
2021,ARE,THA,0.2498037,bec_3,2030273984.1961207,224369552.84026963,0.7986341052121326
2021,ARE,THA,0.2498037,bec_4,972938723.500802,97724269.91470297,0.7986341052121326
2021,ARE,THA,0.2498037,bec_5,2451261850.847437,168689778.41275996,0.7986341052121326
2021,ARE,THA,0.2498037,bec_6,515672960.9926011,41788312.13622248,0.7986341052121326
2021,ARE,THA,0.2498037,bec_7,345546637.8120166,19054146.658703413,0.7986341052121326
2021,ARE,THA,0.2498037,bec_8,176346289.66897047,39794657.25917271,0.7986341052121326
2022,ARE,THA,0.4090889,bec_1,764480220.9212017,52089229.52833417,0.7298274729987777
2022,ARE,THA,0.4090889,bec_2,1140702074.9898202,2094210238.505734,0.7298274729987777
2022,ARE,THA,0.4090889,bec_3,2845622876.772612,172187074.9062595,0.7298274729987777
2022,ARE,THA,0.4090889,bec_4,2187545195.7129045,94088612.89256065,0.7298274729987777
2022,ARE,THA,0.4090889,bec_5,3973106079.587586,131101182.78179264,0.7298274729987777
2022,ARE,THA,0.4090889,bec_6,761251231.3956283,64744288.26248338,0.7298274729987777
2022,ARE,THA,0.4090889,bec_7,462273890.3957484,14987285.978768695,0.7298274729987777
2022,ARE,THA,0.4090889,bec_8,247425086.22449777,502999.1440669972,0.7298274729987777
2023,ARE,THA,0.3166412,bec_1,666211133.2708725,47951842.60148527,0.7264634963227786
2023,ARE,THA,0.3166412,bec_2,764417628.1636122,1903031668.4500213,0.7264634963227786
2023,ARE,THA,0.3166412,bec_3,2101446534.688372,144320581.1670904,0.7264634963227786
2023,ARE,THA,0.3166412,bec_4,2317730305.283004,82061545.56118111,0.7264634963227786
2023,ARE,THA,0.3166412,bec_5,3978032978.823551,144336507.41225457,0.7264634963227786
2023,ARE,THA,0.3166412,bec_6,916315199.3947872,53067146.51333232,0.7264634963227786
2023,ARE,THA,0.3166412,bec_7,392666946.1694915,17019794.864724293,0.7264634963227786
2023,ARE,THA,0.3166412,bec_8,12749322.206307832,758753.4299105831,0.7264634963227786
2006,ARE,USA,3.5610074,bec_1,0.0,379553393.9983446,0.5734265761444396
2006,ARE,USA,3.5610074,bec_2,0.0,1175590755.5817416,0.5734265761444396
2006,ARE,USA,3.5610074,bec_3,0.0,1338179717.2833774,0.5734265761444396
2006,ARE,USA,3.5610074,bec_4,0.0,1138052428.9434042,0.5734265761444396
2006,ARE,USA,3.5610074,bec_5,0.0,7063016254.352463,0.5734265761444396
2006,ARE,USA,3.5610074,bec_6,0.0,441620814.65539074,0.5734265761444396
2006,ARE,USA,3.5610074,bec_7,0.0,461010792.9765614,0.5734265761444396
2006,ARE,USA,3.5610074,bec_8,1528905600.0,1354720354.2087169,0.5734265761444396
2007,ARE,USA,3.4332655,bec_1,89787968.97754316,460995605.73133296,0.5497162405425151
2007,ARE,USA,3.4332655,bec_2,178951119.9231043,1420693280.8634555,0.5497162405425151
2007,ARE,USA,3.4332655,bec_3,230568602.2187647,1711903656.9203887,0.5497162405425151
2007,ARE,USA,3.4332655,bec_4,210032694.6668148,1255979536.9009955,0.5497162405425151
2007,ARE,USA,3.4332655,bec_5,405867291.15614295,5012213120.789059,0.5497162405425151
2007,ARE,USA,3.4332655,bec_6,51508869.16054352,718999622.5256561,0.5497162405425151
2007,ARE,USA,3.4332655,bec_7,85965039.1910875,508927878.9116528,0.5497162405425151
2007,ARE,USA,3.4332655,bec_8,167824014.7059989,1448331713.3574595,0.5497162405425151
2008,ARE,USA,3.5968575,bec_1,82359976.95599064,650449554.3050965,0.5587778664270275
2008,ARE,USA,3.5968575,bec_2,159235915.5401987,1749382589.8267322,0.5587778664270275
2008,ARE,USA,3.5968575,bec_3,204183918.9114464,2164004707.6687927,0.5587778664270275
2008,ARE,USA,3.5968575,bec_4,193990533.72318897,1940108041.0268395,0.5587778664270275
2008,ARE,USA,3.5968575,bec_5,435062828.1615899,6676977982.07536,0.5587778664270275
2008,ARE,USA,3.5968575,bec_6,52632398.624773815,867773101.9423376,0.5587778664270275
2008,ARE,USA,3.5968575,bec_7,65388586.28894003,592395634.3982837,0.5587778664270275
2008,ARE,USA,3.5968575,bec_8,129221361.7938714,1737764836.7565577,0.5587778664270275
2009,ARE,USA,3.5465016,bec_1,0.0,756024300.2202194,0.5513211572819017
2009,ARE,USA,3.5465016,bec_2,0.0,1880369384.429957,0.5513211572819017
2009,ARE,USA,3.5465016,bec_3,0.0,1566473903.017409,0.5513211572819017
2009,ARE,USA,3.5465016,bec_4,0.0,1048693053.6603138,0.5513211572819017
2009,ARE,USA,3.5465016,bec_5,0.0,1845249305.501256,0.5513211572819017
2009,ARE,USA,3.5465016,bec_6,0.0,864257448.7037914,0.5513211572819017
2009,ARE,USA,3.5465016,bec_7,0.0,611666753.7896817,0.5513211572819017
2009,ARE,USA,3.5465016,bec_8,1550731136.0,4139825466.677371,0.5513211572819017
2010,ARE,USA,3.485146,bec_1,0.0,834346123.3939804,0.5700591003468753
2010,ARE,USA,3.485146,bec_2,0.0,1132540224.414694,0.5700591003468753
2010,ARE,USA,3.485146,bec_3,0.0,1872258651.1556408,0.5700591003468753
2010,ARE,USA,3.485146,bec_4,0.0,1147628688.0800042,0.5700591003468753
2010,ARE,USA,3.485146,bec_5,0.0,2361100222.408433,0.5700591003468753
2010,ARE,USA,3.485146,bec_6,0.0,1156069235.977995,0.5700591003468753
2010,ARE,USA,3.485146,bec_7,0.0,664881816.8805864,0.5700591003468753
2010,ARE,USA,3.485146,bec_8,1161956608.0,2818727293.6886663,0.5700591003468753
2011,ARE,USA,3.1813718,bec_1,0.0,849162617.4276011,0.5718518355593298
2011,ARE,USA,3.1813718,bec_2,0.0,1627890423.907884,0.5718518355593298
2011,ARE,USA,3.1813718,bec_3,0.0,2436358089.92025,0.5718518355593298
2011,ARE,USA,3.1813718,bec_4,0.0,1792514606.300594,0.5718518355593298
2011,ARE,USA,3.1813718,bec_5,0.0,2450300385.340941,0.5718518355593298
2011,ARE,USA,3.1813718,bec_6,0.0,1291541255.4981787,0.5718518355593298
2011,ARE,USA,3.1813718,bec_7,0.0,678324309.7715584,0.5718518355593298
2011,ARE,USA,3.1813718,bec_8,2301690112.0,4795537495.832992,0.5718518355593298
2012,ARE,USA,3.61997,bec_1,123611992.10799035,1034202946.2264715,0.5843736388536331
2012,ARE,USA,3.61997,bec_2,261105963.28988293,1338781727.273978,0.5843736388536331
2012,ARE,USA,3.61997,bec_3,245877629.00360355,2783445926.375424,0.5843736388536331
2012,ARE,USA,3.61997,bec_4,285817818.3325639,2475011183.706155,0.5843736388536331
2012,ARE,USA,3.61997,bec_5,707402975.9391568,3919758369.2236814,0.5843736388536331
