country_a,country_b,year,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8,D
AUS,DEU,2010,14.925791084150418,43.445304607876345,22.821729327809592,22.620692666347143,54.94544245283517,25.801248220573704,28.956838639921866,17.173509177366554,0.5790122093091459
AUS,DEU,2011,71.07902768197437,33.665982275376585,32.08225114750387,55.51108813050385,26.775296268891324,28.900698804565206,39.76329117848667,34.64117646675149,0.5907827812211864
AUS,DEU,2012,-18.708121899951223,-13.7092862711516,-6.544014138934562,-28.84165369738011,-20.226152016441247,-16.753585397430914,-13.611597499018979,-22.187474120796548,0.5986248723255743
AUS,DEU,2013,9.62883451119303,-31.58923203578603,-17.50181275360678,1.2014176181953662,-4.110219935187565,2.544001177995492,-2.74592893305029,-11.530912446300512,0.7028695792333426
AUS,DEU,2014,-19.09970632960507,-22.462171521075625,-19.688396450415404,-33.75123315362588,-20.094633844538134,-30.175696175327683,-12.3813702301401,-20.00012109289998,0.7095410770464131
AUS,DEU,2015,-9.479720623642308,-13.889448803407479,-12.838243964301677,-9.260614785904743,-3.439069343366641,-23.802563342194393,-7.804170671315724,13.431423239148877,0.822135235102526
AUS,DEU,2016,172.17376702790358,99.08323924543257,103.63434683585537,140.32482893487543,145.13768417890878,104.2843975654852,107.64233792508335,153.09075157358566,0.8417683552762294
AUS,DEU,2017,-32.91216301202776,-41.25752252893269,-41.8729114342445,-28.57008390696101,-50.38875928097673,-37.846553894876955,-39.006962163810385,-67.41642106949914,0.8066369246729583
AUS,DEU,2018,-6.913571253438533,22.65269650596786,27.345057138939556,-26.841344926067066,1.7178403711102241,7.775522011419667,11.866150569840151,-1.9081746125273802,0.8292394483706566
AUS,DEU,2019,-5.06655822442299,-0.5289007288867387,-7.848672297774573,5.796890758971007,-1.7230016348411592,-9.597279364740086,21.929339462535545,11.69270906354878,0.8353544973585088
AUS,DEU,2020,29.163204740061733,34.8368079016534,22.43408487412113,208.2814027115632,-3.969595164444295,20.062202435742236,34.5864546179675,27.6523300481456,0.8614840730945255
AUS,FRA,2007,27.740435292092002,-10.710122258829436,63.43829599421191,31.33329667229754,53.44243873127166,88.00914528156069,27.106567392984093,-15.514799971229998,0.6150716256974126
AUS,FRA,2008,21.251084998322355,55.230905517472074,-13.293653081600675,1.2077512787703526,7.177675094553315,9.597911545598325,4.441964830135303,28.50809229954663,0.5912244841799242
AUS,FRA,2009,-8.982231029196196,-30.692657781473855,-19.17480730343294,-35.50399715900632,-62.8627171980728,-25.95316735577333,-7.651998236481184,-35.931558531517574,0.5991133191946393
AUS,FRA,2010,-0.7913913590140709,39.2619084881906,1.9010057481458231,26.264510803570573,7.64406760464289,1.2660754863765389,5.345160134796156,15.490652546655891,0.5768325297340423
AUS,FRA,2011,34.31836124576995,-13.236335581598357,22.377619380008863,-5.902288388031341,1.6735533350390241,56.069367416996464,6.575579746874016,26.229390883076185,0.5829199255460389
AUS,FRA,2012,-12.3533347337212,-11.653573407592955,-18.830389785972912,4.0002773856833596,9.386505848769433,-32.54620449237095,-15.664849262712167,-3.2471605698182304,0.5995205691522153
AUS,FRA,2013,52.653391730957026,-2.4688571423312156,1.1807988162384486,10.88815568036563,-7.71915881476658,-10.991955756687943,26.921187051958363,-17.91751136880311,0.6924374465047163
AUS,FRA,2014,-16.698762156014457,-31.204983735090686,-6.561793101509084,-15.348691319773566,-4.045905988242094,-12.941062429536476,-28.47732838329542,-3.689128023470789,0.7047610938744605
AUS,FRA,2015,-14.290963611437624,-20.358059512830874,-20.620937740838485,6.173503367569011,-11.692508221938203,-5.289612540480759,-23.12848835133986,-10.086895851752187,0.8443554449299391
AUS,FRA,2016,49.39109941705326,88.40107103466177,62.55772721695434,64.01406731160097,41.85179532106669,39.35830882993816,53.70147297515035,59.222789050207766,0.8421076375501654
AUS,FRA,2017,-23.99609279870737,-27.220226558469427,-35.030660774668284,4.375454168660653,-14.596211603515496,-35.24613426740996,-29.55124417097147,-48.2806498472264,0.8210253415493346
AUS,FRA,2018,8.536875982574177,38.45349438608707,21.5332426916617,19.33106257572199,13.270574639775145,5.880780726766299,13.816680081836319,7.276563861911511,0.8163942754509045
AUS,FRA,2019,-17.715024184798512,-32.293379894333064,-21.111763224663417,9.699427360984503,-17.46403997391317,-25.903879577428178,15.928687826842136,15.200742897058594,0.8549297521913795
AUS,FRA,2020,8.807353206642187,-17.136316999716282,13.027967475055014,237.3774621297723,13.241565421620937,14.768840838533514,18.57941420124538,12.97001096491539,0.8371465923891361
AUS,HKG,2007,12.016216805187362,-31.456556586071784,0.6118885850036726,-27.213438730350926,-4.325552577471747,62.3216331441502,14.11068299040954,-24.42841865334644,0.560090851807933
AUS,HKG,2008,9.218259704327792,89.35032356872435,-27.215943584945855,19.18375985820766,32.762325686462646,6.748444800779163,1.9498544227766423,29.619549688429547,0.5803233584466394
AUS,HKG,2009,8.623539811304926,11.160975772800686,-22.6964671501364,-13.499250452667578,-28.86340586850945,-14.923965393893557,-12.220800479759596,-6.114060095265672,0.582422502981632
AUS,HKG,2010,8.372460782307911,1.2837108669234931,6.439004173831386,104.55474990295896,9.919485580954635,9.409208399673275,23.283947517799163,22.977384570914495,0.5850638292841053
AUS,HKG,2011,13.516001759815644,69.35949466680609,7.617203894015101,-17.39545949150678,24.339867503743907,-18.11761748759062,7.423266948111196,17.62744540708432,0.5629316628789224
AUS,HKG,2012,-2.6463070587247395,-16.71465791201716,-22.157555484265846,-28.27984243775856,-20.028968541651928,-1.3114681573753395,3.046893259328254,-25.804240841121697,0.5931009472930636
AUS,HKG,2013,7.454630811500262,-32.272772669094365,-0.8013921901362075,3.6069786116568414,-14.470372764615247,-13.083785474261422,-5.680850166091911,-29.516591439255702,0.6998943271068745
AUS,HKG,2014,15.634013082913034,-9.391173838660926,-12.35953115337647,-10.915058781170595,4.793846033903182,7.41846858614803,4.869291487456562,-12.875997155248452,0.699430064162466
AUS,HKG,2015,6.315426224317822,-15.319920876321547,-26.14617469289049,3.6651195584338048,-2.816289356044377,6.178822382160298,-13.369820190090998,-19.985503448010878,0.791507417205067
AUS,HKG,2016,-17.423494858525245,-29.461009215917432,-47.822902493966836,555.2307957340399,-43.23396283377625,-35.15078614356324,-8.220008553366853,-1.4653497551355477,0.8199880067417539
AUS,HKG,2017,72.34023793879165,71.89713620706802,80.71285243048985,121.29233832904602,60.7723548730253,65.84630382866101,67.51721048033052,33.06443357216735,0.8194567865482553
AUS,HKG,2018,-13.145413652572335,51.271739610486414,-0.5004016702645386,-21.242673753461695,-23.846118967873743,3.793104642822609,-4.636378410830366,-7.016031910395593,0.8386495872656016
AUS,HKG,2019,-15.079955035887515,20.70719502519274,-22.88452589285599,-44.72179102656089,-2.735293267427541,-15.275037068706343,-7.77609227902456,-11.840777105384293,0.8695313644663443
AUS,HKG,2020,-20.346492401546524,549.837730712063,-31.705858860118163,-52.26403830074422,12.249924785753109,-26.32659037551024,-10.794668044004474,-41.754589748889906,0.8773756138236954
AUS,IDN,2007,17.79057170087579,-5.590051643967387,-2.576142494053568,-12.004532684065971,-7.042016808429863,19.157628604150247,0.8509914356128689,-48.589187742846605,0.6022578791040395
AUS,IDN,2008,16.444431661062087,1.2132428603530254,13.86403062468926,-30.19821728362778,46.83222213249141,5.24328663015341,0.09413526446591103,83.0876667367977,0.602017878028008
AUS,IDN,2009,-3.7147861338996613,-12.696577609950221,-23.044975928694278,-15.360303871355596,-21.943509231372893,9.799432314778489,0.319853112799251,71.59347051692248,0.5335817405065356
AUS,IDN,2010,-3.2256508444557186,28.81707809371832,19.932199587870937,36.83167055965744,22.899466884639843,-3.2487544591627504,7.2422393471110125,48.328140731779555,0.5005874206931996
AUS,IDN,2011,5.512296682794804,36.78050794960905,72.0729618044297,30.03006536387012,9.707069943604196,-10.558477703812041,-9.328339602448931,27.443241400522744,0.5264359679242263
AUS,IDN,2012,83.9902935528499,-22.3345041614059,-22.562458761698856,15.40068021317451,20.71426593868484,-7.967926401837011,-1.3981110909290884,-90.1656503697419,0.5227459909523365
AUS,IDN,2013,-1.8484168561669123,-12.910743787949674,2.601845091949584,-49.914804640931564,-1.061091305425721,-22.84723708312241,-6.518922762500246,-3.7223022282711016,0.6195350381264834
AUS,IDN,2014,34.292692813256444,-11.987744047958483,-3.5764670708624213,-14.3453979824967,-33.998328385188536,14.990593364898231,12.390112519666797,-1.1292979396536507,0.6269554383779651
AUS,IDN,2015,-24.727008912808245,-27.24306999708436,-5.742053258491842,-2.237860637467326,-20.82167635091572,-10.360934125036703,18.562327270260013,11.69363412391029,0.8007030687391884
AUS,IDN,2016,14.76129543246969,15.576274439395888,-14.794868680143914,17.160380282637043,20.32146020692398,-28.281332569847027,22.122188295634192,14.322519691542546,0.8339474491779552
AUS,IDN,2017,15.94328845154771,60.56313925193275,5.337014931376349,-1.2564717866348607,7.882990294882686,34.80347124715044,14.547323998307004,-13.164308892556075,0.7818330127501736
AUS,IDN,2018,-19.66251190062135,-6.655267700632361,-7.416153099422651,-23.05678401344626,15.933109388710198,18.017374175956125,-13.738868549758232,0.25465504979089726,0.755138309685786
AUS,IDN,2019,-13.239697331482336,-18.173788632721855,-22.01870653758554,32.11898029510218,-21.700357665184487,-18.30549189232785,-6.423081891392646,-3.0697524196719006,0.7606066458734121
AUS,IDN,2020,-20.38559251911619,-24.824489688858463,-16.08307010677723,38.57347221367491,-15.560354898972928,-2.8437217801019155,-13.642239560668601,81.6679420296045,0.7594823201536124
AUS,IND,2007,-1.8824251178314544,3.6712313914519568,49.82921300076442,17.601503890847425,34.65964940369375,24.053977665038673,14.743977019401466,-46.5487789745892,0.58683394008461
AUS,IND,2008,137.94204362107675,72.8298379672172,14.620711082963878,14.182383612898652,16.77252349124716,15.0364830408527,20.411044834637426,-5.8949768010351455,0.6141520104352852
AUS,IND,2009,-32.672289388589704,-12.780819714291846,17.78096226605903,27.208845775153968,-21.891527050278302,-12.468941046705318,17.336380336472203,-12.673156068089098,0.6010342767396294
AUS,IND,2010,11.699246873199654,74.63434712813867,-12.751703988457109,-6.232959741472921,61.630290982085654,35.598289079572496,33.30652147383108,72.61258022110772,0.598157999512288
AUS,IND,2011,14.094347486577362,9.12845449100037,4.662522662950042,-12.943333678824576,15.651086501341993,-0.30906162230788237,13.799527446215265,18.208902808570237,0.5801518743213382
AUS,IND,2012,36.70800213176726,-24.735235498487384,-10.776212062811153,-25.885278419668868,15.635629095152016,-10.36260346135941,8.28555554723771,-51.276524887913325,0.5879816385436469
AUS,IND,2013,-35.1031636435595,-22.44227522140464,-27.24802492626098,-44.569813218326004,4.278018098804526,42.92140938548312,4.739720133447167,-33.419883359298474,0.7137295615325804
AUS,IND,2014,-12.251168071858686,-11.62285628140981,3.1217811226514236,-36.16969928349416,-4.272066277003772,-25.95427283421382,-5.749150190071739,-1.6654634914659683,0.6856949207597632
AUS,IND,2015,85.48828428174619,-5.192156245981183,-6.820659109937621,1.9302556199543686,-23.95616204270591,-9.191458967004717,-15.248070631385346,-7.845175477220878,0.7943304388201629
AUS,IND,2016,-2.8758943132700554,-14.161093680241454,-10.198936820973692,-26.63512304830983,-20.092387249451427,32.45259670025964,4.931239999100923,-3.563061088342534,0.7971428881206961
AUS,IND,2017,72.24736739381636,71.32599308389975,37.696001553449946,36.970656338206354,70.72306741293886,32.38437591415493,23.2463477907608,-44.11426971228663,0.8063726952162488
AUS,IND,2018,-72.3385653237272,11.78497941461405,16.02031011353049,-3.6315524621584827,51.905810949993004,-9.947655998422755,10.565332762382717,-1.1332477831149323,0.7943249730155878
AUS,IND,2019,-1.308881699097686,-18.88900639365888,-16.141390689566894,-25.775419319953908,-23.852771364588865,-12.903085732746455,1.6346723989365541,5.938921383999318,0.8050208587676474
AUS,IND,2020,-6.72450136924051,-29.89254023618917,-18.09445222312317,-28.377619257093844,-40.8924116350307,24.631703755336787,-4.169145575540423,500.11915911728136,0.8277838111356737
AUS,JPN,2007,-0.480709325508033,6.862853371344735,13.960842092793158,10.489719922576434,11.812865947641193,101.48353708016788,24.89577834262913,-33.017361619065596,0.5722164766022897
AUS,JPN,2008,19.596707488889574,93.42148518430704,16.389272523249133,-34.12151493540247,16.61110895762732,1.3977807888862825,23.51359454170847,22.599519489077167,0.6047641834942844
AUS,JPN,2009,-19.91244409606997,-29.792976296907526,-30.3992721872131,-60.141424797279306,-27.140185024902653,-29.00943093856191,-6.349378552909024,-5.200325322216603,0.5884849398265063
AUS,JPN,2010,15.447018966081982,33.22030675448213,37.36389299339298,20.001361909097536,47.61369041750865,18.237581918514746,18.989718043887226,20.060693346647597,0.5883207626992464
AUS,JPN,2011,13.513172882550695,41.540804861008304,11.590640848086098,249.01946284838718,-5.804322630343317,-11.787438738556254,9.939489436322235,32.221972532853684,0.5888948568997708
AUS,JPN,2012,9.720767492160265,-11.61671679842845,-5.763447082977047,-47.29840475531848,20.679488704320505,-9.731537909599485,2.0497885971527907,-51.26043616253195,0.607671539977406
AUS,JPN,2013,-16.713082921503364,-5.907285243731907,-15.342039598782586,14.367575000344512,-16.155967642798586,-3.6257488989348774,-3.5705137504708384,-18.247638015233637,0.7054425881365102
AUS,JPN,2014,-1.5815460294163586,-11.692566494904522,36.95294390075476,-32.283617517069615,-6.77754001145876,-5.539439678025449,2.1798961189029464,-12.989774290920053,0.6411751963337609
AUS,JPN,2015,-14.677733381570535,-36.559308216783414,-26.24996760635101,30.89014957768996,-26.388148513133036,-27.40536833678162,-20.360448783605413,-26.176104572978765,0.7524189384934861
AUS,JPN,2016,-20.508300366130793,-23.82148766763017,-54.35714494577522,142.5437505825181,-12.11709460562107,-25.90811863866439,-11.199952050031737,-17.722736800499618,0.7673502421988891
AUS,JPN,2017,28.33578477770309,45.56355001090291,28.75444404384886,22.034218374602133,36.331650487849075,14.007213807944407,19.448023192122754,-49.088403684409066,0.7648695874972696
AUS,JPN,2018,23.277025628889692,20.86464785008262,40.16262414342939,-4.109424849843735,17.979281029929737,17.718431659177945,20.767561692409565,16.2960915443481,0.6641713468181468
AUS,JPN,2019,-1.3906268200516436,0.7365376471025531,-16.60251930980232,-56.48651406792218,-9.57744724712154,-9.959823066645622,-3.6606638282186688,1.107292344405586,0.6739301490578059
AUS,JPN,2020,-22.96333661892227,-41.157426161903665,-27.096543452688906,-53.34096706031743,-12.958159210265595,-22.867744075460507,-21.184458853579212,1271.5174636316806,0.6880059661342395
AUS,KOR,2007,13.185567792957853,28.21666379804253,32.39484075781212,29.446092522828017,3.0043461958811024,91.72505523238203,25.563151423294173,-32.27092934597853,0.5943922205645779
AUS,KOR,2008,0.002278705077052301,74.36851739025059,-13.408636254310768,9.397379955186258,-10.58833115239094,-32.45312542456741,13.796055738190315,-16.90742805112917,0.5892238138139508
AUS,KOR,2009,-22.602650837628968,-27.3589340866062,-16.621972328021638,37.20171362766429,-10.975765829638728,-13.09826353370508,14.573352176751797,16.79365419685126,0.5713124293363977
AUS,KOR,2010,38.201360425731764,63.50367898569893,29.935403174740216,6.060312954690272,71.254986350248,20.11199715669587,20.848776861813523,33.015709791416725,0.5785838338236088
AUS,KOR,2011,24.484013607652,32.40960666188097,14.378103126101038,-23.246478881614852,8.497581740825089,6.990524806377296,-2.5876938880228684,31.176624778312622,0.6051967918430177
AUS,KOR,2012,17.10987807773352,-13.495096566602104,-25.945861083515986,-29.616010201114328,-15.360543102403623,-21.698725073130596,34.10503373768891,-72.39964267217746,0.5898895713244799
AUS,KOR,2013,11.780284999227542,-12.207228260387781,-5.991433959886427,-7.842153507280692,-12.197693572028145,-22.36602566313176,-17.68422848138933,-38.80576657794563,0.6923673870452827
AUS,KOR,2014,3.5124223209464844,-8.306591699768385,13.280031065707764,-12.42228588585752,-16.13454332463139,-5.598357751609351,10.856528340598892,-8.929739397734515,0.6413424649966291
AUS,KOR,2015,-12.206380884850043,-27.27404018899875,-21.735517355931645,-5.786260954500277,-17.273224399970154,-19.939978376794155,-71.32465631456203,-31.332132945254653,0.7496040456232264
AUS,KOR,2016,-9.244398541044518,-19.994041682258946,3.355633906427702,-20.178793239250037,5.958061239635515,14.618422534855636,0.9009213938374616,-7.349161134749971,0.746871036985158
AUS,KOR,2017,-25.457721031365253,12.797368422837563,-37.115941130437804,-16.239044356054823,196.32209806142643,-25.508797087831137,-0.040889285072276405,-21.205209801376824,0.7844101372918647
AUS,KOR,2018,48.51920353500305,46.57126917890761,64.57002293412062,20.374561360320786,-58.62886733578727,27.844891220665314,38.82110430124723,70.92149772617485,0.7525859876724599
AUS,KOR,2019,-0.15153384529116298,-5.116695081902556,-6.754280141298663,-27.502994195092654,1.9942702174321258,-6.6853175865566055,10.401386960491044,7.47888275657429,0.753266958494611
AUS,KOR,2020,1.2485123681712063,-22.739932314024713,19.32941273119213,32.452429147673726,-12.222266579546105,-7.7411371876517805,-3.730241241190213,418.5721284725555,0.7642715036711653
AUS,MYS,2007,27.54612560879204,33.73779753553623,28.187758936955976,-34.297279999005326,21.04094153157923,56.37379047627034,35.76607800787246,-46.34116755075088,0.5854371298990945
AUS,MYS,2008,16.081800445489925,45.92494747459954,7.304649747596259,11.125061853455387,0.41107107478075555,14.322500015367456,7.885041807790549,41.94757622524592,0.5689694286533419
AUS,MYS,2009,-22.69800560905687,-42.595339206550285,-17.83033733758561,-9.766272256958297,-42.417188467802035,-7.710376798699681,-14.186747997256221,-18.5258607476002,0.5119563365868497
AUS,MYS,2010,11.107412766272695,74.89907840828447,12.588698641506468,68.44232817368633,64.31747617339813,9.811185363495367,15.745548998336577,-0.9254050495148269,0.5032537144836902
AUS,MYS,2011,41.080938494094,38.853254439568154,51.90680301562347,46.06395300018102,0.2529951155772592,0.08065834220982726,33.9017495295405,90.93508216169815,0.5164093074224284
AUS,MYS,2012,36.553646066941205,24.17031291454417,14.54545250869601,0.8705817023683116,11.621707450749795,-7.071957482754076,2.3647444967689335,-61.19848831726645,0.4587236144983356
AUS,MYS,2013,3.9423277807391965,-10.277124323566323,8.931264942076854,-14.71013720306502,4.249686297258148,-9.59455917794706,-6.930037628384078,-14.903258795980745,0.5573565297552097
AUS,MYS,2014,9.9513675737819,3.181443930510297,10.864567880034649,-2.903891459835928,-7.653170803507702,-7.382322967069232,1.200710467730426,19.77893513369169,0.5973902583132845
AUS,MYS,2015,-9.15468194018464,-47.672765618580094,-39.10366519626388,-35.08531795290444,-35.861779671178674,-21.214460038248582,-24.440613051195502,-13.635187485053779,0.6993693106473482
AUS,MYS,2016,-7.070670983111349,29.764943296824285,9.716559704852523,-16.113180675726014,14.905954036968394,-5.938323165468862,43.01768351362807,8.391400423311456,0.732502230374159
AUS,MYS,2017,-3.3695314508968344,22.492693837995347,2.867357934713799,11.66644519099005,13.72579647088723,-3.1792012634847544,-4.786418399247438,24.716583420212814,0.7093746260428239
AUS,MYS,2018,1.6531259841323864,32.75881198288042,15.738128669156936,20.381093854340328,56.84385857855292,17.162414602578412,-1.2461761607717836,-2.5370909823669963,0.7105314453924966
AUS,MYS,2019,22.092195590985742,7.5118742988276255,14.337219887907949,20.440909511818674,-24.065534240555543,18.343621825939273,41.86013846646854,-29.67389927754721,0.744922556044571
AUS,MYS,2020,-5.885933007237187,-35.55111710168052,-26.65335994143485,6.5052627110701255,-19.502403922808163,-25.52130907527117,-19.722499828588134,188.79991231385884,0.7456746556701305
AUS,NLD,2007,16.529477793773538,-6.31441005964094,29.496533216521016,-14.154749794464527,28.284026303225286,23.66268647743308,3.980080941219599,-8.229167495712463,0.6129723200967231
AUS,NLD,2008,29.51684329618569,26.84589446900585,-16.641631845647133,0.8149100840292967,24.260563070405116,-5.06920185151889,58.311717174705805,31.88533614821305,0.6016174216798299
AUS,NLD,2009,-16.515404496275476,-64.42378643620425,-33.48318459582585,-25.232751576158165,-55.82307494759935,-34.8276453345311,-39.60545740121086,-45.59141144112151,0.5896583320901102
AUS,NLD,2010,-0.5032889785722916,122.55916399119057,29.596508915621268,24.901194001455274,34.68371294577841,43.54315226662828,48.523212933062545,-11.785129781357284,0.5835187689598594
AUS,NLD,2011,153.13385836179728,33.93404105520261,18.47080080953818,-0.5666232224261325,21.745626716588973,-7.435414882152314,34.93736025385692,11.192940239052906,0.5775007723607457
AUS,NLD,2012,-17.189526032423007,-28.500854531440154,2.3459101768956714,-12.548434457444879,47.70892476087325,-12.010342469391544,-21.429672941772747,-20.832892956658956,0.5976435168881516
AUS,NLD,2013,-29.093318046907257,-27.044085892298597,-30.501125066675538,-20.00991568167074,-36.88462514442493,20.032470554005055,-28.886873413593396,-14.940482319181625,0.7026852424999701
AUS,NLD,2014,-35.886447543178846,-21.221098059118326,-4.897685286323405,-21.809027088079436,-4.062941154967992,-12.615651079615608,-21.711020026036277,14.37966916743909,0.7189075876556437
AUS,NLD,2015,16.018528747431283,-12.864293084964217,-7.060546127890744,-3.1569569110219464,-28.859635100814362,-30.755317968966466,0.8513351034614702,20.509538970599195,0.8744099241525223
AUS,NLD,2016,-5.922168629889235,6.823311071307048,-8.536682688295183,19.121844541400492,-15.680926987287725,20.393781082717034,-1.372304518916534,44.33287482731658,0.854195444288914
AUS,NLD,2017,4.078365851318133,20.136293659165318,15.245557271038246,-16.538470990781175,19.735242217778605,3.9624338340752407,0.07180222025453542,-40.90287726545482,0.8256275188854634
AUS,NLD,2018,6.233742656879304,33.183515938183604,37.108770472433505,11.561937637067189,42.60134855109226,11.31901117515579,16.94971802465235,13.381300020164822,0.852115123204356
AUS,NLD,2019,-10.198488332390742,-17.215480972720677,-9.649765869587167,-23.6130501856759,14.985319084026782,2.6373931818032936,-12.304086369203615,-23.99720457889658,0.8721965770667381
AUS,NLD,2020,19.985183851499634,-43.934755071493434,-25.909162623672056,5.828301962104332,-37.00372214837982,10.218808501600618,-9.734553402977609,24.75959576550306,0.8937117682549429
AUS,PHL,2007,6.8953484371715446,27.307984819076992,49.71724098754691,13.949891864998577,45.94573776925974,-7.599141294091383,34.9175821370409,-63.22721863496863,0.5682413325966449
AUS,PHL,2008,66.20470384591037,26.59982203128908,-8.155963025454627,5.547467110842841,11.201479274775771,12.944120941520598,23.57505909776072,249.83791645930657,0.5792183916144418
AUS,PHL,2009,-18.95437654911676,-55.11815255303457,-3.890924187044631,-31.882659268622515,-12.30501972645348,-23.22724070133395,1.5642831052472328,-20.507776578325586,0.5016641086022239
