period,partner_iso3,reporter_iso3,bec_1_prop,bec_2_prop,bec_3_prop,bec_4_prop,bec_5_prop,bec_6_prop,bec_7_prop,bec_8_prop
2006,FRA,AUS,0.0785245329760152,0.2075077746729271,0.1202850144170189,0.0157803645967663,0.2256970470804104,0.0255525016360545,0.2034882682148989,0.1231644964059084
2006,FRA,CHN,0.0344669112617984,0.0712916196418931,0.1983464630380388,0.1195344282248146,0.2289574198713762,0.1173886969513695,0.0516967711805619,0.1783176898301471
2006,FRA,DEU,0.0701912416046073,0.1116198372818473,0.1707343207694016,0.0260321949384425,0.3154138090271295,0.0533363320122435,0.0610518244392762,0.1916204399270518
2006,FRA,HKG,0.0223521848534071,0.0158398647718299,0.1283775492763008,0.2350694263973706,0.1290121713978904,0.1305528391527314,0.1046645756401282,0.2341313885103414
2006,FRA,IDN,0.1115959760817379,0.1187943326346876,0.2075602626632534,0.1045813047474447,0.2568981035663092,0.0277479321217398,0.0466504897531235,0.1261715984317036
2006,FRA,JPN,0.1108296828942504,0.1313300648615883,0.1055456475930142,0.0555952494727062,0.2597311351483375,0.0630536747593072,0.120334760954968,0.1535797843158278
2006,FRA,KOR,0.0465045631392469,0.0702086503187056,0.1531290075051603,0.0411321656377437,0.2858711591291125,0.0420682890410623,0.118739115496487,0.2423470497324814
2006,FRA,MYS,0.0500204827043765,0.0310217592236278,0.0744406488552582,0.0298899373214468,0.1902231051813565,0.2123052910226205,0.0334446030270633,0.3786541726642501
2006,FRA,NLD,0.1607055141565828,0.1627633846555486,0.1181202838400369,0.0264859654565564,0.0947584612059129,0.1195275547035063,0.1088528930455728,0.2087859429362832
2006,FRA,PHL,0.1059465573639194,0.036199720234104,0.0940280453351581,0.1092323433195191,0.0340252903303695,0.1840935161019997,0.1520297907703732,0.2844447365445567
2006,FRA,IND,0.0363002220483546,0.0871851954093458,0.1078901788244331,0.1621063939983547,0.4306460575270063,0.0240282604085893,0.037013899867417,0.1148297919164988
2006,FRA,SGP,0.0832054288653564,0.1286374587305494,0.0862859667953421,0.0160896258986688,0.0800322400403864,0.0594581121232783,0.1772523867451471,0.3690387808012712
2006,FRA,VNM,0.1024038798665598,0.0542378217987733,0.1609134801455921,0.3631005834920678,0.0459406108407713,0.0382876418541483,0.1052926454105171,0.1298233365915701
2006,FRA,CHE,0.0588099509784902,0.1361450129333771,0.1540699433111439,0.0932306773156796,0.1144348611442487,0.034734117413052,0.218264506718729,0.1903109301852793
2006,FRA,THA,0.1141793918424227,0.0687195112277668,0.1558828363764582,0.1475292258615365,0.2388709419542228,0.0760767540405278,0.0834895164577901,0.1152518222392748
2006,FRA,USA,0.0733226371658968,0.0953384039401837,0.1035093923726755,0.0241179020521016,0.2732925626104979,0.0459674548569934,0.1671758917815214,0.2172757552201293
2006,DEU,AUS,0.064796836370978,0.1537227872733765,0.2148697603421687,0.0230967602498737,0.250569963670007,0.0552503060185685,0.1292491336904431,0.1084444523845841
2006,DEU,CHN,0.0220660931416669,0.1024373667439108,0.2332081632513611,0.0796378732787878,0.1766164831339131,0.1505557266488142,0.0482918312756077,0.1871864625259381
2006,DEU,FRA,0.0809692969144398,0.1418059749923801,0.1936327230287797,0.0254813500642137,0.2848696691740677,0.0495177744214048,0.0694083201204054,0.1543148912843084
2006,DEU,HKG,0.0147639639207956,0.0297046326131516,0.1779695088629943,0.2084300967854001,0.0732702729563319,0.1654170421368498,0.0918536568550203,0.2385908258694559
2006,DEU,IDN,0.1824555429280667,0.123244149674431,0.1723712280427408,0.1917982841882397,0.0792765707751883,0.0553422109634772,0.0446808382616032,0.1508311751662528
2006,DEU,JPN,0.0264472615018917,0.1190441550720735,0.1593677141943819,0.0226318898514645,0.2777129930714113,0.0937008241170603,0.1233599252347996,0.1777352369569169
2006,DEU,KOR,0.01590325329048,0.1049093161264188,0.174209859059534,0.0323853671674049,0.2723413191201285,0.0893812451398604,0.0890238146563316,0.2218458254398415
2006,DEU,MYS,0.0594529062870174,0.0700278794679629,0.1590282941952373,0.0258674091081476,0.0803853182095922,0.3391047784061214,0.0447558414079468,0.2213775729179739
2006,DEU,NLD,0.118464947874529,0.2023740071129325,0.1414558310629045,0.0329028185645617,0.1227798159877679,0.0875185455070649,0.0564065350082922,0.238097498881947
2006,DEU,PHL,0.0395590979828701,0.0271148895495973,0.0881354149841973,0.0193725638009115,0.1261878102412287,0.2739438882781432,0.0354609196620172,0.3902254155010344
2006,DEU,IND,0.0461443816588187,0.1569807001790498,0.2361293595584817,0.1942275357138181,0.1457277324297983,0.0376837374428009,0.0790299656379507,0.1040765873792814
2006,DEU,SGP,0.0131832578509136,0.0655995129411523,0.1788015472751541,0.0179891687339433,0.1038685652119527,0.0886234778632474,0.0646897504919556,0.4672447196316807
2006,DEU,VNM,0.187641300693928,0.0501705321427567,0.1623462607234752,0.3064381762136484,0.0755333099814369,0.0158642169598796,0.0625213777411849,0.1394848255436901
2006,DEU,CHE,0.0423952401607831,0.132581251770309,0.2780328157432537,0.0553740846013812,0.1160579561465926,0.0671405072345931,0.160838976958463,0.1475791673846239
2006,DEU,THA,0.0973111799766718,0.1119254181180579,0.2539517115471308,0.1094288750057428,0.0998877066337542,0.1221429838343153,0.0706407314618553,0.1347113934224715
2006,DEU,ARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,DEU,USA,0.034616154337553,0.1124356028042621,0.1542720252836491,0.0258087049409253,0.3157453519878335,0.0544680415009229,0.129377256257148,0.1732768628877058
2006,HKG,AUS,0.1234686453831574,0.0343457481686928,0.2808697450124357,0.1838772543718609,0.0319440189859986,0.082263236326393,0.0890873506097628,0.1741440011416986
2006,HKG,CHN,0.0224202623427695,0.0366149881236221,0.1662022135294884,0.1480508026665311,0.0489505802133406,0.2974023967710071,0.0781258672427125,0.2022328891105282
2006,HKG,FRA,0.0581090599585904,0.032774595129316,0.1103596416640692,0.1806763328092836,0.2718726180935792,0.0452042437057283,0.0992757813043574,0.2017277273350757
2006,HKG,DEU,0.021627523635359,0.0887355054348198,0.2161490973929759,0.2067891299037234,0.0742313514105874,0.1037668175768077,0.0833686065811433,0.2053319680645831
2006,HKG,IDN,0.0380050291888104,0.2069198781047475,0.2077397661053301,0.1045077440486344,0.0464634945898048,0.1282745064573968,0.0268740559991076,0.2412155255061681
2006,HKG,JPN,0.0117619755778169,0.095337949154145,0.1966558949019165,0.0593577888401329,0.0774615465643343,0.1335260326195599,0.0963767268261301,0.3295220855159641
2006,HKG,KOR,0.018084614735625,0.1207526765259184,0.1237498639546367,0.0596118807498886,0.0769803079926177,0.207903730878016,0.0466135865993506,0.3463033385639467
2006,HKG,MYS,0.0221116848256209,0.0714345656852985,0.1555525413272676,0.0277787764704269,0.0121060311431449,0.2062316755486053,0.0334571801690919,0.4713275448305438
2006,HKG,NLD,0.0618475726851134,0.0563984242641013,0.1022888286247302,0.0774572915725039,0.0356350116366856,0.3993206379339901,0.0810476710129255,0.1860045622699496
2006,HKG,PHL,0.0114260338510496,0.0149760716705208,0.1068133037805268,0.0776720103159472,0.0141888738606107,0.4759170339911256,0.0234247951948704,0.2755818773353485
2006,HKG,IND,0.044195762572815,0.0132524183243849,0.0529700963592959,0.7285060297569386,0.026262014955868,0.0370617066065652,0.0178285087506049,0.0799234626735272
2006,HKG,SGP,0.0064728964702826,0.2387369780004096,0.0826786420747844,0.0369733253116704,0.0200727025931254,0.1055880014697003,0.0252478206625776,0.4842296334174493
2006,HKG,VNM,0.0890862536764179,0.0663515533461218,0.1200527244607766,0.3829999660294363,0.0477267494478711,0.1130454715619388,0.0294011772501399,0.1513361042272971
2006,HKG,CHE,0.0064198594581842,0.0398393425877209,0.0601779336461751,0.3601728541222865,0.014253352673334,0.017771774503416,0.3418710323942187,0.1594938506146642
2006,HKG,THA,0.0588740473336191,0.1539171244384476,0.1375130461036751,0.1336161943338127,0.0223604244055621,0.2391756675291625,0.0403117701409324,0.214231725714788
2006,HKG,USA,0.0429165233362042,0.0547378816535675,0.1211227797941193,0.2501234672305559,0.0488429341081535,0.1441327900625941,0.0545598775816506,0.2835637462331546
2006,IDN,AUS,0.119436867586987,0.391627548907817,0.169710715030336,0.1509217172546323,0.0506899348398313,0.0302176356696406,0.0250949467741844,0.062300633936571
2006,IDN,CHN,0.136289008098698,0.2781558635335396,0.1630670864794845,0.0753796741035008,0.0768794402846811,0.1177953992762321,0.0286816030129479,0.1237519252109156
2006,IDN,FRA,0.1294610056074973,0.0829657224696519,0.2389097628699203,0.2294378863111533,0.0301810766807466,0.0773785826062,0.0432684703296282,0.168397493125202
2006,IDN,DEU,0.1720210177447003,0.0963408396618469,0.1767718082223097,0.1669064313560376,0.0904412298054577,0.0792554844890737,0.0490874614970229,0.169175727223551
2006,IDN,HKG,0.0420237914217775,0.1206500580946962,0.1541633900405052,0.2306541095827456,0.0267924900920185,0.2113398855941234,0.0358804377915244,0.1784958373826088
2006,IDN,JPN,0.0413093758888929,0.4989533888391131,0.164230509057805,0.0268216606406856,0.0925523168148272,0.0255314019543776,0.0223175876799838,0.1282837591243144
2006,IDN,KOR,0.0349070323003814,0.6375479668804185,0.0859819786350917,0.0877889899492402,0.036918373494178,0.0481707790207354,0.0135797301898345,0.05510514953012
2006,IDN,MYS,0.1674484756205409,0.3217433715182265,0.1866898652073294,0.032353857253237,0.084367461429719,0.0762086056289679,0.0321061224858258,0.0990822408561532
2006,IDN,NLD,0.2393706018410686,0.1382087853628514,0.1184354028203871,0.085930154451874,0.0837164168793488,0.1394196315380091,0.0191661628234644,0.1757528442829962
2006,IDN,PHL,0.1409254639656193,0.2604685702743998,0.1459857111866182,0.044526849662264,0.1724902970883924,0.0984420320612158,0.034775985960544,0.1023850898009461
2006,IDN,IND,0.2545783978751956,0.4726752689151278,0.0657205157914196,0.0374446767568987,0.0535187904678608,0.0191868856445433,0.010064706936953,0.0868107576120009
2006,IDN,SGP,0.0281079206931226,0.1981313223742307,0.1992057904052719,0.0627723799006069,0.0560949117294203,0.0820545808747104,0.0442499708392987,0.3293831231833382
2006,IDN,VNM,0.1844078287924145,0.4124282752983567,0.1051773503463598,0.0508274560520786,0.1075479038995498,0.0606612271884412,0.0207136527913171,0.058236305631482
2006,IDN,CHE,0.1023842134001413,0.0675700858135855,0.1434556943347965,0.1186629260038266,0.162214808648787,0.0342693956449702,0.149142598349604,0.2223002778042885
2006,IDN,THA,0.0731093892846921,0.297608709303434,0.2194065320564751,0.039251684216026,0.1754028667887497,0.0393836986847948,0.0270192319711622,0.1288178876946659
2006,IDN,USA,0.162958906859935,0.0911427890229996,0.1111316886826373,0.300109699119241,0.0592250613045632,0.0559187323712364,0.0345068994623547,0.1850062231770325
2006,JPN,AUS,0.1166718977859537,0.441508423696392,0.0879857592171345,0.0277892667535001,0.2355241421568043,0.0203844927710461,0.0131874911367573,0.0569485264824117
2006,JPN,CHN,0.0338829423254114,0.1276564107259826,0.2418282989454328,0.1174128847272306,0.1244935068984281,0.12159498939369,0.0589599617420412,0.1741710052417829
2006,JPN,FRA,0.0696314696510666,0.1091869576895528,0.1210321698650128,0.0476759654126894,0.281450072811364,0.1030895718374502,0.1100952262446735,0.1578385664881904
2006,JPN,DEU,0.018848866271613,0.1110533284861646,0.1596566999426593,0.0246722325466612,0.2654268691240116,0.1461293780117797,0.1084338004928049,0.1657788251243054
2006,JPN,HKG,0.0139376919238365,0.0579961060177636,0.1875592251958461,0.1233890866214548,0.0688101039912941,0.2237823813099815,0.1208298556464586,0.2036955492933646
2006,JPN,IDN,0.0408016366603679,0.4852370903271394,0.1551394910237017,0.0272155324786612,0.1079611407255828,0.0210609718809517,0.0107633632579688,0.151820773645626
2006,JPN,KOR,0.0200178485967403,0.1658031146485506,0.2520000692177724,0.0235786979312886,0.1714594783102918,0.0768703662026331,0.0944779234739837,0.1957925016187392
2006,JPN,MYS,0.0250966335289973,0.2062716798208671,0.2341146969611423,0.0326899023695272,0.0965159838118708,0.1686245933619131,0.0271270575540862,0.2095594525915956
2006,JPN,NLD,0.0498593764725875,0.1490683039470551,0.1694330147402664,0.0148408939394134,0.1158472285890917,0.1524651622233686,0.1129581978114559,0.235527822276761
2006,JPN,PHL,0.0167532668800984,0.0760480196940574,0.216521817007055,0.0138498298446855,0.1159750275729678,0.3888283917680232,0.011573595398025,0.1604500518350874
2006,JPN,IND,0.0473405744910078,0.225830668897447,0.1426778878213929,0.1482025437335963,0.1896504753373668,0.0398332349636559,0.0531833079247634,0.1532813068307696
2006,JPN,SGP,0.0214854969408381,0.0935693071956857,0.1725873760802738,0.02953194256361,0.0960676603152093,0.103389995609118,0.0456658950678613,0.4377023262274034
2006,JPN,VNM,0.0555339480231297,0.176887090009297,0.2203675865648269,0.1398701760738312,0.1669946200479289,0.0497863732423506,0.0295236496543487,0.1610365563842867
2006,JPN,CHE,0.0177412998020306,0.1763021987117238,0.1039564935704729,0.1394394158521691,0.0855943814367734,0.0157230959633024,0.3360809656095225,0.1251621490540049
2006,JPN,THA,0.0700146727182741,0.1076967509781956,0.2806462120599833,0.0276930170709164,0.2040002985672482,0.1002603707512856,0.0396253644003909,0.1700633134537055
2006,JPN,USA,0.0437013726438269,0.1038604692445635,0.118717659737683,0.01952245255792,0.361257979181584,0.092986546618927,0.0768862064650509,0.1830673135504444
2006,KOR,AUS,0.076933193712596,0.4327429839581891,0.1332512835670552,0.0316643072116609,0.1717439185527155,0.0326787934878442,0.0198716550017612,0.1011138645081776
2006,KOR,CHN,0.0216816180079379,0.192590968733216,0.1678739470287726,0.0622759856205677,0.1147999739187335,0.1277306829839541,0.1001533030808893,0.2128935206259286
2006,KOR,FRA,0.0374514711832071,0.074092887764839,0.1150830896242895,0.0415868139234477,0.2686463605472335,0.0996758217373,0.0669901719007469,0.2964733833189361
2006,KOR,DEU,0.0125033603349023,0.107182077670358,0.1635816533357247,0.0299970753112449,0.2806463664054148,0.1372266001970853,0.0480257943281419,0.2208370724171278
2006,KOR,HKG,0.0159607214955627,0.0956924438302706,0.1061126159876034,0.0731847803712882,0.0471925567464275,0.2812429768389487,0.0337035557528375,0.3469103489770611
2006,KOR,IDN,0.0329962139954929,0.6073577722914213,0.0713380595642693,0.0343912560248808,0.0498445339018206,0.0189059767844177,0.0084570179883683,0.1767091694493289
2006,KOR,JPN,0.022994640738833,0.1596058952796489,0.2371995258260087,0.0227355772443534,0.1614513683052685,0.0810820856849776,0.0854812379289909,0.2294496689919188
2006,KOR,MYS,0.0286066047132554,0.2618259625914335,0.1278665525075204,0.009147276167381,0.1079895463498378,0.1989836786548751,0.0100760233098051,0.2555043557058913
2006,KOR,NLD,0.0342037310738632,0.1634559407719607,0.0736380720637502,0.0152724809939708,0.1488162581797064,0.1285730399864229,0.0463419302759892,0.3896985466543362
2006,KOR,PHL,0.0313547576602016,0.0505332313643555,0.1840348266532893,0.0456806376717117,0.0510911499203165,0.312834619566371,0.0053911857227052,0.3190795914410488
2006,KOR,IND,0.0403173535800322,0.2508437123643846,0.1299840965084168,0.069391723488852,0.1920358727748276,0.0464558426559233,0.0180602569212784,0.2529111417062848
2006,KOR,SGP,0.0050959891042597,0.0942618159726272,0.0894612076296095,0.0239597734701114,0.0467299017341533,0.0693992686534345,0.0325240233803108,0.6385680200554932
2006,KOR,VNM,0.0915350090527767,0.2061446185923315,0.1668921415476866,0.2574593905028284,0.0879991919197354,0.0361095987080387,0.0238144794949214,0.1300455701816811
2006,KOR,CHE,0.0263594047104259,0.0895323257197131,0.1766571565701751,0.0559335640464634,0.1651493525872801,0.028393018120614,0.1985779104960328,0.2593972677492952
2006,KOR,THA,0.0926107259361187,0.1621276758179257,0.1705165869103267,0.0484333047603043,0.1228633590246478,0.1502049125324097,0.0251636603622524,0.2280797746560144
2006,KOR,USA,0.037339980528988,0.1312883206772241,0.1339588292118858,0.0383852425138536,0.2334545268255705,0.0856504941454744,0.0406542928905656,0.2992683132064376
2006,MYS,AUS,0.0870846882903152,0.307241891102859,0.2004776645460337,0.0376449956234696,0.0559215250354996,0.1594814253900743,0.0290011234482225,0.1231466865635257
2006,MYS,CHN,0.0944283031741628,0.0990979928291091,0.1008955775841806,0.0372990475343106,0.033483935200309,0.1879916542199562,0.0460436813425909,0.4007598081153805
2006,MYS,FRA,0.0727599481345553,0.0336943794301518,0.097868064155343,0.0356875056628149,0.198157815851648,0.1285744759584276,0.0287339298215443,0.4045238809855148
2006,MYS,DEU,0.04608671369471,0.0582662372350153,0.1399900849243269,0.0206748650961702,0.0570993666361028,0.2071139213521736,0.041722064970341,0.4290467460911601
2006,MYS,HKG,0.0267442941860595,0.0571643829688704,0.141134860199515,0.0367431330327762,0.0150864630166377,0.3491286641097518,0.0326710833268472,0.341327119159542
2006,MYS,IDN,0.1522465058975289,0.3159809266692179,0.1477752077159476,0.0345430514153496,0.097495019488118,0.047980092852616,0.0156508169631142,0.1883283789981073
2006,MYS,JPN,0.0310048468406035,0.2293925337712535,0.1757566882532473,0.0341193674447025,0.1048043157318281,0.1601552089066877,0.0259615483630331,0.238805490688644
2006,MYS,KOR,0.0308027303349837,0.3095425370838427,0.1024781915407052,0.0084896470313587,0.1300671004966054,0.1417515707621678,0.0155578342576181,0.2613103884927182
2006,MYS,NLD,0.1189708904386242,0.0352472823071951,0.0786374115943332,0.0054811111003404,0.0146820297869829,0.5101528606106096,0.0254373138842437,0.2113911002776706
2006,MYS,PHL,0.0598445780175762,0.1027174254800782,0.1131483770108053,0.0112646355549628,0.0302112703167173,0.4564400645271524,0.0162996961283752,0.2100739529643323
2006,MYS,IND,0.1337308586916812,0.4867357915529648,0.0897443042892878,0.0292064809295099,0.0441592687691952,0.1198550818214894,0.0175259783846584,0.0790422355612131
2006,MYS,SGP,0.0239301565141484,0.1393176860268638,0.1477214363411562,0.031429587241539,0.0316046983716416,0.1092448240307829,0.0229730760228568,0.4937785354510109
2006,MYS,VNM,0.192057358941861,0.3987107546172831,0.1276252958862781,0.0572124634009787,0.0405613626761841,0.0283474134132342,0.0278925438988356,0.1275928071653448
2006,MYS,CHE,0.0539644900368921,0.053640903810684,0.2190661776687865,0.0312776652005319,0.0577142038995741,0.0405105648215591,0.1449335672293722,0.3988924273325999
2006,MYS,THA,0.1089305014661299,0.2716240062251609,0.1946468634470402,0.0194064250719759,0.0779723862635271,0.1781420597732414,0.0206693114788714,0.1286084462740529
2006,MYS,USA,0.0246389637457106,0.0415831683716622,0.0783734973346917,0.0284396865917076,0.0339387299334644,0.3453656537718009,0.0195711245742457,0.4280891756767164
2006,NLD,AUS,0.125335585690393,0.4756757571710468,0.1095998817308994,0.0163044307695205,0.0462377902934947,0.0241500944778863,0.117384762827338,0.085311697039421
2006,NLD,CHN,0.0247068467517509,0.0759523702537851,0.1516745548888427,0.0529580963480171,0.0586040675003768,0.40060217515438,0.0473368642335486,0.1881650248692984
2006,NLD,FRA,0.1865792746954045,0.1862526120489744,0.1376497490935825,0.0256593765770921,0.1065228025380474,0.0723637923938617,0.0967448116659102,0.1882275809871269
2006,NLD,DEU,0.1257308446666165,0.189962387309168,0.1698699185405558,0.0328256378488037,0.1391435362197291,0.0771098765001401,0.0551008875661781,0.2102569113488084
2006,NLD,HKG,0.0277429747864053,0.0266882330513884,0.1158134472440089,0.1701122490587955,0.043450090517866,0.3640771947838242,0.0634103047380895,0.1887055058196218
2006,NLD,IDN,0.3499145987088656,0.1396156006420233,0.0942472659674856,0.0882026392707666,0.0891531967963218,0.1028548650475625,0.0137336634989395,0.1222781700680347
2006,NLD,JPN,0.0304939320383259,0.1300969815612431,0.1262357862202857,0.0106972455659959,0.1395636631098692,0.2864953628817906,0.0689578284142325,0.2074592002082567
2006,NLD,KOR,0.0295468053744036,0.2065391580712283,0.0864321800808795,0.0149225474530807,0.1805888220140565,0.0928642221115316,0.0483651648829349,0.3407411000118844
2006,NLD,MYS,0.1508406695859375,0.0800960661203499,0.097194714137029,0.0086437727232409,0.0158369808374398,0.3476479283818568,0.0166446710999252,0.2830951971142206
2006,NLD,PHL,0.0595915591684201,0.0078267810249842,0.0473399359244302,0.0079194131990831,0.010546693564179,0.1144640622926325,0.0147076325597913,0.7376039222664793
2006,NLD,IND,0.095342902137359,0.2960034744866529,0.1508176762151278,0.1468700747516602,0.1392893750366207,0.0342890853182858,0.0561196321898209,0.0812677798644724
2006,NLD,SGP,0.0180060562956425,0.1406320298456702,0.1017637741122191,0.0097869261093727,0.0432344309999384,0.1093233499820879,0.1374813657311918,0.439772066923877
2006,NLD,VNM,0.2218164490660978,0.0321988801139508,0.1285106112478192,0.2717475755885364,0.1139777421130166,0.0809751633187847,0.0225719491380691,0.128201629413725
2006,NLD,CHE,0.0680443179167949,0.1479561190215583,0.1478219230028636,0.0231089791760448,0.0563462910249869,0.0791656946277068,0.3205672891007845,0.15698938612926
2006,NLD,THA,0.1180490111599226,0.0477695904375077,0.1024810532383198,0.0653449324178149,0.0737022564895941,0.3487235633470192,0.0324918057694512,0.2114377871403702
2006,NLD,USA,0.0735065267948926,0.1849889558596836,0.0813687739905934,0.0092165504426921,0.0651557419871701,0.0837737787237632,0.1800116517065212,0.3219780204946834
2006,PHL,AUS,0.1772889609885173,0.3276263140581477,0.1385187544467484,0.0172935178711231,0.0553484792282799,0.0752113480296243,0.0870492456382825,0.1216633797392765
2006,PHL,CHN,0.0192140000373825,0.0394774496760283,0.0996136343598643,0.0333695243519418,0.0458779146176913,0.1814477182928656,0.0174037760106026,0.5635959826536233
2006,PHL,FRA,0.0664610534813265,0.0310818275676545,0.0774558551778816,0.0868298581098747,0.0299635204300505,0.1379453437112369,0.1083172286422964,0.4619453128796786
2006,PHL,DEU,0.0583384600275359,0.0716373673004619,0.1397382421121486,0.0307759159024495,0.1986353882729649,0.1868761106550618,0.0356810967666619,0.2783174189627153
2006,PHL,HKG,0.0232512558217801,0.0103747914738287,0.1244808497102725,0.1222649832486318,0.015965590602092,0.3163116768464385,0.0489137809427316,0.3384370713542246
2006,PHL,IDN,0.1447484397283204,0.2832388947004303,0.1677686644841143,0.0644732116731406,0.1754414166451618,0.0311609767791155,0.0240024040495183,0.1091659919401985
2006,PHL,JPN,0.0246090093192421,0.0867023432967564,0.2370422947323661,0.0226800868492982,0.1276954539260645,0.1787215497672085,0.0400103683865218,0.2825388937225422
