YEAR,COUNTRY,EXPORT_USD,IMPORT_USD,EXPORT_SHARE,IMPORT_SHARE,EXPORT_PRODUCTS,IMPORT_PRODUCTS
2020,Croatia,26583181330.0,14190745790.0,0.15,0.08,4387.0,4142
2020,Haiti,4239347570.0000005,1042077730.0,0.02,0.01,3021.0,903
2020,Hungary,107992333900.0,114611461900.0,0.63,0.66,4461.0,4419
2020,Indonesia,138547770700.0,188333653000.0,0.81,1.09,4407.0,4154
2020,India,297206501200.0,267882319600.0,1.73,1.54,4456.0,4529
2020,British Indian Ocean Ter.,44805260.0,13663330.0,0.0,0.0,634.0,186
2020,Ireland,82503564700.0,212879539600.0,0.48,1.23,4432.0,4284
2020,"Iran, Islamic Rep.",27300150380.0,12633392960.0,0.16,0.07,3853.0,3052
2020,Iraq,52183536560.0,64895286490.0,0.3,0.37,4023.0,1320
2020,Iceland,4947466270.0,4410522250.0,0.03,0.03,3698.0,2059
2020,Israel,67039667120.0,53869976190.0,0.39,0.31,4322.0,3792
2020,Italy,411111675100.0,491963946000.0,2.39,2.83,4550.0,4591
2020,Jamaica,4329875120.0,1055804760.0,0.03,0.01,3253.0,1850
2020,Jordan,16908943090.0,7839863030.0,0.1,0.05,4050.0,2483
2020,Japan,534597762000.0,721200740100.0,3.11,4.16,4519.0,4506
2020,Kazakhstan,40851880360.0,40956029130.0,0.24,0.24,4271.0,2991
2020,Kenya,17994193660.0,6163625990.0,0.1,0.04,4001.0,3240
2020,Kyrgyz Republic,7541790820.0,1813194360.0,0.04,0.01,3629.0,2005
2020,Cambodia,25645885430.0,25225552030.0,0.15,0.15,3885.0,2061
2020,Kiribati,142992550.0,106667970.0,0.0,0.0,1548.0,160
2020,St. Kitts and Nevis,304472750.0,70625040.0,0.0,0.0,2188.0,526
2020,"Korea, Rep.",415795547400.0,576598049000.0,2.42,3.32,4491.0,4399
2020,Kuwait,29485722620.0,44095160870.0,0.17,0.25,4077.0,2075
2020,Lao PDR,5986240930.0,6720652710.0,0.03,0.04,3426.0,1408
2020,Lebanon,11579722220.0,3772095080.0,0.07,0.02,3906.0,2879
2020,Liberia,12464696540.0,1104846540.0,0.07,0.01,2896.0,600
2020,Libya,12440126190.0,9346193070.0,0.07,0.05,3414.0,554
2020,St. Lucia,1271575040.0,79081490.0,0.01,0.0,2287.0,986
2020,Latin America & Caribbean,866056199400.0,1037715510000.0,5.04,5.98,0.0,4575
2020,Sri Lanka,14825151190.0,10592123080.0,0.09,0.06,4055.0,3126
2020,Lesotho,1247174040.0,965692740.0,0.01,0.01,3553.0,1198
2020,Lithuania,30316533120.0,26770017540.0,0.18,0.15,4411.0,4334
2020,Luxembourg,23381436510.0,15526159020.0,0.14,0.09,4294.0,4196
2020,Latvia,20194925830.0,14155192930.0,0.12,0.08,4345.0,4255
2020,Macao,9459138280.0,1409979980.0,0.06,0.01,3085.0,1575
2020,Morocco,39192145150.0,29534543580.0,0.23,0.17,4217.0,3193
2020,Moldova,5460593770.0,3073723550.0,0.03,0.02,3859.0,1977
2020,Madagascar,2934677300.0,2781115530.0,0.02,0.02,3385.0,1521
2020,Maldives,1447390550.0,222932790.0,0.01,0.0,3370.0,716
2020,Middle East & North Africa,799203916700.0,753369597600.0,4.65,4.34,0.0,4565
2020,Mexico,348021000300.0,445677848200.0,2.02,2.57,4457.0,4255
2020,Marshall Islands,15084717110.0,830784880.0,0.09,0.0,2365.0,452
2020,North Macedonia,7831161310.0,7543472640.0,0.05,0.04,3869.0,2513
2020,Mali,4618842880.0,5100250580.0,0.03,0.03,3101.0,1237
2020,Malta,15168730020.0,4152382340.0,0.09,0.02,4180.0,3310
2020,Myanmar,26304761690.0,19507095550.0,0.15,0.11,3965.0,2063
2020,Mongolia,4675189990.0,6244055870.0,0.03,0.04,3241.0,1023
2020,Northern Mariana Islands,112812840.0,8130040.0,0.0,0.0,980.0,152
2020,Montenegro,2494803240.0,458765060.0,0.01,0.0,3595.0,1452
2020,Mozambique,10990206960.0,4924851250.0,0.06,0.03,3869.0,1609
2020,Mauritania,2869930580.0,3405707920.0,0.02,0.02,3018.0,815
2020,Montserrat,20284790.0,7596740.0,0.0,0.0,790.0,202
2020,Mauritius,3481524930.0,2004622130.0,0.02,0.01,3754.0,2749
2020,Malawi,1398440940.0,793424110.0,0.01,0.0,3220.0,880
2020,Malaysia,199555730200.0,329392516200.0,1.16,1.9,4470.0,4288
2020,North America,2718949114000.0,1787811130000.0,15.82,10.3,0.0,4640
2020,Namibia,4334574620.0,4174184900.0,0.03,0.02,3934.0,2518
2020,New Caledonia,2151706300.0,1899380200.0,0.01,0.01,3265.0,830
2020,Niger,1591449200.0,2372693880.0,0.01,0.01,2560.0,1119
2020,Norfolk Island,49204430.0,2430560.0,0.0,0.0,874.0,86
2020,Nigeria,43035709400.0,38421839010.0,0.25,0.22,4006.0,3019
2020,Nicaragua,5616085840.0,5885170630.0,0.03,0.03,3387.0,1833
2020,Niue,23662310.0,78977210.0,0.0,0.0,1093.0,224
2020,Netherlands,545605997200.00006,474152180500.0,3.17,2.73,4545.0,4583
2020,Norway,76864532350.0,83455685990.0,0.45,0.48,4430.0,3906
2020,Nepal,8228577590.0,908329650.0,0.05,0.01,3989.0,1487
2020,Nauru,116090720.0,131930410.0,0.0,0.0,1130.0,331
2020,New Zealand,33509520180.0,40324225100.0,0.2,0.23,4291.0,3686
2020,"Other Asia, nes",270433817500.0,519819926700.0,1.57,3.0,4440.0,4341
2020,Oman,28627678880.0,35056159920.0,0.17,0.2,4152.0,2417
2020,Pakistan,45816399650.0,22836196580.0,0.27,0.13,4161.0,3409
2020,Panama,35190544080.0,5309834400.0,0.2,0.03,3838.0,3133
2020,Pitcairn,2848680.0,3226980.0,0.0,0.0,142.0,157
2020,Peru,33305859690.0,46308868900.0,0.19,0.27,4134.0,3311
2020,Philippines,116625328000.0,87312411130.0,0.68,0.5,4324.0,3388
2020,Palau,96740770.0,15449860.0,0.0,0.0,1460.0,158
2020,Papua New Guinea,3941050760.0,10016653340.0,0.02,0.06,3219.0,739
2020,Poland,265842883400.0,242107023500.0,1.55,1.4,4526.0,4523
2020,"Korea, Dem. Rep.",943447120.0,231313230.0,0.01,0.0,1664.0,1370
2020,Portugal,73923976530.0,60830728650.0,0.43,0.35,4472.0,4473
2020,Paraguay,7691561390.0,8566908230.0,0.04,0.05,3655.0,1353
2020,Occ.Pal.Terr,995658380.0,182213810.0,0.01,0.0,1929.0,426
2020,French Polynesia,1353767500.0,91149380.0,0.01,0.0,3033.0,639
2020,Qatar,28445863060.0,55877786270.0,0.17,0.32,4075.0,3005
2020,Romania,87750026670.0,70747478870.0,0.51,0.41,4489.0,4365
2020,Russian Federation,215134409900.0,331526027500.0,1.25,1.91,4469.0,4481
2020,Rwanda,1595483590.0,931103740.0,0.01,0.01,3107.0,1006
2020,South Asia,427348697200.0,346021194800.0,2.49,1.99,0.0,4560
2020,Saudi Arabia,133983256800.0,174932027300.0,0.78,1.01,4377.0,3562
2020,Senegal,10337055110.0,2719029320.0,0.06,0.02,3679.0,2052
2020,"Serbia, FR(Serbia/Montenegro)",24583697840.0,19957137090.0,0.14,0.12,4319.0,3738
2020,Singapore,286253836000.0,245248175800.0,1.67,1.41,4437.0,4317
2020,South Georgia and the South Sa,481170.0,381470.0,0.0,0.0,17.0,55
2020,Saint Helena,53233940.0,11978460.0,0.0,0.0,1326.0,320
2020,Solomon Islands,371531770.0,554217440.0,0.0,0.0,2035.0,286
2020,Sierra Leone,1187650260.0,577021690.0,0.01,0.0,2628.0,1200
2020,El Salvador,8828601390.0,5064014600.0,0.05,0.03,3657.0,2728
2020,San Marino,281525560.0,162292670.0,0.0,0.0,1402.0,1038
2020,Somalia,4423907780.0,471117100.0,0.03,0.0,2804.0,642
2020,Special Categories,38852299010.0,46104897710.0,0.23,0.27,1894.0,2100
2020,Saint Pierre and Miquelon,73970880.0,7487190.0,0.0,0.0,1743.0,104
2020,South Sudan,1123016170.0,857308730.0,0.01,0.0,2380.0,321
2020,Sub-Saharan Africa,322252197600.0,321821465900.0,1.87,1.85,0.0,4563
2020,Sao Tome and Principe,118517370.0,26288710.0,0.0,0.0,2110.0,387
2020,Sudan,8834639160.0,4158749010.0,0.05,0.02,3460.0,800
2020,Suriname,1237634510.0,2429558680.0,0.01,0.01,2801.0,1081
2020,Slovak Republic,75289568260.0,83075838650.0,0.44,0.48,4435.0,4352
2020,Slovenia,40353997180.0,33549280190.0,0.23,0.19,4429.0,4386
2020,Sweden,135888234500.0,145381799600.0,0.79,0.84,4488.0,4468
2020,Eswatini,1383448070.0,1927030070.0,0.01,0.01,3822.0,2135
2020,Saint Maarten (Dutch part),495970100.0,58658050.0,0.0,0.0,2206.0,1135
2020,Seychelles,790306520.0,593312570.0,0.0,0.0,2975.0,808
2020,Syrian Arab Republic,4957371140.0,951852410.0,0.03,0.01,3299.0,1802
2020,Turks and Caicos Isl.,319425650.0,103563750.0,0.0,0.0,1751.0,706
2020,Chad,1156644220.0,1698873250.0,0.01,0.01,2303.0,475
2020,Togo,10437548930.0,1899363690.0,0.06,0.01,3177.0,1710
2020,Thailand,185796546800.0,264341962700.0,1.08,1.52,4464.0,4361
2020,Tajikistan,3447172730.0,1393600580.0,0.02,0.01,3071.0,628
2020,Tokelau,10412790.0,43290450.0,0.0,0.0,149.0,678
2020,Turkmenistan,3359279370.0,10259093090.0,0.02,0.06,3258.0,657
2020,East Timor,620675400.0,108232800.0,0.0,0.0,2424.0,390
2020,Tonga,185844200.0,11365460.0,0.0,0.0,1977.0,272
2020,Trinidad and Tobago,5208225010.0,7924947330.0,0.03,0.05,3429.0,2569
2020,Tunisia,16698529820.0,14140074110.0,0.1,0.08,3987.0,2952
2020,Turkey,190729050500.0,161169182500.0,1.11,0.93,4463.0,4457
2020,Tuvalu,109685320.0,16088300.0,0.0,0.0,1119.0,139
2020,Tanzania,12376652730.0,6591923670.0,0.07,0.04,3726.0,2565
2020,Uganda,4603125690.0,3055706210.0,0.03,0.02,3591.0,2025
2020,Ukraine,52291634600.0,52915215690.0,0.3,0.3,4395.0,3764
2020,United States Minor Outlying I,786678300.0,14430830.0,0.0,0.0,368.0,613
2020,Unspecified,470512034700.0,128414019600.0,2.74,0.74,3580.0,4446
2020,Uruguay,9085731110.0,8871936630.0,0.05,0.05,3820.0,2122
2020,United States,2309564564000.0,1390573442000.0,13.44,8.01,4591.0,4639
2020,Uzbekistan,19143163410.0,11844984200.0,0.11,0.07,3920.0,2029
2020,Holy See,51478720.0,13925830.0,0.0,0.0,299.0,229
2020,St. Vincent and the Grenadines,284236680.0,246065820.0,0.0,0.0,2232.0,669
2020,Venezuela,6760574970.0,5927628620.0,0.04,0.03,3420.0,1709
2020,British Virgin Islands,1150652450.0,756333040.0,0.01,0.0,1914.0,803
2020,Vietnam,284086270300.0,351859900000.0,1.65,2.03,4447.0,4114
2020,Vanuatu,303103980.0,230614260.0,0.0,0.0,2198.0,327
2020, World,17187849405000.0,17354840536000.0,100.0,100.0,4615.0,4643
2020,Wallis and Futura Isl.,40391020.0,1735090.0,0.0,0.0,1218.0,111
2020,Samoa,365131650.0,49364220.0,0.0,0.0,2253.0,424
2020,Yemen,11156712330.0,1633382830.0,0.06,0.01,3433.0,781
2020,South Africa,71296215430.0,111889123300.0,0.41,0.64,4419.0,4497
2020,"Congo, Dem. Rep.",7299399040.0,10670156930.0,0.04,0.06,3837.0,1542
2020,Zambia,5115318870.0,6508817400.0,0.03,0.04,3749.0,2244
2020,Zimbabwe,3927235800.0,3676114860.0,0.02,0.02,3751.0,1507
2021,Aruba,1165378180.0,166645630.0,0.01,0.0,2585.0,674
2021,Afghanistan,7376496540.0,1985086660.0,0.03,0.01,3096.0,1685
2021,Angola,9452463830.0,33482488410.0,0.04,0.15,3865.0,1579
2021,Anguila,231493010.0,31355000.0,0.0,0.0,1279.0,584
2021,Albania,6877893400.0,3442926080.0,0.03,0.02,3841.0,2193
2021,Andorra,1566078140.0,113221020.0,0.01,0.0,2925.0,1301
2021,United Arab Emirates,241125040700.0,263031808300.0,1.11,1.2,4483.0,4456
2021,Argentina,56271962390.0,80647017220.0,0.26,0.37,4152.0,3631
2021,Armenia,4409654250.0,3112138930.0,0.02,0.01,3700.0,2005
2021,American Samoa,152634860.0,34698960.0,0.0,0.0,998.0,655
2021,Antarctica,49365030.0,8287639.999999999,0.0,0.0,762.0,185
2021,Fr. So. Ant. Tr,33288830.0,11905170.0,0.0,0.0,638.0,166
2021,Antigua and Barbuda,1307071030.0,251846060.0,0.01,0.0,2398.0,1284
2021,Australia,242700267300.0,375821533500.0,1.12,1.71,4462.0,4376
2021,Austria,198047897800.0,191822865700.0,0.91,0.87,4514.0,4502
2021,Azerbaijan,11106579040.0,21473506940.0,0.05,0.1,3956.0,1752
2021,Br. Antr. Terr,2400.0,2580.0,0.0,0.0,1.0,1
2021,Burundi,723845370.0,126797030.0,0.0,0.0,2446.0,522
2021,Belgium,465533358800.0,431656064500.0,2.15,1.96,4535.0,4568
2021,Benin,4935820700.0,1681746550.0,0.02,0.01,2872.0,1241
2021,Bonaire,560984560.0,75082320.0,0.0,0.0,1679.0,157
