MONTH,COUNTRY,GPR_SCORE
1946-01-01,ARG,0.06670372188091278
1946-02-01,ARG,0.14258554577827454
1946-03-01,ARG,0.12129788845777512
1946-04-01,ARG,0.15136770904064178
1946-05-01,ARG,0.10327377915382385
1946-06-01,ARG,0.10414496809244156
1946-07-01,ARG,0.08734577894210815
1946-08-01,ARG,0.10866022109985352
1946-09-01,ARG,0.15967153012752533
1946-10-01,ARG,0.0926879495382309
1946-11-01,ARG,0.08500690758228302
1946-12-01,ARG,0.1891300082206726
1947-01-01,ARG,0.07350625097751617
1947-02-01,ARG,0.045511435717344284
1947-03-01,ARG,0.1600480079650879
1947-04-01,ARG,0.09987792372703552
1947-05-01,ARG,0.021975606679916382
1947-06-01,ARG,0.11948621273040771
1947-07-01,ARG,0.06643782556056976
1947-08-01,ARG,0.4549783170223236
1947-09-01,ARG,0.11495453864336014
1947-10-01,ARG,0.0690675899386406
1947-11-01,ARG,0.08996401727199554
1947-12-01,ARG,0.050617534667253494
1948-01-01,ARG,0.02065902203321457
1948-02-01,ARG,0.03203758969902992
1948-03-01,ARG,0.11549769341945648
1948-04-01,ARG,0.07409759610891342
1948-05-01,ARG,0.08091433346271515
1948-06-01,ARG,0.05162622779607773
1948-07-01,ARG,0.03217848390340805
1948-08-01,ARG,0.021429337561130524
1948-09-01,ARG,0.0636807456612587
1948-10-01,ARG,0.39675042033195496
1948-11-01,ARG,0.17260634899139404
1948-12-01,ARG,0.17720024287700653
1949-01-01,ARG,0.0467989519238472
1949-02-01,ARG,0.042530570179224014
1949-03-01,ARG,0.08395522087812424
1949-04-01,ARG,0.019984012469649315
1949-05-01,ARG,0.03609456866979599
1949-06-01,ARG,0.051077742129564285
1949-07-01,ARG,0.03051261231303215
1949-08-01,ARG,0.12737500667572021
1949-09-01,ARG,0.07837758213281631
1949-10-01,ARG,0.053471170365810394
1949-11-01,ARG,0.009918667376041412
1949-12-01,ARG,0.086173877120018
1950-01-01,ARG,0.018283206969499588
1950-02-01,ARG,0.0
1950-03-01,ARG,0.018977131694555283
1950-04-01,ARG,0.03674444183707237
1950-05-01,ARG,0.037411149591207504
1950-06-01,ARG,0.02985966019332409
1950-07-01,ARG,0.11016524583101273
1950-08-01,ARG,0.029539188370108604
1950-09-01,ARG,0.07486430555582047
1950-10-01,ARG,0.07102902978658676
1950-11-01,ARG,0.03980495408177376
1950-12-01,ARG,0.0774068683385849
1951-01-01,ARG,0.09632055461406708
1951-02-01,ARG,0.032061558216810226
1951-03-01,ARG,0.18316784501075745
1951-04-01,ARG,0.05654509365558624
1951-05-01,ARG,0.07727975398302078
1951-06-01,ARG,0.020451989024877548
1951-07-01,ARG,0.06304507702589035
1951-08-01,ARG,0.11363636702299118
1951-09-01,ARG,0.03846153989434242
1951-10-01,ARG,0.05751533806324005
1951-11-01,ARG,0.018930431455373764
1951-12-01,ARG,0.03852451220154762
1952-01-01,ARG,0.09482268244028091
1952-02-01,ARG,0.03107842057943344
1952-03-01,ARG,0.018411120399832726
1952-04-01,ARG,0.13556696474552155
1952-05-01,ARG,0.019083969295024872
1952-06-01,ARG,0.010042177513241768
1952-07-01,ARG,0.010508617386221886
1952-08-01,ARG,0.010318852961063385
1952-09-01,ARG,0.030873727053403854
1952-10-01,ARG,0.0
1952-11-01,ARG,0.009832841344177723
1952-12-01,ARG,0.030731407925486565
1953-01-01,ARG,0.00956480111926794
1953-02-01,ARG,0.04344520345330238
1953-03-01,ARG,0.018331805244088173
1953-04-01,ARG,0.01927710883319378
1953-05-01,ARG,0.045343250036239624
1953-06-01,ARG,0.0
1953-07-01,ARG,0.04203446954488754
1953-08-01,ARG,0.010277491994202137
1953-09-01,ARG,0.01025010272860527
1953-10-01,ARG,0.019053062424063683
1953-11-01,ARG,0.009324009530246258
1953-12-01,ARG,0.02197319269180298
1954-01-01,ARG,0.019357336685061455
1954-02-01,ARG,0.02257591113448143
1954-03-01,ARG,0.08015228807926178
1954-04-01,ARG,0.009584052488207817
1954-05-01,ARG,0.03733433037996292
1954-06-01,ARG,0.05349882319569588
1954-07-01,ARG,0.0
1954-08-01,ARG,0.03274036943912506
1954-09-01,ARG,0.010455876588821411
1954-10-01,ARG,0.0093879085034132
1954-11-01,ARG,0.01010203082114458
1954-12-01,ARG,0.029973024502396584
1955-01-01,ARG,0.020004000514745712
1955-02-01,ARG,0.022200021892786026
1955-03-01,ARG,0.03936620429158211
1955-04-01,ARG,0.010412327945232391
1955-05-01,ARG,0.0191938579082489
1955-06-01,ARG,0.12642225623130798
1955-07-01,ARG,0.06319780647754669
1955-08-01,ARG,0.0
1955-09-01,ARG,0.34576696157455444
1955-10-01,ARG,0.072202168405056
1955-11-01,ARG,0.05847953259944916
1955-12-01,ARG,0.0
1956-01-01,ARG,0.028211398050189018
1956-02-01,ARG,0.02171788550913334
1956-03-01,ARG,0.057576049119234085
1956-04-01,ARG,0.037379685789346695
1956-05-01,ARG,0.019349845126271248
1956-06-01,ARG,0.0701543390750885
1956-07-01,ARG,0.0
1956-08-01,ARG,0.01029336079955101
1956-09-01,ARG,0.04777374491095543
1956-10-01,ARG,0.0
1956-11-01,ARG,0.03822995349764824
1956-12-01,ARG,0.05797101557254791
1957-01-01,ARG,0.019445795565843582
1957-02-01,ARG,0.043275993317365646
1957-03-01,ARG,0.027739251032471657
1957-04-01,ARG,0.039058685302734375
1957-05-01,ARG,0.028409091755747795
1957-06-01,ARG,0.009864851832389832
1957-07-01,ARG,0.04367288947105408
1957-08-01,ARG,0.010793307796120644
1957-09-01,ARG,0.038321517407894135
1957-10-01,ARG,0.04704996570944786
1957-11-01,ARG,0.10934393852949142
1957-12-01,ARG,0.0
1958-01-01,ARG,0.05924755707383156
1958-02-01,ARG,0.03337412327528
1958-03-01,ARG,0.03942051902413368
1958-04-01,ARG,0.07158195972442627
1958-05-01,ARG,0.04922713339328766
1958-06-01,ARG,0.010120432823896408
1958-07-01,ARG,0.03272251412272453
1958-08-01,ARG,0.020802995190024376
