MONTH,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,SHARE_GPR,SHARE_GPRH,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8
1987-06-01,94.18240356445312,99.82925415039062,81.82940673828125,76.2452621459961,96.54841613769531,56.74711608886719,2.824892044067383,2.750491142272949,0.40228271484375,0.018710823729634285,0.9355412125587463,0.5706801414489746,0.10290953516960144,0.33679482340812683,0.4303489625453949,0.43970435857772827
1987-07-01,98.87196350097656,107.52894592285156,88.26481628417969,82.4146728515625,106.53484344482422,66.6845932006836,2.965549945831299,2.973047971725464,0.2408076375722885,0.03704732656478882,0.9910160303115845,0.6390663981437683,0.25933128595352173,0.3519496023654938,0.47235342860221863,0.6483282446861267
1987-08-01,99.96844482421875,115.48031616210938,87.60133361816406,85.95735168457031,115.61897277832031,67.50395202636719,2.9984376430511475,3.1008474826812744,0.4562808573246002,0.09311854094266891,1.024303913116455,0.5959586501121521,0.2514200508594513,0.5680230855941772,0.46559271216392517,0.4562808573246002
1987-09-01,121.16707611083984,143.4519805908203,97.5398178100586,102.23164367675781,143.19129943847656,73.2837905883789,3.634265899658203,3.6879303455352783,0.6252265572547913,0.09061253815889359,1.1779630184173584,1.0148605108261108,0.21747009456157684,0.6524102687835693,0.6071040034294128,0.41681769490242004
1987-10-01,101.05858612060547,110.70101928710938,88.82691192626953,81.7320785522461,100.01969909667969,68.30048370361328,3.031135082244873,2.9484238624572754,0.29739144444465637,0.0934658870100975,0.9091681241989136,0.5947828888893127,0.11895658075809479,0.4928201138973236,0.7052425742149353,0.34837284684181213
1987-11-01,96.15348815917969,110.79949951171875,75.88374328613281,81.29553985595703,109.65721893310547,57.430328369140625,2.884012460708618,2.932676076889038,0.1870112270116806,0.07650458812713623,0.8925535678863525,0.8415504693984985,0.24651479721069336,0.34002038836479187,0.4165250062942505,0.5270316004753113
1987-12-01,109.85638427734375,124.4972915649414,88.26872253417969,95.86166381835938,130.90516662597656,66.67604064941406,3.2950148582458496,3.4581382274627686,0.43335068225860596,0.04333506524562836,1.1180447340011597,1.1440457105636597,0.0953371450304985,0.3206794857978821,0.6933610439300537,0.45068469643592834
1988-01-01,83.20153045654297,87.14092254638672,72.89557647705078,72.00155639648438,90.4193344116211,53.729000091552734,2.4955334663391113,2.597402572631836,0.20918679237365723,0.06972892582416534,0.9239082932472229,0.6101281046867371,0.12202562391757965,0.26148349046707153,0.5752636790275574,0.339928537607193
1988-02-01,86.20614624023438,90.18925476074219,73.8230972290039,72.5431900024414,89.6900405883789,54.858978271484375,2.585653305053711,2.6169416904449463,0.21883833408355713,0.08206437528133392,0.7203428745269775,0.6382784843444824,0.1367739588022232,0.34649401903152466,0.5197410583496094,0.3738488256931305
1988-03-01,110.20651245117188,105.9420166015625,109.30101776123047,94.23165893554688,107.80209350585938,80.04668426513672,3.305516481399536,3.39933705329895,0.16996686160564423,0.11047845333814621,1.1132829189300537,0.6628707647323608,0.09348177164793015,0.5608906149864197,0.7223591208457947,0.41641879081726074
1988-04-01,119.45051574707031,113.93638610839844,128.48338317871094,98.63134765625,110.72161102294922,90.15068817138672,3.5827796459198,3.5580525398254395,0.25860530138015747,0.10700909793376923,0.9184947609901428,0.6331371665000916,0.28535759449005127,0.4904583692550659,0.5974674224853516,0.8828250169754028
1988-05-01,104.87347412109375,106.54883575439453,97.1541748046875,88.93567657470703,105.08457946777344,72.92747497558594,3.1455581188201904,3.2082881927490234,0.26735734939575195,0.025064751505851746,0.8689113259315491,0.8354916572570801,0.14203359186649323,0.38432618975639343,0.7018130421638489,0.6015540361404419
1988-06-01,79.70812225341797,74.01183319091797,81.0764389038086,64.0826416015625,77.18958282470703,53.11470413208008,2.3907527923583984,2.3117337226867676,0.22767075896263123,0.08756567537784576,0.6479859948158264,0.5866900086402893,0.12259194254875183,0.34150612354278564,0.4290718138217926,0.3677758276462555
1988-07-01,83.43048095703125,70.79203796386719,96.27418518066406,66.69847869873047,68.11959838867188,67.93272399902344,2.5024003982543945,2.406097888946533,0.2020387500524521,0.0734686404466629,0.6152998208999634,0.37652677297592163,0.16530443727970123,0.5326476097106934,0.45917898416519165,0.47754615545272827
1988-08-01,84.05416107177734,73.71106719970703,93.28092193603516,67.89134979248047,69.28499603271484,68.10784912109375,2.5211069583892822,2.449129819869995,0.18414510786533356,0.09207255393266678,0.6076788306236267,0.40511924028396606,0.12890157103538513,0.5708498358726501,0.3959119915962219,0.4879845380783081
1988-09-01,74.84265899658203,72.93437957763672,74.3477783203125,63.650970458984375,75.44883728027344,54.267024993896484,2.244818687438965,2.296161413192749,0.13863617181777954,0.05198856070637703,0.7191751003265381,0.5025560855865479,0.08664760738611221,0.41590848565101624,0.43323802947998047,0.3552551865577698
1988-10-01,73.45023345947266,71.80867004394531,65.83024597167969,60.807071685791016,70.20301818847656,47.48143005371094,2.203054666519165,2.1935698986053467,0.14233087003231049,0.0586068332195282,0.45210984349250793,0.6111855506896973,0.14233087003231049,0.28466174006462097,0.4688546657562256,0.3265237808227539
1988-11-01,68.79841613769531,55.85908508300781,77.55838012695312,55.074039459228516,57.72361755371094,51.194705963134766,2.0635287761688232,1.9867550134658813,0.13424019515514374,0.04474673420190811,0.3579738736152649,0.5190621018409729,0.09844281524419785,0.23268301784992218,0.46536603569984436,0.45641669631004333
1988-12-01,90.39871978759766,82.27973937988281,94.38412475585938,69.45197296142578,71.82270050048828,65.8956069946289,2.711404800415039,2.5054283142089844,0.1586771309375763,0.06681142747402191,0.509437084197998,0.5261399745941162,0.17537999153137207,0.34240853786468506,0.3758142590522766,0.7098714113235474
1989-01-01,89.24658966064453,89.09522247314453,82.81503295898438,78.83099365234375,91.14244842529297,64.45787048339844,2.6768479347229004,2.8437693119049072,0.20312638580799103,0.0971473976969719,0.741852879524231,0.7330212593078613,0.18546321988105774,0.3179369568824768,0.5563896298408508,0.5298948884010315
1989-02-01,91.6185531616211,88.43746948242188,91.77456665039062,85.9325180053711,99.14350128173828,77.15084075927734,2.7479922771453857,3.09995174407959,0.21245774626731873,0.16417190432548523,0.6953162550926208,0.7049734592437744,0.24142925441265106,0.4056011736392975,0.6663447618484497,0.7146306037902832
1989-03-01,87.73377227783203,79.90110778808594,93.08662414550781,75.94684600830078,81.03992462158203,69.2537612915039,2.6314728260040283,2.7397260665893555,0.20677177608013153,0.08615490794181824,0.7150857448577881,0.4221590459346771,0.23261824250221252,0.37046608328819275,0.4738519787788391,0.706470251083374
1989-04-01,83.57909393310547,77.83438873291016,84.56328582763672,74.17369079589844,81.78168487548828,65.9770736694336,2.5068578720092773,2.6757607460021973,0.16614200174808502,0.026232948526740074,0.5683805346488953,0.6645680069923401,0.16614200174808502,0.42847150564193726,0.6033577919006348,0.4109828472137451
1989-05-01,103.82850646972656,116.75053405761719,80.26698303222656,90.97917938232422,121.547119140625,59.8804931640625,3.114215612411499,3.28200626373291,0.2639683187007904,0.05279366299510002,0.7303123474121094,1.3110426664352417,0.11438627541065216,0.4487461447715759,0.483941912651062,0.3871535360813141
1989-06-01,89.46155548095703,97.67894744873047,68.48663330078125,78.67909240722656,106.402587890625,48.14227294921875,2.683295488357544,2.838289737701416,0.3706047236919403,0.036156557500362396,0.8677573800086975,0.8316008448600769,0.08135225623846054,0.32540902495384216,0.4971526563167572,0.24405676126480103
1989-07-01,84.75310516357422,84.32604217529297,78.8324966430664,74.37169647216797,94.60382080078125,56.76976013183594,2.5420711040496826,2.682903528213501,0.23784606158733368,0.00951384287327528,0.7611073851585388,0.7325658798217773,0.14270764589309692,0.37103986740112305,0.47569212317466736,0.4281229078769684
1989-08-01,109.17729187011719,115.9572525024414,115.18624114990234,96.0447769165039,118.78521728515625,90.97276306152344,3.274646282196045,3.4647438526153564,0.2247401475906372,0.0936417281627655,0.7023129463195801,0.34647437930107117,1.0113306045532227,0.5993070602416992,0.4682086408138275,0.9083247780799866
1989-09-01,85.54584503173828,79.4195785522461,88.94374084472656,74.32809448242188,85.4963150024414,66.78675842285156,2.5658483505249023,2.681330680847168,0.2908562123775482,0.08180330693721771,0.7180512547492981,0.4271950423717499,0.1454281061887741,0.599890947341919,0.3544810116291046,0.4908198416233063
1989-10-01,69.52467346191406,68.15611267089844,64.53548431396484,59.34564208984375,67.97650146484375,50.953285217285156,2.0853118896484375,2.1408498287200928,0.33889898657798767,0.11572160571813583,0.49594974517822266,0.36369648575782776,0.041329145431518555,0.5538105368614197,0.31410151720046997,0.2645065188407898
1989-11-01,92.8287124633789,71.7497329711914,112.52256774902344,86.77711486816406,85.29576110839844,88.09237670898438,2.784289598464966,3.1304197311401367,0.21678806841373444,0.13007284700870514,0.6243496537208557,0.5289629101753235,0.2081165462732315,0.42490461468696594,1.0058966875076294,0.5809920430183411
1989-12-01,112.55352783203125,101.52501678466797,128.65443420410156,99.57743072509766,108.84461975097656,101.1648941040039,3.3759124279022217,3.59218168258667,0.38739213347435,0.17608733475208282,0.9596760272979736,0.48424017429351807,0.14967423677444458,0.7835886478424072,1.0477197170257568,0.44021835923194885
1990-01-01,81.5440444946289,76.01142120361328,80.72607421875,70.6579818725586,79.0239486694336,60.49032211303711,2.445819139480591,2.5489342212677,0.3131796419620514,0.026098303496837616,0.9047411680221558,0.2870813310146332,0.06959547847509384,0.3479773700237274,0.6089603900909424,0.3218790888786316
1990-02-01,77.40721130371094,81.10881042480469,65.3890380859375,70.49386596679688,88.41514587402344,51.748191833496094,2.321739435195923,2.54301381111145,0.3592361509799957,0.05672149732708931,0.7184723019599915,0.5766685605049133,0.08508224785327911,0.3497825562953949,0.5104934573173523,0.2174324095249176
1990-03-01,67.5919418334961,68.18672180175781,59.72285842895508,61.825965881347656,75.66614532470703,47.25706100463867,2.027341842651367,2.230325698852539,0.23744912445545197,0.05088195204734802,0.6360244154930115,0.4324966073036194,0.2035278081893921,0.22048847377300262,0.4579375982284546,0.33073270320892334
1990-04-01,81.64384460449219,97.97654724121094,54.79267120361328,70.28524780273438,95.01438903808594,43.14644241333008,2.448812484741211,2.5354878902435303,0.3303276598453522,0.07142219692468643,0.8213552236557007,0.7052941918373108,0.16069993376731873,0.3303276598453522,0.32139986753463745,0.276760995388031
1990-05-01,86.40711975097656,97.81657409667969,66.84378051757812,79.50737762451172,109.37700653076172,52.33812713623047,2.5916812419891357,2.8681695461273193,0.37715989351272583,0.07894044369459152,0.7718620896339417,0.9122006893157959,0.16665205359458923,0.2894482910633087,0.4297868609428406,0.4034733772277832
1990-06-01,79.68110656738281,72.84642028808594,80.65287780761719,69.35211944580078,75.58024597167969,62.13859176635742,2.3899424076080322,2.501826047897339,0.28305330872535706,0.11869978159666061,0.43827611207962036,0.6208911538124084,0.13696128129959106,0.32870709896087646,0.5113221406936646,0.46566838026046753
1990-07-01,85.78742980957031,82.36925506591797,81.84713745117188,73.71248626708984,80.58744812011719,65.56682586669922,2.573094367980957,2.659122943878174,0.21687883138656616,0.056577086448669434,0.6317774653434753,0.6412069797515869,0.066006600856781,0.3394625186920166,0.7260726094245911,0.3488920331001282
1990-08-01,250.45108032226562,353.76312255859375,128.2501983642578,191.88804626464844,314.06024169921875,89.01225280761719,7.511989593505859,6.922218322753906,1.042054295539856,0.11164867877960205,4.754373073577881,0.5489393472671509,0.3814663290977478,0.6047636866569519,1.0699665546417236,0.2791216969490051
1990-09-01,188.66053771972656,262.1236267089844,106.9548110961914,143.62493896484375,239.73031616210938,64.97431182861328,5.65865421295166,5.1811628341674805,0.8813318014144897,0.05341404676437378,3.5431318283081055,0.5341404676437378,0.28487491607666016,0.6231638789176941,0.43621471524238586,0.3560936450958252
1990-10-01,143.85256958007812,172.9463653564453,105.10758972167969,115.00015258789062,160.04608154296875,75.89403533935547,4.314691066741943,4.148544788360596,0.6022080779075623,0.058548010885715485,1.9822683334350586,0.5520240664482117,0.20073603093624115,0.5269320607185364,0.6440281271934509,0.5018400549888611
1990-11-01,158.74354553222656,201.18106079101562,115.40345764160156,131.2965850830078,185.28086853027344,94.7276840209961,4.76132869720459,4.736426830291748,1.1051661968231201,0.0964827612042427,2.254188299179077,0.5876677632331848,0.14910972118377686,0.8420314192771912,0.7543197870254517,0.4824138283729553
1990-12-01,153.1624298095703,194.64852905273438,103.18325805664062,128.08114624023438,190.0585174560547,76.8504638671875,4.593929290771484,4.620431900024414,1.2758588790893555,0.045566391199827194,1.9593547582626343,0.6926091313362122,0.18226556479930878,0.7564020752906799,0.619702935218811,0.29162490367889404
1991-01-01,379.2497863769531,360.0328063964844,479.7158508300781,250.39834594726562,285.0217590332031,273.1324462890625,11.375157356262207,9.032934188842773,2.280073404312134,0.08735913038253784,2.2276577949523926,0.7862321734428406,0.7338167428970337,3.3895344734191895,1.9393727779388428,1.0395736694335938
1991-02-01,339.3580322265625,253.7916259765625,490.27374267578125,238.83009338378906,223.3858642578125,299.4720458984375,10.178650856018066,8.615617752075195,1.214536428451538,0.18977132439613342,2.04004168510437,0.47442832589149475,0.6926653385162354,3.766960859298706,2.7232184410095215,0.6926653385162354
1991-03-01,148.61831665039062,133.98248291015625,171.39544677734375,122.96369934082031,129.18568420410156,124.76292419433594,4.457633972167969,4.435823917388916,0.6746500134468079,0.025299375876784325,1.264968752861023,0.4638218879699707,0.3035925030708313,1.2565356492996216,1.1384719610214233,0.4216562509536743
1991-04-01,97.760009765625,100.77496337890625,88.50554656982422,84.39409637451172,103.3010025024414,66.43191528320312,2.9321980476379395,3.044454336166382,0.3861697316169739,0.1347103714942932,1.1046251058578491,0.4580152630805969,0.11674898862838745,0.52986079454422,0.6555904746055603,0.2694207429885864
1991-05-01,88.56902313232422,95.45738983154297,79.06768798828125,77.86150360107422,98.80232238769531,58.03215789794922,2.656525135040283,2.808795690536499,0.36076274514198303,0.11166466027498245,0.9448548555374146,0.49819618463516235,0.09448548406362534,0.42088988423347473,0.6356295943260193,0.1632021963596344
1991-06-01,87.73383331298828,99.7988510131836,69.48858642578125,72.04704284667969,100.40894317626953,47.17399597167969,2.631474494934082,2.599043369293213,0.2346358597278595,0.10829347372055054,0.9746412634849548,0.7039076089859009,0.06317119300365448,0.333904892206192,0.44219836592674255,0.2436603158712387
1991-07-01,115.18467712402344,144.65106201171875,84.731201171875,95.57931518554688,142.52166748046875,61.91473388671875,3.4548308849334717,3.4479527473449707,0.4778412878513336,0.14054155349731445,1.283612847328186,1.1149629354476929,0.1218026801943779,0.4497329592704773,0.5902745127677917,0.3185608685016632
1991-08-01,113.49502563476562,133.4146728515625,87.34529113769531,88.10120391845703,126.35240173339844,57.49895477294922,3.404151678085327,3.178185224533081,0.582980751991272,0.07522331923246384,0.8462623357772827,0.7710390090942383,0.31969910860061646,0.6770098805427551,0.4607428312301636,0.17865538597106934
1991-09-01,117.94219207763672,154.14364624023438,74.79663848876953,96.6939468383789,154.94622802734375,50.803070068359375,3.53753924369812,3.488162040710449,0.4879812002182007,0.2982107400894165,1.129586100578308,1.2199530601501465,0.19880715012550354,0.42472437024116516,0.5422013401985168,0.18977047502994537
1991-10-01,100.8318099975586,122.6444320678711,77.95648193359375,88.12837982177734,130.15057373046875,56.268760681152344,3.0243332386016846,3.1791656017303467,0.39195191860198975,0.209041029214859,1.0539151430130005,1.001654863357544,0.11323055624961853,0.47905233502388,0.5661527514457703,0.2700113356113434
1991-11-01,100.7423324584961,120.3302230834961,77.58206176757812,75.96072387695312,106.53833770751953,51.35063552856445,3.0216493606567383,2.7402265071868896,0.16441358625888824,0.09134088456630707,1.0595542192459106,0.8586043119430542,0.045670442283153534,0.3927657902240753,0.4932407736778259,0.3288271725177765
1991-12-01,103.96953582763672,135.23251342773438,58.747432708740234,91.3699951171875,141.05003356933594,46.569698333740234,3.118445634841919,3.296104669570923,0.43584853410720825,0.10896213352680206,0.7990556359291077,1.4255878925323486,0.12712249159812927,0.3904476463794708,0.3632071316242218,0.22700445353984833
1992-01-01,102.95763397216797,126.1564712524414,69.45668029785156,85.80904388427734,126.37374114990234,47.45234680175781,3.088094711303711,3.0954973697662354,0.4084967374801636,0.26325345039367676,0.8714597225189209,1.0893245935440063,0.15432098507881165,0.32679739594459534,0.39034131169319153,0.2723311483860016
1992-02-01,87.2034683227539,101.0959701538086,62.860504150390625,77.41297149658203,105.27424621582031,48.986507415771484,2.6155669689178467,2.7926154136657715,0.2717646062374115,0.11245431751012802,1.087058424949646,0.6840971112251282,0.08434073626995087,0.3279917538166046,0.3748477101325989,0.33736294507980347
1992-03-01,85.29731750488281,107.12957000732422,53.69252014160156,70.10678100585938,102.41216278076172,38.764060974121094,2.558394193649292,2.529049873352051,0.19651401042938232,0.08544087409973145,1.0423786640167236,0.768967866897583,0.04272043704986572,0.2136021852493286,0.3673957586288452,0.25632262229919434
1992-04-01,85.85562133789062,92.64119720458984,74.40125274658203,80.69824981689453,101.5623779296875,61.526248931884766,2.5751397609710693,2.9111292362213135,0.2893047630786896,0.09040773659944534,1.2114636898040771,0.36163094639778137,0.11753006279468536,0.43395715951919556,0.6057318449020386,0.3525901734828949
1992-05-01,78.96814727783203,93.08229064941406,56.43539047241211,74.29265594482422,105.5767822265625,43.91175842285156,2.368557929992676,2.6800522804260254,0.21824531257152557,0.10475774854421616,1.2658227682113647,0.5237887501716614,0.06110868602991104,0.36665213108062744,0.3579223155975342,0.2095154970884323
1992-06-01,93.84909057617188,124.33613586425781,49.73001480102539,85.2381820678711,134.03565979003906,40.68329620361328,2.814894676208496,3.074903964996338,0.39373770356178284,0.44998595118522644,1.340583086013794,0.5249835848808289,0.046873535960912704,0.39373770356178284,0.31874004006385803,0.18749414384365082
1992-07-01,75.19676971435547,92.42886352539062,51.642940521240234,70.39669799804688,102.1290283203125,44.147560119628906,2.2554399967193604,2.539508581161499,0.3379921317100525,0.11875399947166443,1.1875399351119995,0.4476112127304077,0.027404768392443657,0.4384762942790985,0.3105873763561249,0.16442860662937164
1992-08-01,81.64519500732422,87.55679321289062,70.1595230102539,71.20525360107422,90.1271743774414,53.22038650512695,2.448853015899658,2.568676471710205,0.2586514353752136,0.16054227948188782,1.1059578657150269,0.23189440369606018,0.07135212421417236,0.3567606210708618,0.5708169937133789,0.23189440369606018
1992-09-01,74.6097183227539,92.68926239013672,45.73872375488281,72.06087493896484,104.7946548461914,38.36835861206055,2.2378320693969727,2.5995423793792725,0.3752860426902771,0.45766589045524597,0.6681922078132629,0.52173912525177,0.03661327064037323,0.3844393491744995,0.2379862666130066,0.19221967458724976
1992-10-01,68.18277740478516,71.33625793457031,58.99306106567383,60.012916564941406,75.2116470336914,43.83329391479492,2.0450632572174072,2.164921283721924,0.3080172538757324,0.1408078819513321,0.6688374280929565,0.38722169399261475,0.044002465903759,0.3608202040195465,0.39602217078208923,0.19361084699630737
1992-11-01,91.00899505615234,109.6229248046875,68.5569076538086,89.05217742919922,126.36917877197266,57.52783203125,2.7297091484069824,3.212491035461426,0.42175161838531494,0.1076812669634819,1.4088298082351685,0.5025125741958618,0.1435750126838684,0.41277816891670227,0.49353912472724915,0.358937531709671
