Year,Actor1CountryCode,Actor2CountryCode,sentiment_index
2006,KOR,USA,0.6709683660996423
2006,KOR,VNM,0.6481645713729163
2006,MYS,ARE,0.6397463485237229
2006,MYS,AUS,0.6739690795112622
2006,MYS,CHE,0.7686294079918361
2006,MYS,CHN,0.691188630412181
2006,MYS,DEU,0.6548415873556059
2006,MYS,FRA,0.6861518512387591
2006,MYS,IDN,0.6490937493572349
2006,MYS,IND,0.68074102390506
2006,MYS,JPN,0.6504221849692644
2006,MYS,KOR,0.6895771623881297
2006,MYS,NLD,0.6042635618405393
2006,MYS,PHL,0.6642808416662466
2006,MYS,SGP,0.6678172159846509
2006,MYS,THA,0.64391964175069
2006,MYS,USA,0.6555286475934029
2006,MYS,VNM,0.692092729967798
2006,NLD,ARE,0.6065806604853134
2006,NLD,AUS,0.6865086769166389
2006,NLD,CHE,0.708085688100015
2006,NLD,CHN,0.6749779723811581
2006,NLD,DEU,0.6758053117607051
2006,NLD,FRA,0.6711658236040785
2006,NLD,IDN,0.6694646025650466
2006,NLD,IND,0.6791011932841727
2006,NLD,JPN,0.7035725588342557
2006,NLD,KOR,0.6178789188675843
2006,NLD,MYS,0.6247545871918582
2006,NLD,PHL,0.604067888134519
2006,NLD,SGP,0.6755802273460528
2006,NLD,THA,0.6338187496670455
2006,NLD,USA,0.680119122875021
2006,NLD,VNM,0.6285799682268627
2006,PHL,ARE,0.5792230627516237
2006,PHL,AUS,0.6679610046114368
2006,PHL,CHE,0.8443518252366816
2006,PHL,CHN,0.6688889328950508
2006,PHL,DEU,0.6277483908455542
2006,PHL,FRA,0.5558096617791918
2006,PHL,IDN,0.6402374727799713
2006,PHL,IND,0.6782610416995177
2006,PHL,JPN,0.6926245997830325
2006,PHL,KOR,0.6819825550496448
2006,PHL,MYS,0.656239611031028
2006,PHL,NLD,0.6333592235314012
2006,PHL,SGP,0.6634807386159297
2006,PHL,THA,0.6501156812148091
2006,PHL,USA,0.6592362410491612
2006,PHL,VNM,0.7179113788411815
2006,SGP,ARE,0.6545689040324945
2006,SGP,AUS,0.6677162386386823
2006,SGP,CHE,0.729650401211206
2006,SGP,CHN,0.7068903416913539
2006,SGP,DEU,0.5973524698806958
2006,SGP,FRA,0.6918218708876447
2006,SGP,HKG,0.6245723328344317
2006,SGP,IDN,0.6920478839818747
2006,SGP,IND,0.6915922188145409
2006,SGP,JPN,0.7501313034639315
2006,SGP,KOR,0.711742020257349
2006,SGP,MYS,0.6490121484725373
2006,SGP,NLD,0.7032074826282055
2006,SGP,PHL,0.6708588320987428
2006,SGP,THA,0.6474839176139936
2006,SGP,USA,0.7046607082314543
2006,SGP,VNM,0.6936687300296951
2006,THA,ARE,0.6764534656560657
2006,THA,AUS,0.6444245997437367
2006,THA,CHE,0.600692515378643
2006,THA,CHN,0.6700076847482408
2006,THA,DEU,0.5684914832294878
2006,THA,FRA,0.6667105148224842
2006,THA,IDN,0.6344842297507894
2006,THA,IND,0.7228647669538494
2006,THA,JPN,0.6759829794455956
2006,THA,KOR,0.6566445385399022
2006,THA,MYS,0.6490925628387486
2006,THA,NLD,0.7131957939019711
2006,THA,PHL,0.6685374811124185
2006,THA,SGP,0.637349704892139
2006,THA,USA,0.6158083396506704
2006,THA,VNM,0.6994570533317706
2006,USA,ARE,0.6755240140669936
2006,USA,AUS,0.6663061749676595
2006,USA,CHE,0.6678729139820199
2006,USA,CHN,0.6902055724542615
2006,USA,DEU,0.6643039404514619
2006,USA,FRA,0.6660362805750064
2006,USA,HKG,0.7105914037298576
2006,USA,IDN,0.6534629284953279
2006,USA,IND,0.678250897012016
2006,USA,JPN,0.6733642145859795
2006,USA,KOR,0.669926164118825
2006,USA,MYS,0.6422025141623595
2006,USA,NLD,0.6528014002513735
2006,USA,PHL,0.6576799982848027
2006,USA,SGP,0.7024226047099336
2006,USA,THA,0.644500447006074
2006,USA,VNM,0.696550034356787
2006,VNM,AUS,0.6780698752030052
2006,VNM,CHE,0.7192968920016367
2006,VNM,CHN,0.6857927763927452
2006,VNM,DEU,0.5671909877847167
2006,VNM,FRA,0.6915813319439403
2006,VNM,IDN,0.6968157717159886
2006,VNM,IND,0.7081018739582925
2006,VNM,JPN,0.7375641670092542
2006,VNM,KOR,0.7155777479648904
2006,VNM,MYS,0.6856781483997673
2006,VNM,NLD,0.5977660635735503
2006,VNM,PHL,0.7076992768235386
2006,VNM,SGP,0.7307802740062993
2006,VNM,THA,0.6679428018341448
2006,VNM,USA,0.6904234450247224
2007,ARE,AUS,0.6285724212594317
2007,ARE,CHE,0.6456216635599685
2007,ARE,CHN,0.7181643703068952
2007,ARE,DEU,0.7048607081566656
2007,ARE,FRA,0.6846700971803996
2007,ARE,IDN,0.6979481352373148
2007,ARE,IND,0.6608654540468073
2007,ARE,JPN,0.7166596694967711
2007,ARE,KOR,0.6794128206609882
2007,ARE,MYS,0.7305784129983413
2007,ARE,NLD,0.7660645774544128
2007,ARE,PHL,0.6539797158633767
2007,ARE,SGP,0.6804404923557114
2007,ARE,THA,0.7105057545485045
2007,ARE,USA,0.7095431971803773
2007,ARE,VNM,0.6945288772217479
2007,AUS,ARE,0.689580947696229
2007,AUS,CHE,0.6777630054274231
2007,AUS,CHN,0.6976511879617343
2007,AUS,DEU,0.6642167607947564
2007,AUS,FRA,0.6385563926476332
2007,AUS,IDN,0.6563710858593963
2007,AUS,IND,0.6704421472307116
2007,AUS,JPN,0.6796566689664888
2007,AUS,KOR,0.65177857536563
2007,AUS,MYS,0.6536428455464159
2007,AUS,NLD,0.6346670053318075
2007,AUS,PHL,0.689947443660202
2007,AUS,SGP,0.659948191991188
2007,AUS,THA,0.6228683140313148
2007,AUS,USA,0.6637882229029557
2007,AUS,VNM,0.6399668457508745
2007,CHE,ARE,0.6643941628766539
2007,CHE,AUS,0.7161076467325893
2007,CHE,CHN,0.7167728164510163
2007,CHE,DEU,0.6643827059400321
2007,CHE,FRA,0.6861458117713285
2007,CHE,IDN,0.7008175120291933
2007,CHE,IND,0.7164704294043082
2007,CHE,JPN,0.7137644449187965
2007,CHE,KOR,0.8086308549795125
2007,CHE,MYS,0.6989480894276316
2007,CHE,NLD,0.6958372694138797
2007,CHE,PHL,0.7291693607973889
2007,CHE,SGP,0.6578752952742738
2007,CHE,THA,0.6862958990908972
2007,CHE,USA,0.6947848517992579
2007,CHE,VNM,0.7063451092528776
2007,CHN,ARE,0.7288732150843087
2007,CHN,AUS,0.6929634010991133
2007,CHN,CHE,0.6864831307414583
2007,CHN,DEU,0.6746267745157793
2007,CHN,FRA,0.6839779688176018
2007,CHN,HKG,0.693137027340341
2007,CHN,IDN,0.6705523721955198
2007,CHN,IND,0.6757183506075208
2007,CHN,JPN,0.6716955097309323
2007,CHN,KOR,0.680260169116243
2007,CHN,MYS,0.6817239152124513
2007,CHN,NLD,0.7032151526326083
2007,CHN,PHL,0.6766788554448377
2007,CHN,SGP,0.7150683995405049
2007,CHN,THA,0.7048163740457423
2007,CHN,USA,0.681040257109338
2007,CHN,VNM,0.6904202473310599
2007,DEU,ARE,0.6736713374865618
2007,DEU,AUS,0.6574384592398659
2007,DEU,CHE,0.663935158360728
2007,DEU,CHN,0.6744221745289475
2007,DEU,FRA,0.6609053621542087
2007,DEU,IDN,0.691806791728311
2007,DEU,IND,0.7073174069026966
2007,DEU,JPN,0.6690400346556409
2007,DEU,KOR,0.6647831126126378
2007,DEU,MYS,0.6515027772185744
2007,DEU,NLD,0.6517399827159753
2007,DEU,PHL,0.636697783197482
2007,DEU,SGP,0.6775329083455163
2007,DEU,THA,0.6003072627729413
2007,DEU,USA,0.6642389281275068
2007,DEU,VNM,0.6694794427807181
2007,FRA,ARE,0.6797405184251304
2007,FRA,AUS,0.6367828695223209
2007,FRA,CHE,0.6785325365631218
2007,FRA,CHN,0.6807140384429073
2007,FRA,DEU,0.6591648260887614
2007,FRA,IDN,0.6505907494631322
2007,FRA,IND,0.726470601822442
2007,FRA,JPN,0.6737669776582336
2007,FRA,KOR,0.6463204523188945
2007,FRA,MYS,0.686149258074146
2007,FRA,NLD,0.6656748160546963
2007,FRA,PHL,0.6750954111311788
2007,FRA,SGP,0.6889770539549255
2007,FRA,THA,0.7222342407785624
2007,FRA,USA,0.6820962674352282
2007,FRA,VNM,0.6529856419371454
2007,HKG,CHN,0.682383888817321
2007,HKG,FRA,0.6357589985054153
2007,HKG,JPN,0.6285509434645336
2007,HKG,MYS,0.6597675773212619
2007,HKG,NLD,0.6564812605161058
2007,HKG,SGP,0.7892125481054951
2007,HKG,USA,0.6448786742244504
2007,IDN,ARE,0.691710057375301
2007,IDN,AUS,0.6458340918434566
2007,IDN,CHE,0.6644276696548288
2007,IDN,CHN,0.6755723665273895
2007,IDN,DEU,0.6748433988115922
2007,IDN,FRA,0.6597349342578758
2007,IDN,IND,0.7049654229982334
2007,IDN,JPN,0.6792629066864899
2007,IDN,KOR,0.6936209782559192
2007,IDN,MYS,0.6486637986397294
2007,IDN,NLD,0.6409342826480517
2007,IDN,PHL,0.6634695194345896
2007,IDN,SGP,0.6550798361320562
2007,IDN,THA,0.6812792474350844
2007,IDN,USA,0.655463773676138
2007,IDN,VNM,0.6714737877194495
2007,IND,ARE,0.6616815877529368
2007,IND,AUS,0.6641016006054756
2007,IND,CHE,0.716334260394601
2007,IND,CHN,0.6769487814880191
2007,IND,DEU,0.6915606255266832
2007,IND,FRA,0.7057298392263609
2007,IND,HKG,0.6382042254204585
2007,IND,IDN,0.702263955704624
2007,IND,JPN,0.6979724246607346
2007,IND,KOR,0.6592638367445887
2007,IND,MYS,0.6798158252121155
2007,IND,NLD,0.6808784581040279
2007,IND,PHL,0.8224577253956792
2007,IND,SGP,0.6538340945165201
2007,IND,THA,0.6613543210143229
2007,IND,USA,0.6744603956513134
2007,IND,VNM,0.7157174924939643
2007,JPN,ARE,0.7086437264451837
2007,JPN,AUS,0.6855347537210448
2007,JPN,CHE,0.688878712951387
2007,JPN,CHN,0.6724085640840508
2007,JPN,DEU,0.6793574300183727
2007,JPN,FRA,0.6665467531675258
2007,JPN,HKG,0.6122980850593834
2007,JPN,IDN,0.6701487449727375
2007,JPN,IND,0.7050955082931506
2007,JPN,KOR,0.6602392417315561
2007,JPN,MYS,0.6809876018012302
2007,JPN,NLD,0.6691815571996799
2007,JPN,PHL,0.6514765181340627
2007,JPN,SGP,0.7015368407925241
2007,JPN,THA,0.6838114603404597
2007,JPN,USA,0.6736703274029349
2007,JPN,VNM,0.6833012979944192
2007,KOR,ARE,0.7002160984375381
2007,KOR,AUS,0.6669181191931194
2007,KOR,CHE,0.6509289001013959
2007,KOR,CHN,0.6710436660336344
2007,KOR,DEU,0.6584812263351199
2007,KOR,FRA,0.6595463528846032
2007,KOR,HKG,0.686329671353227
2007,KOR,IDN,0.6681829403729195
2007,KOR,IND,0.6357187281004786
2007,KOR,JPN,0.662165633937001
2007,KOR,MYS,0.6435833828949971
2007,KOR,NLD,0.6234344996740202
2007,KOR,PHL,0.647653821055925
2007,KOR,SGP,0.6817256986147404
2007,KOR,THA,0.6206043805494021
2007,KOR,USA,0.6753763406250662
2007,KOR,VNM,0.7008088195027833
2007,MYS,ARE,0.7007866250749624
2007,MYS,AUS,0.6838295215024347
2007,MYS,CHE,0.6492524798854318
2007,MYS,CHN,0.686718383730056
2007,MYS,DEU,0.6550562067746577
2007,MYS,FRA,0.6500947912324111
2007,MYS,IDN,0.6494529566284248
2007,MYS,IND,0.653050529837685
2007,MYS,JPN,0.6803273428662547
2007,MYS,KOR,0.6702663087799765
2007,MYS,NLD,0.6617632357371062
2007,MYS,PHL,0.670958799519535
2007,MYS,SGP,0.6721150038507244
2007,MYS,THA,0.6548716208151182
2007,MYS,USA,0.6665177928550208
2007,MYS,VNM,0.6471168531288938
2007,NLD,ARE,0.7397543366575272
2007,NLD,AUS,0.6450737616232524
2007,NLD,CHE,0.6833149680516399
2007,NLD,CHN,0.6877539148966116
2007,NLD,DEU,0.6516706346261744
2007,NLD,FRA,0.66415121718559
2007,NLD,IDN,0.6478498302813116
2007,NLD,IND,0.6910688989200825
2007,NLD,JPN,0.7130472331360999
2007,NLD,KOR,0.6002003910607747
2007,NLD,MYS,0.6751865749516173
2007,NLD,PHL,0.6425073386166386
2007,NLD,SGP,0.7568029254281343
2007,NLD,THA,0.5953155943565696
2007,NLD,USA,0.6805500948865405
2007,NLD,VNM,0.6403940943689074
2007,PHL,ARE,0.5890586159399751
2007,PHL,AUS,0.6835784565596088
2007,PHL,CHE,0.7897800026610527
2007,PHL,CHN,0.6526281271175401
2007,PHL,DEU,0.6290553471574041
2007,PHL,FRA,0.6900150014551083
2007,PHL,IDN,0.6830259124529975
2007,PHL,IND,0.796776629638517
2007,PHL,JPN,0.6616023130434159
2007,PHL,KOR,0.6710967232519536
2007,PHL,MYS,0.6696653253423706
2007,PHL,NLD,0.628889164692586
2007,PHL,SGP,0.6803512016206604
2007,PHL,THA,0.6361988833690491
2007,PHL,USA,0.6476552519846224
2007,PHL,VNM,0.7183584496819293
2007,SGP,ARE,0.6836916985050513
2007,SGP,AUS,0.6563689501419663
2007,SGP,CHE,0.6360183712167286
2007,SGP,CHN,0.7104787200062462
2007,SGP,DEU,0.6620244033779972
2007,SGP,FRA,0.6906390469569788
2007,SGP,IDN,0.6507912311973223
2007,SGP,IND,0.6640619713713136
2007,SGP,JPN,0.7157144236999498
2007,SGP,KOR,0.6723395382433697
2007,SGP,MYS,0.6814909857053681
2007,SGP,NLD,0.6707644832210853
2007,SGP,PHL,0.6863857645266525
2007,SGP,THA,0.6772725456342029
2007,SGP,USA,0.6818922833066712
2007,SGP,VNM,0.7266655174606805
2007,THA,ARE,0.6872779844387813
2007,THA,AUS,0.6302993011717075
2007,THA,CHE,0.6508658822756805
2007,THA,CHN,0.7030923762725514
2007,THA,DEU,0.5522921721702979
2007,THA,FRA,0.6276449446791628
2007,THA,IDN,0.6780009298948945
2007,THA,IND,0.6433469574900259
2007,THA,JPN,0.6871784931623554
2007,THA,KOR,0.6221008034193839
2007,THA,MYS,0.6573117041826253
2007,THA,NLD,0.6096386642842673
2007,THA,PHL,0.6584489721493748
2007,THA,SGP,0.6291357629892844
2007,THA,USA,0.6582176572945806
2007,THA,VNM,0.6215591579483378
2007,USA,ARE,0.7028232993270815
2007,USA,AUS,0.6719006887758627
2007,USA,CHE,0.6888407417453944
2007,USA,CHN,0.6782917448113189
2007,USA,DEU,0.661341937061856
2007,USA,FRA,0.6732580201713482
2007,USA,HKG,0.6713860360953144
2007,USA,IDN,0.6552034474480992
2007,USA,IND,0.6752340801364849
2007,USA,JPN,0.6695459968300257
2007,USA,KOR,0.6753861537148567
2007,USA,MYS,0.6797483416117515
2007,USA,NLD,0.654413911475249
2007,USA,PHL,0.6533787332180244
2007,USA,SGP,0.6770965631913902
2007,USA,THA,0.6399522016179493
2007,USA,VNM,0.6771464269149905
2007,VNM,ARE,0.7503900914525334
2007,VNM,AUS,0.6220340022662032
2007,VNM,CHE,0.7443660583088672
2007,VNM,CHN,0.6758212665978558
2007,VNM,DEU,0.6485122394319563
2007,VNM,FRA,0.6428767329212811
2007,VNM,IDN,0.6685681764997479
2007,VNM,IND,0.7016919186358612
2007,VNM,JPN,0.6838593570966301
2007,VNM,KOR,0.6869457411596736
2007,VNM,MYS,0.647362203032106
2007,VNM,NLD,0.5845620599048524
2007,VNM,PHL,0.6638992032022709
2007,VNM,SGP,0.7275556177381259
2007,VNM,THA,0.630619982184088
2007,VNM,USA,0.6720992953251935
2008,ARE,AUS,0.6636936535807559
2008,ARE,CHE,0.7079493438834417
2008,ARE,CHN,0.6718857560645926
2008,ARE,DEU,0.735219416141764
2008,ARE,FRA,0.666897593409665
2008,ARE,IDN,0.7172994128683625
2008,ARE,IND,0.6263187640979434
2008,ARE,JPN,0.7128201099362359
2008,ARE,KOR,0.7792974293713552
2008,ARE,MYS,0.6972291239299699
2008,ARE,NLD,0.6861734341260868
2008,ARE,PHL,0.653762140902951
2008,ARE,SGP,0.7616763940161402
2008,ARE,THA,0.6916136959756363
2008,ARE,USA,0.6972285856729276
2008,ARE,VNM,0.5522399090672957
2008,AUS,ARE,0.6669344995100237
2008,AUS,CHE,0.6297265679101631
2008,AUS,CHN,0.6750606114744825
2008,AUS,DEU,0.6334062509873954
2008,AUS,FRA,0.6682489665437058
2008,AUS,IDN,0.6589847331970043
2008,AUS,IND,0.6543925064884494
2008,AUS,JPN,0.648822445822856
2008,AUS,KOR,0.6642274307859555
2008,AUS,MYS,0.6879048057989269
2008,AUS,NLD,0.6621203856447395
2008,AUS,PHL,0.7000005767605635
2008,AUS,SGP,0.6602208455651797
2008,AUS,THA,0.6167313466930865
2008,AUS,USA,0.6604531693152206
2008,AUS,VNM,0.6476506447927202
2008,CHE,ARE,0.7133880574319345
2008,CHE,AUS,0.6466811691499439
2008,CHE,CHN,0.6758583401013835
2008,CHE,DEU,0.6443509762181956
2008,CHE,FRA,0.6490055299866206
2008,CHE,IDN,0.6421839378375324
2008,CHE,IND,0.6777386889089329
2008,CHE,JPN,0.6897923164990831
2008,CHE,KOR,0.6632117782901781
2008,CHE,MYS,0.657316782963436
2008,CHE,NLD,0.6919253293339658
2008,CHE,PHL,0.7056415060089157
2008,CHE,SGP,0.690128785341572
2008,CHE,THA,0.6156948662879744
2008,CHE,USA,0.6839762493897845
2008,CHE,VNM,0.7403620241048172
2008,CHN,ARE,0.7258808959552607
2008,CHN,AUS,0.6731335340093545
2008,CHN,CHE,0.6729815650480602
2008,CHN,DEU,0.66879478913183
2008,CHN,FRA,0.6563875789535893
2008,CHN,HKG,0.6574381894379293
2008,CHN,IDN,0.6604919877967415
2008,CHN,IND,0.6811992527255633
2008,CHN,JPN,0.6760610370952572
2008,CHN,KOR,0.6797412921795318
2008,CHN,MYS,0.6847338186460799
2008,CHN,NLD,0.6467315855892133
2008,CHN,PHL,0.6395283319215719
2008,CHN,SGP,0.7070146545082772
2008,CHN,THA,0.6774999579669894
2008,CHN,USA,0.6749788396610878
2008,CHN,VNM,0.6997433655149197
2008,DEU,ARE,0.729188051840526
2008,DEU,AUS,0.6386224646898983
2008,DEU,CHE,0.64654981117897
2008,DEU,CHN,0.6650885837834662
2008,DEU,FRA,0.6611195507854083
2008,DEU,IDN,0.6469027860293842
2008,DEU,IND,0.6500944471963195
2008,DEU,JPN,0.6609923144341535
2008,DEU,KOR,0.6358928064807909
2008,DEU,MYS,0.6921658985813672
2008,DEU,NLD,0.642776544263693
2008,DEU,PHL,0.6452955495106154
2008,DEU,SGP,0.6689377372172425
2008,DEU,THA,0.6697941708397525
2008,DEU,USA,0.6724480770946211
2008,DEU,VNM,0.6289511937462942
2008,FRA,ARE,0.6859163145441753
2008,FRA,AUS,0.657089356013572
2008,FRA,CHE,0.6723265154572757
2008,FRA,CHN,0.6626980558341018
2008,FRA,DEU,0.6644496221284242
2008,FRA,IDN,0.6723186046474152
2008,FRA,IND,0.692527767784776
2008,FRA,JPN,0.6709501072704137
2008,FRA,KOR,0.6433756138148549
2008,FRA,MYS,0.6614827586992047
2008,FRA,NLD,0.6597216298652679
2008,FRA,PHL,0.6375287936817832
2008,FRA,SGP,0.6269500448154841
2008,FRA,THA,0.6280741851413862
2008,FRA,USA,0.6629278366880155
2008,FRA,VNM,0.6664301161780687
2008,HKG,AUS,0.7337123786194917
2008,HKG,CHN,0.6584722637690972
2008,HKG,FRA,0.7942666394444131
2008,HKG,JPN,0.7010304197845123
2008,HKG,USA,0.6588432011063103
2008,IDN,ARE,0.6817731572547135
2008,IDN,AUS,0.6437236422700218
2008,IDN,CHE,0.6904484175687409
2008,IDN,CHN,0.6492207245421163
2008,IDN,DEU,0.6484179843571158
2008,IDN,FRA,0.5999258153212897
2008,IDN,IND,0.6386123222999317
2008,IDN,JPN,0.6789095387991038
2008,IDN,KOR,0.6873861163093989
2008,IDN,MYS,0.6402338873574355
2008,IDN,NLD,0.6304705197148716
2008,IDN,PHL,0.6692465169576138
2008,IDN,SGP,0.6290716409998365
2008,IDN,THA,0.6639207198175916
2008,IDN,USA,0.6609657683954164
2008,IDN,VNM,0.6730773479838164
2008,IND,ARE,0.6269000673242782
2008,IND,AUS,0.6228748651360695
2008,IND,CHE,0.685431752840745
2008,IND,CHN,0.6741487746917515
2008,IND,DEU,0.6662045304650008
2008,IND,FRA,0.6863451599491804
2008,IND,HKG,0.6983121556070973
2008,IND,IDN,0.6591518820130549
2008,IND,JPN,0.6806180557800383
2008,IND,KOR,0.6501585444674575
2008,IND,MYS,0.6312940875715306
2008,IND,NLD,0.6375085372645262
2008,IND,PHL,0.6720949609457914
2008,IND,SGP,0.6492878835562126
2008,IND,THA,0.6215460794272087
2008,IND,USA,0.6717762423849958
2008,IND,VNM,0.6278987722892427
2008,JPN,ARE,0.7206840265089232
2008,JPN,AUS,0.6481278939169239
2008,JPN,CHE,0.6863006175548064
2008,JPN,CHN,0.670325232833684
2008,JPN,DEU,0.6670402859537042
2008,JPN,FRA,0.6576144860092631
2008,JPN,HKG,0.6432993462620245
2008,JPN,IDN,0.6775212020867114
2008,JPN,IND,0.6860226550107434
2008,JPN,KOR,0.6637143365473088
2008,JPN,MYS,0.6906464967149025
2008,JPN,NLD,0.6581690913218607
2008,JPN,PHL,0.653753605520027
2008,JPN,SGP,0.7129092741880121
2008,JPN,THA,0.6479273875040364
2008,JPN,USA,0.6615606287036198
