iso3a,iso3b,year,exportsallgoodatob_alldata,importsallgoodafromb_alldata,totaltradeawithb,totaltradeabgdpb,fbic,dependence,tradeagreementindex,maritime_connectivity,sentiment_index
DEU,FRA,2022,93981294592.0,65091174400.0,159072468992.0,6.3417463,0.48871782,0.30476537,49,0.5,0.3640925272031853
DEU,FRA,2023,97260953600.0,64697503744.0,160133922816.0,6.4113345,0.48905998,0.30456391,49,0.5,0.3914975838541368
DEU,HKG,2006,6628589056.0,10920693760.0,17549281280.0,7.9211345,0.047264419,0.19692793,0,0.4,0.6736342903650765
DEU,HKG,2007,6773075968.0,11240768512.0,18013843456.0,7.6371017,0.046945702,0.19484539,0,0.4,0.6744221745289475
DEU,HKG,2008,6789828096.0,12558034944.0,19347863552.0,8.0317574,0.047086444,0.19469039,0,0.4,0.6650885837834662
DEU,HKG,2009,5973545472.0,10755087360.0,16728633344.0,7.1195388,0.04641179,0.19244331,0,0.4,0.6801665563213322
DEU,HKG,2010,7556764672.0,10701852672.0,18258616320.0,7.2781296,0.045962315,0.19062997,0,0.4,0.6978246454133494
DEU,HKG,2011,8157058560.0,11469864960.0,19626924032.0,7.4641705,0.045218721,0.18739538,0,0.4,0.7045979437288024
DEU,HKG,2012,7425353728.0,9849624576.0,17274978304.0,6.4598861,0.044146936,0.18263307,0,0.4,0.6591061896230821
DEU,HKG,2013,7203133952.0,9241008128.0,16444142592.0,5.9642086,0.042405751,0.17592858,0,0.4,0.5444825551486765
DEU,HKG,2014,7431933952.0,8899292160.0,16331226112.0,5.7640429,0.040301662,0.16820322,0,0.4,0.5451421156329476
DEU,HKG,2015,6196778496.0,8239734272.0,14436512768.0,4.976469,0.0384847,0.16158369,0,0.4,0.4199058926883637
DEU,HKG,2016,6988875264.0,8085971456.0,15074846720.0,5.0858793,0.037865251,0.15903667,0,0.4,0.4184898621203327
DEU,HKG,2017,7159707648.0,8747626496.0,15907334144.0,5.170464,0.037439335,0.15689386,0,0.4,0.402223746105145
DEU,HKG,2018,6429650432.0,8759332864.0,15188982784.0,4.8003144,0.037544519,0.15655474,0,0.4,0.3830367794380346
DEU,HKG,2019,5806396416.0,7805252608.0,13611649024.0,4.3752379,0.036782168,0.15307191,0,0.4,0.3778963884380099
DEU,HKG,2020,5575970816.0,7055130624.0,12631101440.0,4.3421469,0.035656989,0.14874898,0,0.4,0.3294720534162803
DEU,HKG,2021,5464181248.0,7907459584.0,13371640832.0,4.2696362,0.034846511,0.14531025,0,0.4,0.3895461499013285
DEU,HKG,2022,5147921920.0,6577401856.0,11725324288.0,3.8788054,0.033907533,0.14213113,0,0.4,0.3931230429565357
DEU,HKG,2023,4994568704.0,4877662208.0,9761892352.0,3.164237,0.03204117,0.13556242,0,0.4,0.4015494337810826
DEU,IND,2006,8612691968.0,4346929664.0,12959622144.0,1.1687915,0.10902602,0.17942403,0,0.4,0.6302026954806694
DEU,IND,2007,10868099072.0,5218748928.0,16086848512.0,1.3475816,0.12462106,0.20517939,0,0.4,0.7073174069026966
DEU,IND,2008,12462547968.0,6601267200.0,19063816192.0,1.5491514,0.13243911,0.21795653,0,0.4,0.6500944471963195
DEU,IND,2009,11880955904.0,5723657728.0,17604612096.0,1.3262937,0.13626911,0.2244997,0,0.4,0.7023034841245253
DEU,IND,2010,12614626304.0,6177396736.0,18792024064.0,1.3048707,0.13721378,0.22511373,0,0.4,0.6321945431570765
DEU,IND,2011,15027177472.0,8247677952.0,23274854400.0,1.5356597,0.14315383,0.23223263,0,0.4,0.6805226341118877
DEU,IND,2012,13079621632.0,7112889344.0,20192509952.0,1.2633529,0.1387382,0.22333328,0,0.4,0.6387498745446742
DEU,IND,2013,11728053248.0,7203998208.0,18932051968.0,1.1133943,0.13732766,0.22081114,0,0.4,0.5402017077227468
DEU,IND,2014,11173129216.0,7358362112.0,18531491840.0,1.0146499,0.13002343,0.21016377,0,0.4,0.5513044880063916
DEU,IND,2015,10223590400.0,6682175488.0,16905765888.0,0.85709828,0.13395381,0.21572664,0,0.4,0.4916890994967762
DEU,IND,2016,10142176256.0,6743680512.0,16885857280.0,0.79079777,0.13030994,0.20891261,0,0.4,0.4589420734742855
DEU,IND,2017,11087544320.0,7582208000.0,18669752320.0,0.81870657,0.12913574,0.2063929,0,0.4,0.3938461844399377
DEU,IND,2018,13261486080.0,8075565056.0,21337051136.0,0.87895012,0.12532587,0.20083012,0,0.4,0.4478465398543743
DEU,IND,2019,11725998080.0,7542823424.0,19268820992.0,0.76514971,0.12974003,0.20612665,0,0.4,0.4250838666505429
DEU,IND,2020,10642722816.0,6661873664.0,17304596480.0,0.73567951,0.13720953,0.21444806,0,0.4,0.4073592937821055
DEU,IND,2021,12222995456.0,7895433216.0,20118429696.0,0.76780522,0.14071894,0.21553917,0,0.4,0.4274734343490269
DEU,IND,2022,12039497728.0,8053085184.0,20092581888.0,0.71663392,0.14116268,0.21487176,0,0.4,0.4412143695407067
DEU,IND,2023,13355339776.0,7234503168.0,20169484288.0,0.6706956,0.13751848,0.20958751,0,0.4,0.4942793765834998
DEU,IDN,2006,2081057536.0,2268781824.0,4349839360.0,0.88362056,0.13469422,0.24042973,0,0.3,0.6524975765321298
DEU,IDN,2007,2349145600.0,2501294336.0,4850440192.0,0.92652339,0.12525758,0.23065497,0,0.3,0.691806791728311
DEU,IDN,2008,2712557824.0,2563765760.0,5276323328.0,0.95070183,0.11115484,0.20987433,0,0.3,0.6469027860293842
DEU,IDN,2009,2201422336.0,2443002624.0,4644424704.0,0.79982197,0.091207325,0.17752129,0,0.3,0.6391515934663999
DEU,IDN,2010,2728876032.0,3074210816.0,5803086848.0,0.94080359,0.075456113,0.15166388,0,0.3,0.6769130695513931
DEU,IDN,2011,2943651072.0,3304651520.0,6248302592.0,0.95411563,0.076545261,0.15736717,0,0.3,0.6785651299125994
DEU,IDN,2012,4034181120.0,3013476352.0,7047657472.0,1.0149726,0.077278428,0.16133557,0,0.3,0.6828553868147632
DEU,IDN,2013,4010129920.0,2796920064.0,6807049728.0,0.92871118,0.079881504,0.16601644,0,0.3,0.5347388061196723
DEU,IDN,2014,3704462592.0,2680489984.0,6384952832.0,0.82958788,0.094644427,0.18523176,0,0.3,0.5317757892397492
DEU,IDN,2015,2791329536.0,2530626304.0,5321955840.0,0.65932363,0.11684837,0.21327217,0,0.3,0.4232870591942406
DEU,IDN,2016,2514694400.0,2480359168.0,4995053568.0,0.58917069,0.14385921,0.24374898,0,0.3,0.431534149222101
DEU,IDN,2017,2799366144.0,2455905536.0,5255271424.0,0.58995426,0.15283389,0.25106105,0,0.3,0.4257097809200193
DEU,IDN,2018,3040905728.0,2438753024.0,5479658496.0,0.58488041,0.1623226,0.25941584,0,0.3,0.4731314298236146
DEU,IDN,2019,2725298432.0,2084726272.0,4810024448.0,0.4888685,0.15360658,0.24451144,0,0.3,0.4333363619468902
DEU,IDN,2020,2077000960.0,2137577472.0,4214578432.0,0.43738264,0.15163083,0.24356253,0,0.3,0.407060089495081
DEU,IDN,2021,2420120064.0,2415251968.0,4835372032.0,0.47819719,0.14055707,0.22835952,0,0.3,0.4613194094518167
DEU,IDN,2022,2465146112.0,2656962048.0,5122107904.0,0.48101631,0.14068593,0.23162845,0,0.3,0.4708723994799071
DEU,IDN,2023,2744224256.0,2008282368.0,4513488384.0,0.40726662,0.14211705,0.23301388,0,0.3,0.4576911875189597
DEU,JPN,2006,19215007744.0,22864828416.0,42079838208.0,1.0467989,0.056664087,0.11475357,0,0.4,0.6655239960194584
DEU,JPN,2007,19218503680.0,24439367680.0,43657871360.0,1.0701737,0.051456694,0.11056907,0,0.4,0.6690400346556409
DEU,JPN,2008,19449919488.0,24946313216.0,44396232704.0,1.1017628,0.046528392,0.10757649,0,0.4,0.6609923144341535
DEU,JPN,2009,15934458880.0,17485623296.0,33420081152.0,0.87943953,0.043011662,0.10369474,0,0.4,0.6741722446873543
DEU,JPN,2010,17835059200.0,20925710336.0,38760771584.0,0.97982615,0.042435508,0.10147226,0,0.4,0.6790277070561668
DEU,JPN,2011,20882874368.0,23485933568.0,44368809984.0,1.1213249,0.047471154,0.10460491,0,0.4,0.6687785226617567
DEU,JPN,2012,21512146944.0,20381995008.0,41894141952.0,1.0444231,0.054814059,0.1110696,0,0.4,0.6647567411865769
DEU,JPN,2013,22202402816.0,18363113472.0,40565518336.0,0.99142301,0.061525431,0.11720953,0,0.4,0.5409307840961145
DEU,JPN,2014,21553588224.0,18146848768.0,39700439040.0,0.96741396,0.064973734,0.12029946,0,0.4,0.5446641640175465
DEU,JPN,2015,18195214336.0,15423195136.0,33618409472.0,0.80662018,0.066154756,0.12112004,0,0.4,0.3998503503212764
DEU,JPN,2016,19258773504.0,16594887680.0,35853660160.0,0.85381466,0.066682838,0.12173851,0,0.4,0.4031837589530253
DEU,JPN,2017,20754710528.0,17430630400.0,38185340928.0,0.89435732,0.065792903,0.12084472,0,0.4,0.4063237270037541
DEU,JPN,2018,22109222912.0,18803935232.0,40913158144.0,0.95268363,0.064735971,0.12032684,0,0.4,0.4074450054326487
DEU,JPN,2019,20665747456.0,17801967616.0,38467715072.0,0.89789867,0.066197582,0.11658541,8,0.4,0.3932707380269842
DEU,JPN,2020,17536389120.0,15140091904.0,32676481024.0,0.79871893,0.065623686,0.11056727,8,0.4,0.3756851442518811
DEU,JPN,2021,18174922752.0,17222215680.0,35397136384.0,0.83597147,0.063938104,0.1041419,8,0.4,0.4048611688917009
DEU,JPN,2022,16623267840.0,15058452480.0,31681720320.0,0.74060738,0.062100377,0.10017927,8,0.4,0.381161395683303
DEU,JPN,2023,16360309760.0,14461780992.0,30480197632.0,0.70228505,0.063858122,0.10017713,8,0.4,0.3944213161301798
DEU,KOR,2006,11437861888.0,11262951424.0,22700812288.0,2.2522159,0.14571826,0.21165696,0,0.5,0.6060281009297585
DEU,KOR,2007,12644763648.0,12465931264.0,25110693888.0,2.3547475,0.14596149,0.21193403,0,0.5,0.6647831126126378
DEU,KOR,2008,13264116736.0,10943619072.0,24207736832.0,2.2036698,0.15114002,0.21540074,0,0.5,0.6358928064807909
DEU,KOR,2009,11526756352.0,9261905920.0,20788662272.0,1.8775377,0.16274437,0.2247801,0,0.5,0.6494656886574763
DEU,KOR,2010,13922460672.0,11023245312.0,24945704960.0,2.1094472,0.17677861,0.22718187,8,0.5,0.6681655889116489
DEU,KOR,2011,16219823104.0,9507674112.0,25727498240.0,2.0982132,0.18556701,0.22579506,8,0.5,0.6486845742999444
DEU,KOR,2012,16835964928.0,7359497728.0,24195463168.0,1.9269826,0.18807176,0.21904533,8,0.5,0.6463338554659038
DEU,KOR,2013,18611853312.0,7670628864.0,26282483712.0,2.0289843,0.18303196,0.21425934,8,0.5,0.5368400710584225
DEU,KOR,2014,19685834752.0,7192379392.0,26878214144.0,2.0105877,0.18542472,0.21671307,8,0.5,0.5675563310198162
DEU,KOR,2015,18943838208.0,5909200384.0,24853037056.0,1.8083001,0.18839234,0.22007903,8,0.5,0.4229805710867923
DEU,KOR,2016,18046255104.0,6095885824.0,24142141440.0,1.7062869,0.19325109,0.22410342,8,0.5,0.3975255014168178
DEU,KOR,2017,18712211456.0,7558083584.0,26270296064.0,1.7998273,0.19912627,0.22895713,8,0.5,0.4031585509512603
DEU,KOR,2018,18970212352.0,8489974784.0,27460188160.0,1.8282053,0.29100749,0.32832485,8,0.5,0.4629481509793922
DEU,KOR,2019,17290129408.0,7662116864.0,24952246272.0,1.6247718,0.3165805,0.35200468,8,0.5,0.4512552600266294
DEU,KOR,2020,18014476288.0,8332090880.0,26346567680.0,1.7303009,0.33366066,0.36707562,8,0.5,0.3714640340090605
DEU,KOR,2021,18914070528.0,9221209088.0,28135280640.0,1.7508395,0.32138687,0.35335287,8,0.5,0.4394199268027147
DEU,KOR,2022,17400602624.0,7752153600.0,25152755712.0,1.5261577,0.29815531,0.32939282,8,0.5,0.4346460468590926
DEU,KOR,2023,16509146112.0,7714835456.0,23967850496.0,1.4449836,0.20540836,0.23000686,8,0.5,0.4570423478093384
DEU,MYS,2006,5088641024.0,3904971776.0,8993612800.0,4.8605423,0.18577509,0.34235296,0,0.4,0.6159556215609077
DEU,MYS,2007,6152226304.0,4663268352.0,10815494144.0,5.4988027,0.21570815,0.36502936,0,0.4,0.6515027772185744
DEU,MYS,2008,6006748672.0,4796557312.0,10803306496.0,5.2394342,0.22678474,0.3532232,0,0.4,0.6921658985813672
DEU,MYS,2009,4808553472.0,4446295552.0,9254849536.0,4.5574498,0.23254283,0.35658646,0,0.4,0.6713971079174994
DEU,MYS,2010,5836860928.0,5567274496.0,11404135424.0,5.2276764,0.25934044,0.38547882,0,0.4,0.6462283559764486
DEU,MYS,2011,6017517568.0,6046384640.0,12063901696.0,5.2520852,0.28060675,0.40478379,0,0.4,0.6883388337303413
DEU,MYS,2012,6229453312.0,5089938944.0,11319392256.0,4.6722326,0.28934827,0.41450596,0,0.4,0.646270196310963
DEU,MYS,2013,6163495936.0,5081242112.0,11244738560.0,4.4333224,0.28188312,0.40828961,0,0.4,0.582030504767963
DEU,MYS,2014,6047675392.0,5190110720.0,11237785600.0,4.179522,0.27506775,0.40418357,0,0.4,0.5186832256546977
DEU,MYS,2015,5073920000.0,4770650624.0,9844570112.0,3.4839766,0.26365694,0.39551657,0,0.4,0.453890817135368
DEU,MYS,2016,4948551168.0,5050328576.0,9998879744.0,3.3878419,0.25359949,0.38759464,0,0.4,0.4158039197475006
DEU,MYS,2017,5229828608.0,5712088576.0,10941917184.0,3.5036967,0.24152277,0.37576494,0,0.4,0.3949240653600218
DEU,MYS,2018,5503036928.0,6304472064.0,11807508480.0,3.6062188,0.23289913,0.36788228,0,0.4,0.4283799921484824
DEU,MYS,2019,5482404352.0,5519160832.0,11001565184.0,3.2172434,0.21510044,0.35035166,0,0.4,0.4169340662265728
DEU,MYS,2020,4603551744.0,5108703744.0,9712256000.0,3.0101876,0.19405615,0.33171594,0,0.4,0.4057382339446722
DEU,MYS,2021,5078820864.0,5703695360.0,10782516224.0,3.200506,0.17476206,0.31251258,0,0.4,0.3902469143820857
DEU,MYS,2022,5038721024.0,5258232320.0,10296952832.0,2.8119047,0.16255559,0.2998721,0,0.4,0.3843612228845706
DEU,MYS,2023,5072359936.0,5011624960.0,9970453504.0,2.6442356,0.15415402,0.29005274,0,0.4,0.4816944538788194
DEU,NLD,2006,78455914496.0,128715366400.0,207171289088.0,31.0072,0.72826862,0.43456915,49,0.5,0.6958293150300756
DEU,NLD,2007,92834373632.0,143529508864.0,236363890688.0,34.090263,0.76104534,0.44762248,49,0.5,0.6517399827159753
DEU,NLD,2008,100568129536.0,169128034304.0,269696155648.0,38.071404,0.79512244,0.46275461,49,0.5,0.642776544263693
DEU,NLD,2009,77507280896.0,134822551552.0,212329840640.0,31.1143,0.80889004,0.47078419,49,0.5,0.621619355906095
DEU,NLD,2010,85980127232.0,152803360768.0,238783496192.0,34.527115,0.81193423,0.47314548,49,0.5,0.651402088450951
DEU,NLD,2011,96646995968.0,172702040064.0,269349044224.0,38.35186,0.80900145,0.47244036,49,0.5,0.6421465151086525
DEU,NLD,2012,88584380416.0,166823575552.0,255407964160.0,36.745464,0.80275846,0.46966144,49,0.5,0.6283724984997134
DEU,NLD,2013,91439767552.0,164169482240.0,255609241600.0,36.822357,0.79083633,0.46411678,49,0.5,0.5252783398944152
DEU,NLD,2014,91804532736.0,158003757056.0,249808289792.0,35.481632,0.77115738,0.45515981,49,0.5,0.5345767649224606
DEU,NLD,2015,83434389504.0,133961785344.0,217396183040.0,30.284622,0.7518301,0.44763634,49,0.5,0.409878402220049
DEU,NLD,2016,81587757056.0,129585020928.0,211172786176.0,28.786749,0.72945899,0.43934059,49,0.5,0.4067125260135057
DEU,NLD,2017,88005386240.0,144373596160.0,232378990592.0,30.781546,0.71273965,0.43237689,49,0.5,0.3846410304682466
DEU,NLD,2018,96857096192.0,156455387136.0,253312483328.0,32.780502,0.72826791,0.44120884,49,0.5,0.3962935771384319
DEU,NLD,2019,90163798016.0,147418890240.0,237582680064.0,30.155262,0.73345929,0.44275221,49,0.5,0.4128931152267417
DEU,NLD,2020,84080427008.0,137451896832.0,221532323840.0,29.228342,0.72957516,0.44026116,49,0.5,0.3958383841541968
DEU,NLD,2021,99126476800.0,171328634880.0,270455111680.0,33.658371,0.70087886,0.42553303,49,0.5,0.373936299744531
DEU,NLD,2022,89632579584.0,195042623488.0,284675211264.0,33.909523,0.68240893,0.41665268,49,0.5,0.3942631939338491
DEU,NLD,2023,93156638720.0,169964257280.0,260104192000.0,30.889101,0.66734326,0.40969327,49,0.5,0.3990361707876824
DEU,PHL,2006,1827872640.0,1987837056.0,3815709696.0,2.1542478,0.056421019,0.19649021,0,0.3,0.6569983494158448
DEU,PHL,2007,1396865024.0,2321294336.0,3718159360.0,1.9706985,0.054840032,0.19079839,0,0.3,0.636697783197482
DEU,PHL,2008,1411661440.0,2537744896.0,3949406208.0,2.0061073,0.056096945,0.19437481,0,0.3,0.6452955495106154
DEU,PHL,2009,1153313280.0,2707735040.0,3861048320.0,1.9332254,0.057706092,0.20009227,0,0.3,0.6836451434302192
DEU,PHL,2010,1513126528.0,2737033984.0,4250160384.0,1.9826413,0.058174774,0.200589,0,0.3,0.6798969466249818
DEU,PHL,2011,1717935616.0,1729464448.0,3447400192.0,1.5484215,0.054555774,0.18721136,0,0.3,0.6672559365699394
DEU,PHL,2012,1929560064.0,1917431936.0,3846991872.0,1.6164192,0.049403623,0.16956787,0,0.3,0.7113973976208445
DEU,PHL,2013,2225257728.0,2102090240.0,4327348224.0,1.7032748,0.060647883,0.18677229,0,0.3,0.5661854606454552
DEU,PHL,2014,2547893248.0,2526967296.0,5074860544.0,1.8782692,0.070801191,0.1978998,0,0.3,0.538255480103566
DEU,PHL,2015,2257651456.0,2514132736.0,4771784192.0,1.6606714,0.08004871,0.20496364,0,0.3,0.4668299327802517
DEU,PHL,2016,2130993152.0,2155542528.0,4286535680.0,1.3922578,0.075994499,0.19676881,0,0.3,0.372497670738996
DEU,PHL,2017,2119764224.0,2411111424.0,4530875904.0,1.3762295,0.074117817,0.19582869,0,0.3,0.3145036905791379
DEU,PHL,2018,2730831616.0,2528093696.0,5258925568.0,1.5021179,0.069131322,0.18590383,0,0.3,0.4253040882526943
DEU,PHL,2019,2458739456.0,2396370944.0,4855110656.0,1.306815,0.073305979,0.18613867,0,0.3,0.4086320614231746
DEU,PHL,2020,1907052800.0,2011853568.0,3918906368.0,1.1657871,0.081707485,0.18483864,0,0.3,0.4096051211812684
DEU,PHL,2021,1817795072.0,2438724352.0,4256519424.0,1.1836756,0.091935486,0.18602517,0,0.3,0.4543727655113332
DEU,PHL,2022,1594935808.0,2152126208.0,3747061760.0,0.96867245,0.094822675,0.18270254,0,0.3,0.5495285088159381
DEU,PHL,2023,1552920704.0,1854607232.0,3378214400.0,0.83507478,0.092090748,0.17697176,0,0.3,0.4540719758457873
DEU,SGP,2006,6509238784.0,7350427136.0,13859665920.0,7.604866,0.098391704,0.21610168,0,0.4,0.7069076524704062
DEU,SGP,2007,7393214464.0,6417763840.0,13810977792.0,6.9510489,0.097683579,0.21186596,0,0.4,0.6775329083455163
DEU,SGP,2008,7947517440.0,6926217216.0,14873735168.0,7.3489766,0.11789542,0.23177239,0,0.4,0.6689377372172425
DEU,SGP,2009,7173713920.0,4382389248.0,11556103168.0,5.7024732,0.13758633,0.24086431,0,0.4,0.7607478708689697
DEU,SGP,2010,8036129280.0,6356220416.0,14392349696.0,6.2015867,0.15904567,0.25469521,0,0.4,0.6756425668839159
DEU,SGP,2011,8894393344.0,6849059328.0,15743453184.0,6.3868408,0.17036232,0.26188242,0,0.4,0.6754663463293074
DEU,SGP,2012,8187050496.0,5837460480.0,14024510464.0,5.4478645,0.18037352,0.26841813,0,0.4,0.6874156663358126
DEU,SGP,2013,8057367040.0,5692298752.0,13749665792.0,5.0956073,0.17954479,0.26489258,0,0.4,0.5530642660480747
DEU,SGP,2014,7860407808.0,5116283904.0,12976691200.0,4.627037,0.17118925,0.25461671,0,0.4,0.5473266783445997
DEU,SGP,2015,6890864128.0,5271093760.0,12161957888.0,4.2111821,0.16350952,0.24656764,0,0.4,0.4612102478496849
DEU,SGP,2016,6912574976.0,5435896320.0,12348471296.0,4.1287136,0.15795141,0.24118592,0,0.4,0.4773681124431986
DEU,SGP,2017,7138721792.0,5691215360.0,12829936640.0,4.0986338,0.15692632,0.24026634,0,0.4,0.4775112249212167
DEU,SGP,2018,8405844480.0,5772398592.0,14178242560.0,4.3693852,0.15683904,0.24030712,0,0.4,0.4813839827960183
DEU,SGP,2019,7168226304.0,5144828416.0,12313055232.0,3.7534521,0.16235057,0.23569538,8,0.4,0.4744222687278912
DEU,SGP,2020,6045061120.0,3781758720.0,9826820096.0,3.1250339,0.16047512,0.22420453,8,0.4,0.4104443028891626
DEU,SGP,2021,7052523008.0,5897761280.0,12950284288.0,3.7256465,0.15887523,0.21433118,8,0.4,0.4263455846129129
DEU,SGP,2022,6239447552.0,6230066688.0,12469514240.0,3.4611053,0.1500003,0.20633584,8,0.4,0.4655493997078431
DEU,SGP,2023,6000111104.0,6010407424.0,11887109120.0,3.266274,0.17965248,0.23749451,8,0.4,0.4614554500768407
DEU,CHE,2006,48583409664.0,32511119360.0,81094533120.0,14.560413,0.27501225,0.38415742,5,0.0,0.6687417760816446
DEU,CHE,2007,54147321856.0,37716369408.0,91863687168.0,15.860267,0.28245941,0.39168739,5,0.0,0.663935158360728
DEU,CHE,2008,60067926016.0,41096847360.0,101164777472.0,16.997734,0.28938553,0.40113729,5,0.0,0.64654981117897
DEU,CHE,2009,52432965632.0,34922192896.0,87355154432.0,14.98915,0.29747608,0.40935639,5,0.0,0.6602198214586654
DEU,CHE,2010,57028067328.0,38882721792.0,95910789120.0,15.936371,0.3065742,0.41617098,5,0.0,0.6648829655527962
DEU,CHE,2011,66882936832.0,47413264384.0,114296201216.0,18.633427,0.31898609,0.42364955,5,0.0,0.6772246522847226
DEU,CHE,2012,61891977216.0,45858869248.0,107750842368.0,17.355097,0.32498366,0.42576686,5,0.0,0.6489806878871445
DEU,CHE,2013,60852764672.0,43988246528.0,104841011200.0,16.584309,0.32492808,0.42362699,5,0.0,0.5462361834412387
DEU,CHE,2014,58894483456.0,45132574720.0,104027054080.0,16.062544,0.32021222,0.41961306,5,0.0,0.5413359855662563
DEU,CHE,2015,52227481600.0,39172251648.0,91399733248.0,13.882634,0.31686467,0.41810042,5,0.0,0.4302889545783959
DEU,CHE,2016,52633849856.0,40690016256.0,93323862016.0,13.890801,0.31425282,0.41610289,5,0.0,0.3991555770993231
DEU,CHE,2017,56293171200.0,41766563840.0,98059730944.0,14.368013,0.30826485,0.41104537,5,0.0,0.3668418664950426
DEU,CHE,2018,57880924160.0,42437423104.0,100318347264.0,14.282352,0.30040601,0.40508699,5,0.0,0.4123279116615013
DEU,CHE,2019,55981555712.0,42210689024.0,98192244736.0,13.812383,0.28995326,0.39830309,5,0.0,0.4507283879050577
DEU,CHE,2020,56347779072.0,38783537152.0,95131312128.0,13.709871,0.27725875,0.38998017,5,0.0,0.3906402368425423
DEU,CHE,2021,60032036864.0,45754785792.0,105786826752.0,14.667184,0.26542103,0.38306254,5,0.0,0.4336091416476424
DEU,CHE,2022,57664376832.0,41341640704.0,99006021632.0,13.450056,0.25469413,0.37617785,5,0.0,0.3792551973466998
DEU,CHE,2023,54297571328.0,38358605824.0,91642290176.0,12.247492,0.24301405,0.36533004,5,0.0,0.4050523338829317
DEU,THA,2006,3067765504.0,2623742976.0,5691508224.0,2.0033789,0.14760269,0.26677072,0,0.3,0.6718063406508461
DEU,THA,2007,3595713024.0,3154649856.0,6750363136.0,2.253608,0.14631176,0.269333,0,0.3,0.6003072627729413
DEU,THA,2008,3854122752.0,3292519680.0,7146642432.0,2.3454292,0.13790233,0.25988147,0,0.3,0.6697941708397525
DEU,THA,2009,3106066176.0,2748166400.0,5854232576.0,1.9346375,0.11136053,0.21885225,0,0.3,0.6688360942198655
DEU,THA,2010,3764211968.0,3403577344.0,7167789568.0,2.2031937,0.099938914,0.20695488,0,0.3,0.6338286325543712
DEU,THA,2011,4425761792.0,3723118080.0,8148879872.0,2.4838877,0.084348723,0.19013166,0,0.3,0.6924570138807142
DEU,THA,2012,5269848064.0,3514719232.0,8784567296.0,2.4968164,0.070509396,0.16089621,0,0.3,0.6555650586541487
DEU,THA,2013,5042415616.0,3882417920.0,8924832768.0,2.4702892,0.081402905,0.18032824,0,0.3,0.56348297114674
DEU,THA,2014,4941770752.0,4261061632.0,9202832384.0,2.5224056,0.094758414,0.19617774,0,0.3,0.5472266605364835
DEU,THA,2015,4263129088.0,4009233664.0,8272363008.0,2.1984754,0.11212298,0.22051741,0,0.3,0.4328345824353581
DEU,THA,2016,4570146304.0,4181840896.0,8751986688.0,2.2486901,0.12080887,0.22523677,0,0.3,0.4101981881047883
DEU,THA,2017,4848712192.0,4631507968.0,9480220672.0,2.338124,0.13531019,0.23935276,0,0.3,0.3595517326821393
DEU,THA,2018,5367636480.0,4606428672.0,9974065152.0,2.3602493,0.14042319,0.24089259,0,0.3,0.3503096756602658
DEU,THA,2019,4932575232.0,3982202368.0,8914777088.0,2.0651467,0.14901264,0.25352657,0,0.3,0.4353206499005846
DEU,THA,2020,4145627392.0,3510766592.0,7656393728.0,1.8907807,0.14974655,0.25439769,0,0.3,0.3739954688422527
DEU,THA,2021,4842897920.0,4033139968.0,8876038144.0,2.1321912,0.14745879,0.25255421,0,0.3,0.4097849471628142
DEU,THA,2022,4402978304.0,3643897344.0,8046875648.0,1.8841234,0.14279072,0.24675661,0,0.3,0.3775436916289689
DEU,THA,2023,4288062976.0,3314167296.0,7505905664.0,1.7417086,0.13686422,0.23941125,0,0.3,0.4335767103140099
DEU,ARE,2006,7192627200.0,715961408.0,7908588544.0,3.1082649,0.096628629,0.17957048,0,0.4,0.6857689456048889
DEU,ARE,2007,8510280704.0,509257280.0,9019538432.0,3.4354951,0.098534502,0.18009773,0,0.4,0.6736713374865618
DEU,ARE,2008,12153682944.0,572020544.0,12725702656.0,4.6972265,0.10476678,0.18806215,0,0.4,0.729188051840526
DEU,ARE,2009,8837153792.0,538222784.0,9375376384.0,3.6520567,0.10441464,0.1891761,0,0.4,0.7206379601356756
DEU,ARE,2010,10196268032.0,565175168.0,10761443328.0,4.1258402,0.10747666,0.19320287,0,0.4,0.6774126035787698
DEU,ARE,2011,10317561856.0,1213053696.0,11530614784.0,4.1342926,0.10654768,0.19003552,0,0.4,0.6961481632035471
DEU,ARE,2012,12270874624.0,798545472.0,13069420544.0,4.4849329,0.10855882,0.19163714,0,0.4,0.7080121202302838
DEU,ARE,2013,12728083456.0,871674176.0,13599757312.0,4.4424458,0.10832337,0.19031331,0,0.4,0.5640634876653281
DEU,ARE,2014,14147365888.0,821412672.0,14968778752.0,4.6831207,0.11562062,0.19831625,0,0.4,0.5578785561105419
DEU,ARE,2015,15320676352.0,829189696.0,16149866496.0,4.8092685,0.12462885,0.20811382,0,0.4,0.4871327892450938
DEU,ARE,2016,14956649472.0,784143104.0,15740792832.0,4.5516267,0.13175845,0.21594217,0,0.4,0.4683818300736587
DEU,ARE,2017,11472201728.0,1020567616.0,12492769280.0,3.528662,0.12844166,0.21086565,0,0.4,0.4373312205083329
DEU,ARE,2018,8715799552.0,1095219712.0,9811019776.0,2.7386038,0.13744073,0.22721978,0,0.4,0.5037654874214376
DEU,ARE,2019,8563713536.0,855453824.0,9419167744.0,2.5424824,0.13657844,0.22640707,0,0.4,0.4508920738205795
DEU,ARE,2020,6889021440.0,523734752.0,7412755968.0,2.1316679,0.13506539,0.22531198,0,0.4,0.4529673385040435
